match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_accurateCross,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_errorLeadToAGoal
11067632,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,14.0,6.0,12.0,4.0,2.0,3.0,4.0,11.0,8.0,2.0,4.0,90.0,19.0,7.1,8.0,0.00079918,0,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067632,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,26.0,24.0,1.0,,9.0,9.0,15.0,17.0,4.0,,,90.0,30.0,6.2,2.0,0.00781216,0,,True,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067632,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,False,22.0,14.0,6.0,1.0,11.0,13.0,3.0,9.0,3.0,,,90.0,35.0,6.7,8.0,0.00154523,3,,,1.0,4.0,4.0,,4.0,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.2714,0.1874,,,,,,,,,,,,,,,,,,
11067632,home,Bahia,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,False,23.0,18.0,4.0,2.0,6.0,7.0,12.0,16.0,3.0,,,90.0,28.0,6.6,5.0,0.0116516,1,,,2.0,4.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,0.039,0.0221,,,,,,,,,,,,,,,,,,
11067632,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,M,2,2,False,33.0,25.0,4.0,2.0,3.0,4.0,22.0,29.0,4.0,,,90.0,55.0,6.4,13.0,0.351434,0,,,,6.0,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11067632,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,False,35.0,28.0,2.0,1.0,9.0,13.0,19.0,22.0,11.0,,,76.0,53.0,7.3,9.0,0.00996419,2,,,1.0,6.0,5.0,1.0,1.0,4.0,2.0,,4.0,,,1.0,,1.0,2.0,0.0583,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11067632,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,False,3.0,3.0,,,,,3.0,3.0,,,,21.0,4.0,6.4,,0.00102319,0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067632,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,M,46,46,False,33.0,24.0,3.0,,8.0,10.0,18.0,29.0,6.0,,,90.0,54.0,8.7,15.0,0.401895,2,,,,,2.0,,2.0,2.0,2.0,,,,,1.0,1.0,,1.0,0.1256,0.0888,,,,,1.0,,1.0,4.0,6.0,2.0,1.0,,,,,,,
11067632,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,17.0,11.0,1.0,,4.0,5.0,8.0,14.0,3.0,,,83.0,27.0,8.5,9.0,0.207629,1,,,,1.0,3.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,0.2928,0.9138,,,1.0,2.0,2.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,
11067632,home,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,10,10,False,18.0,10.0,1.0,,,1.0,10.0,18.0,3.0,,,83.0,30.0,6.5,13.0,0.034084,1,,,,4.0,4.0,,,,,3.0,2.0,,,1.0,,,,0.1095,,,3.0,,1.0,,1.0,,2.0,1.0,,,,Gabriel,Teixeira Aragão,,,,
