match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_aerialWon,stat_outfielderBlock,stat_errorLeadToAShot,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_totalOffside
14025047,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,15.0,13.0,,,0.0,4.0,4.0,9.0,11.0,1.0,1.0,,,,80.0,27.0,7.7,8.0,0.0614563,,2,,-0.04,0.29,0.15,,2.71,4.09,1.13,0.6,0.26,6.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,0.4975,2.0,0.5,,,,,,,,,1.0,1.0,0.4578,,,,,1.0,,
14025047,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,True,14.0,14.0,,,0.0,8.0,8.0,6.0,6.0,1.0,1.0,,,,19.0,17.0,6.8,,0.0013197,,0,,-0.03,0.03,0.19,,0.71,1.18,0.58,0.22,0.09,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
14025047,home,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,19.0,7.0,6.4,1.0,0.00123412,,1,,-0.1,-0.07,0.15,,0.65,1.07,0.48,0.19,0.12,,,,,2.0,,,,1.0,1.0,1.0,1.0,,0.08,,-0.36,,,,,,,,,1.0,,,,,,,,,
14025047,home,Tottenham Hotspur,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,6,6,True,13.0,11.0,2.0,,0.0,4.0,4.0,7.0,9.0,,,,,,10.0,14.0,6.5,2.0,0.00197898,,0,,0.05,0.0,0.13,,0.39,0.82,0.44,0.13,0.07,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14025047,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,10.0,4.0,6.5,1.0,0.00547388,,0,,0.05,-0.08,0.0,,0.35,0.76,0.33,0.17,0.05,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14025047,home,Tottenham Hotspur,Mathys Tel,mathys-tel,M. Tel,F,11,183,11348,M,m.tel14,1048888,EUR,1114560000,F,11,11,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,9.0,5.0,6.2,1.0,0.00038468,,0,,-0.03,-0.13,0.0,,0.2,0.59,0.17,0.12,0.05,,,2.0,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14025047,home,Tottenham Hotspur,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190,3150,M,,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025047,home,Tottenham Hotspur,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11435,M,lukavuskovic,1405212,EUR,1172275200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025047,home,Tottenham Hotspur,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,,794953,EUR,906163200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025047,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025047,away,Burnley,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,28.0,11.0,22.0,5.0,0.0,7.0,8.0,4.0,20.0,,6.0,3.0,3.0,,90.0,38.0,6.5,18.0,0.00139524,0.4511,0,-0.3925,0.07,-0.01,-0.29,0.39,3.58,1.17,0.06,0.0,0.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
14025047,away,Burnley,Oliver Sonne,oliver-sonne,O. Sonne,D,17,184,5404,M,oliiversonne,1008456,EUR,973814400,D,22,22,False,13.0,10.0,1.0,,0.0,1.0,1.0,9.0,12.0,,1.0,,,,74.0,22.0,6.0,5.0,0.0761605,,1,,0.04,0.05,-0.51,,2.2,4.2,1.46,0.6,0.3,3.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,0.0306,1.0,-0.04,,,,1.0,,,,,,,,,,,,,,
14025047,away,Burnley,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,29.0,23.0,6.0,4.0,0.0,15.0,17.0,8.0,12.0,4.0,4.0,,,,90.0,48.0,6.3,10.0,0.0229866,,1,,0.02,0.01,-0.48,,3.31,4.28,1.07,0.46,0.28,,,1.0,3.0,4.0,1.0,,,1.0,,,2.0,,0.0135,,-0.06,,,,2.0,,,1.0,,,,,1.0,,,,,,
14025047,away,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,,875360,EUR,908928000,D,18,18,False,21.0,17.0,,,0.0,11.0,11.0,6.0,10.0,5.0,1.0,,,,90.0,27.0,5.8,4.0,0.00368624,,0,,-0.28,0.02,-0.44,,2.73,4.87,1.27,0.61,0.17,,,2.0,4.0,3.0,1.0,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,
14025047,away,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,,1117223,EUR,1022371200,D,5,5,False,23.0,18.0,3.0,1.0,0.0,12.0,15.0,6.0,8.0,6.0,2.0,,,,90.0,36.0,6.1,7.0,0.00311414,,1,,0.03,-0.01,-0.28,,3.03,4.81,1.36,0.59,0.19,,,1.0,4.0,4.0,2.0,,,,,2.0,1.0,1.0,0.0463,,-0.56,Maxime Estève,,,3.0,1.0,,1.0,,,1.0,0.0811,,,,,,,
14025047,away,Burnley,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1269,M,,1392044,EUR,1005696000,D,3,3,False,20.0,16.0,4.0,1.0,0.0,5.0,6.0,11.0,14.0,3.0,2.0,,,,90.0,43.0,6.0,14.0,0.0401577,,0,,0.01,0.0,-0.56,,3.22,4.54,1.23,0.45,0.1,7.0,,,3.0,3.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,2.0,,,2.0,,1.0,,,,,,,,,
14025047,away,Burnley,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,hannibal_mj,1009386,EUR,1043107200,M,28,28,False,10.0,9.0,1.0,,0.0,3.0,3.0,6.0,7.0,,1.0,,,,63.0,22.0,6.5,5.0,0.00738736,,1,,-0.03,0.03,-0.11,,2.11,3.43,1.29,0.58,0.16,,,1.0,3.0,5.0,,3.0,2.0,1.0,,1.0,3.0,,0.0325,,0.0,,,,,,,,,,,,1.0,,,,,,
14025047,away,Burnley,Josh Laurent,josh-laurent,J. Laurent,M,29,188,191,M,,552036,EUR,799718400,M,29,29,False,14.0,8.0,,,0.0,2.0,4.0,6.0,10.0,2.0,3.0,,,,63.0,23.0,6.5,7.0,0.126729,,3,,0.07,0.27,-0.11,,1.86,3.57,1.39,0.59,0.22,,,1.0,4.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,0.1052,1.0,-0.43,,,,1.0,,,,,,2.0,0.2841,1.0,,,,,,
14025047,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,,792122,EUR,828835200,M,24,24,False,36.0,30.0,7.0,6.0,0.0,8.0,8.0,22.0,28.0,2.0,4.0,,,,90.0,50.0,7.0,9.0,0.282532,,0,,0.37,0.07,-0.22,,2.7,5.38,2.27,0.68,0.07,1.0,1.0,1.0,5.0,4.0,3.0,,,,3.0,1.0,1.0,,,5.0,,,,True,,,,3.0,,1.0,,,1.0,,,,,,
14025047,away,Burnley,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,M,11,11,False,20.0,15.0,,,0.0,2.0,6.0,13.0,14.0,,4.0,,,,85.0,40.0,6.8,11.0,0.360583,,4,,0.39,-0.01,-0.18,,2.65,4.49,1.32,0.9,0.26,1.0,1.0,,5.0,4.0,,2.0,,1.0,,,3.0,,0.4384,2.0,0.08,,,,1.0,,,,,,1.0,0.7041,3.0,,,2.0,,,
14025047,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,,901907,EUR,967939200,F,9,9,False,13.0,12.0,1.0,1.0,0.0,1.0,1.0,11.0,12.0,2.0,1.0,,,,74.0,25.0,6.8,5.0,0.0436203,,2,,-0.08,0.26,0.14,,2.71,3.86,0.96,0.45,0.39,,,5.0,7.0,8.0,,2.0,2.0,1.0,,4.0,2.0,3.0,0.2214,2.0,-0.53,,,,4.0,,,,,,,,,,,1.0,,,3.0
14025047,away,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,,809276,EUR,906163200,F,7,7,True,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,1.0,1.0,,,,27.0,15.0,6.3,6.0,0.00523107,,0,,-0.38,0.29,-0.01,,1.09,1.35,0.53,0.26,0.18,2.0,,2.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
14025047,away,Burnley,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,8,8,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,27.0,8.0,6.4,1.0,0.00311917,,1,,0.04,0.16,-0.08,,0.87,1.61,0.7,0.34,0.1,,,,2.0,1.0,,,,1.0,,,1.0,1.0,0.0477,,-0.32,,,,,,,,,,,,1.0,,,,,,
14025047,away,Burnley,Zian Flemming,flemming-zian,Z. Flemming,F,19,183,1606,M,,875137,EUR,901929600,M,19,19,True,2.0,,,,0.0,,,,2.0,,,,,,16.0,4.0,6.6,3.0,,,0,,-0.07,0.05,-0.01,,0.57,1.12,0.4,0.27,0.05,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14025047,away,Burnley,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,17,17,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,1.0,,,,16.0,8.0,6.6,2.0,0.00617347,,0,,-0.04,0.1,-0.04,,0.56,1.11,0.47,0.25,0.14,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025047,away,Burnley,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,,795066,EUR,912643200,F,10,10,True,,,,,0.0,,,,,,,,,,9.0,1.0,6.5,1.0,,,0,,,,0.0,,0.18,0.65,0.25,0.09,0.06,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025047,away,Burnley,Max Weiss,max-weiss,M. Weiss,G,13,190,244,M,,1128801,EUR,1087257600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025047,away,Burnley,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025047,away,Burnley,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,,1136896,EUR,985392000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025047,away,Burnley,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,30,180,736,M,,1000142,EUR,1043107200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
