match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_interceptionWon,captain,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_outfielderBlock
11067598,home,Botafogo,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,11.0,6.0,,,2.0,2.0,9.0,,,,,,,62.0,17.0,6.6,6.0,0.00499517,3,,4.0,,1.0,1.0,2.0,3.0,,2.0,1.0,1.0,0.4447,,,,1.0,,1.0,2.0,,,1.0,,,,,1.0,0.8256,tiquinho_soares_29,1.0,
11067598,home,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,12.0,10.0,,,2.0,2.0,11.0,,4.0,,,,,45.0,17.0,6.4,4.0,0.124257,1,,8.0,1.0,,,1.0,1.0,,1.0,,1.0,0.2356,,,,,,,,,,,1.0,,1.0,,,,,1.0,
11067598,home,Botafogo,Diego Costa,,,diego-costa,Diego Costa,F,,187,4454,,21212,EUR,592185600,F,19,19,True,5.0,4.0,3.0,2.0,,,5.0,,,,,,,29.0,10.0,6.5,3.0,0.0120051,1,,4.0,,1.0,,4.0,1.0,1.0,,1.0,1.0,0.0309,,,,,,,,,1.0,,1.0,,,,,,diego.costa,,
11067598,home,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,19.0,17.0,2.0,1.0,4.0,4.0,17.0,,2.0,,,,,28.0,30.0,6.7,5.0,0.0138145,1,,14.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,0.0072,2.0,,,,,,,1.0,,,1.0,,,,,,,,
11067598,home,Botafogo,Newton,Newton,,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,True,7.0,7.0,,,2.0,2.0,5.0,,,,,,,13.0,9.0,6.5,1.0,0.0156223,1,,5.0,,1.0,,3.0,,1.0,1.0,,,0.014,,,1.0,,,,,,,1.0,,,,,,,,,
11067598,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,5.0,3.0,,,,1.0,4.0,,1.0,,,,,11.0,6.0,6.6,2.0,0.00293379,0,,3.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067598,home,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,home,Botafogo,Bastos,,,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,home,Botafogo,Diego Hernández,,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Rafael Cabral,,,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,39.0,21.0,22.0,4.0,21.0,25.0,14.0,1.0,6.0,1.0,1.0,2.0,1.0,90.0,48.0,7.5,18.0,8.111e-05,0,1.1018,,,,2.0,,2.0,,,,,,,True,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Helibelton Palacios,,,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,24,24,False,24.0,20.0,1.0,,11.0,14.0,10.0,5.0,1.0,,,,,90.0,45.0,6.9,8.0,0.0057047,0,,9.0,,2.0,1.0,4.0,4.0,1.0,,2.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Neris,,,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,False,45.0,36.0,11.0,5.0,24.0,27.0,18.0,5.0,4.0,,,,,90.0,60.0,7.2,11.0,0.00625192,0,,12.0,,1.0,1.0,4.0,4.0,1.0,,,2.0,,2.0,,,2.0,2.0,1.0,,,,,1.0,,1.0,,,,,,1.0
11067598,away,Cruzeiro,Luciano Castan,,,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,43.0,37.0,9.0,3.0,24.0,25.0,18.0,2.0,2.0,,,,,90.0,50.0,7.0,8.0,0.00595574,0,,13.0,,,1.0,1.0,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0
11067598,away,Cruzeiro,Marlon,,,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,34.0,29.0,6.0,2.0,16.0,17.0,19.0,1.0,5.0,,,,,90.0,55.0,7.5,9.0,0.00622012,0,,13.0,2.0,,,2.0,6.0,,,3.0,2.0,,2.0,,,3.0,3.0,1.0,,,,,,,,,,,,,1.0
11067598,away,Cruzeiro,Ian Luccas,,,ian-luccas,Ian Luccas,M,5,187,203,M,1046496,EUR,1044921600,M,20,20,False,21.0,15.0,2.0,,5.0,5.0,16.0,3.0,4.0,,,,,68.0,32.0,6.6,10.0,0.0110289,0,,10.0,,1.0,1.0,3.0,4.0,1.0,,2.0,1.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,
11067598,away,Cruzeiro,Lucas Silva,,,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,37.0,33.0,8.0,6.0,15.0,16.0,23.0,,2.0,,,,,79.0,52.0,7.0,9.0,0.00753983,1,,18.0,2.0,,,6.0,4.0,1.0,1.0,,1.0,0.0275,1.0,,3.0,3.0,3.0,,,,,,2.0,,1.0,,,,,,1.0
11067598,away,Cruzeiro,Japa,,,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,False,24.0,19.0,2.0,,4.0,6.0,18.0,1.0,7.0,,,,,90.0,36.0,6.9,8.0,0.0273402,0,,15.0,,1.0,3.0,3.0,9.0,1.0,,3.0,,,,,,2.0,2.0,1.0,,,,,2.0,,1.0,,,,,,
11067598,away,Cruzeiro,Matheus Pereira,,,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,96,96,False,31.0,23.0,4.0,2.0,11.0,11.0,23.0,,3.0,,,,,68.0,42.0,7.2,12.0,0.154784,3,,12.0,3.0,1.0,,4.0,2.0,1.0,1.0,2.0,,0.6631,1.0,,2.0,,,,,,,3.0,,1.0,,,2.0,0.2599,matheus_pereira,1.0,
11067598,away,Cruzeiro,Bruno Rodrigues,,,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,9,9,False,14.0,10.0,,,3.0,3.0,12.0,,3.0,,,,,78.0,24.0,6.7,8.0,0.00655717,1,,7.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,,1.0,0.0363,,,,2.0,1.0,1.0,3.0,,,,1.0,,,,,,,,
11067598,away,Cruzeiro,Arthur Gomes,,,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,19,19,False,14.0,13.0,1.0,,6.0,6.0,8.0,,1.0,,,,,60.0,23.0,6.4,4.0,0.00296264,2,,7.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,0.1382,,,,,,2.0,1.0,,,,,,,,1.0,0.0642,,1.0,
11067598,away,Cruzeiro,Robert,Robert,,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,4.0,1.0,,,1.0,2.0,2.0,,3.0,,,,,30.0,7.0,6.6,3.0,2.17e-06,0,,,,1.0,,1.0,3.0,,,,,,,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,
11067598,away,Cruzeiro,Mateus Vital,,,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,True,5.0,4.0,,,1.0,1.0,4.0,,1.0,,,,,22.0,8.0,6.5,2.0,0.00459502,0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11067598,away,Cruzeiro,Nikão,,,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,7.0,6.0,,,2.0,3.0,6.0,,1.0,,,,,22.0,11.0,6.4,4.0,0.00262088,0,,4.0,2.0,1.0,1.0,4.0,2.0,,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11067598,away,Cruzeiro,João Pedro Jotta,João Pedro,,joao-pedro,J. Pedro,M,19,178,288,M,1517440,EUR,1044144000,F,55,55,True,2.0,1.0,,,,,2.0,,,,,,,12.0,2.0,6.5,1.0,0.00037715,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,João Marcelo,,,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,True,3.0,2.0,,,,,3.0,,3.0,,,,,11.0,10.0,6.9,1.0,0.00196079,0,,2.0,,1.0,,1.0,4.0,,,2.0,,,2.0,,,,,,,,,,2.0,,2.0,,,,,,
11067598,away,Cruzeiro,Anderson,,,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Wesley Gasolina,,,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Ruan Santos,Ruan Santos,,ruan-santos,R. Santos,D,4,187,99,M,1416498,EUR,1066089600,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Kaiki,Kaiki,,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Henrique Rodrigues,,,henrique-cardoso,H. Rodrigues,M,,180,33,M,1459625,EUR,1045872000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Fernando Henrique,Fernando Henrique,,fernando-henrique,F. Henrique,M,30,182,169,M,1067634,EUR,991353600,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067598,away,Cruzeiro,Lucas Oliveira,,,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
