match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_errorLeadToAShot,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalOffside,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_errorLeadToAGoal,stat_punches,stat_hitWoodwork
14062161,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,39.0,30.0,14.0,6.0,0.0,26.0,30.0,4.0,9.0,1.0,7.0,1.0,3.0,3.0,90.0,47.0,7.2,11.0,0.00360369,97.751346457818,14.0,60.585,10.395,0.2308,0,-0.1665,0.11,0.03,-0.19,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062161,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,40.0,36.0,4.0,2.0,2.0,21.0,23.0,15.0,17.0,1.0,5.0,1.0,,,90.0,59.0,7.2,10.0,0.723969,144.28506947458,16.0,50.295,26.355,,1,,0.6,0.09,-0.41,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1159,0.1894,46.882181634675,2.0,3.0,-0.44,,,,,,,,,,,,,,,,,,,
14062161,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,False,56.0,49.0,6.0,2.0,0.0,33.0,35.0,16.0,21.0,10.0,6.0,2.0,,,90.0,70.0,7.3,9.0,0.0118412,340.7245188949,34.0,87.885,38.85,,0,,0.11,0.2,-0.02,,,,1.0,,,,,,4.0,1.0,,,72.57246923587,2.0,,,5.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,
14062161,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,60.0,48.0,6.0,1.0,0.0,35.0,39.0,13.0,21.0,6.0,4.0,2.0,,,74.0,76.0,6.2,14.0,0.00555954,245.38972144223,29.0,72.975,31.92,,1,,0.1,0.16,-0.24,,,2.0,5.0,,1.0,,1.0,,4.0,1.0,0.2914,,35.97472534989,1.0,,-0.55,4.0,,3.0,,,2.0,1.0,1.0,,,,,,,,,,,
14062161,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,43.0,34.0,5.0,4.0,0.0,12.0,16.0,22.0,27.0,9.0,3.0,1.0,,,89.0,75.0,7.2,17.0,0.587813,141.22333174963,19.0,42.735,9.975,,1,,0.45,0.12,-0.32,,4.0,,5.0,1.0,1.0,2.0,,,1.0,,0.01,,14.209713614285,1.0,3.0,-0.08,2.0,,4.0,4.0,2.0,1.0,1.0,,1.0,4.0,2.0,1.0,,,,,,,
14062161,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,42.0,38.0,1.0,,0.0,15.0,16.0,23.0,26.0,7.0,4.0,,,,90.0,50.0,6.7,4.0,0.0260369,83.470953216264,10.0,27.405,14.385,,0,,-0.31,0.22,-0.07,,,3.0,4.0,,,,,,1.0,,,,17.212452730509,1.0,,,1.0,,,4.0,3.0,2.0,,,,2.0,2.0,,True,,,,,,
14062161,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,69.0,58.0,8.0,4.0,0.0,29.0,30.0,29.0,39.0,8.0,2.0,1.0,,,90.0,89.0,7.3,19.0,0.131222,84.129758413142,15.0,19.11,9.24,,1,,0.26,0.15,-0.08,,6.0,,,,,,,1.0,,2.0,0.0191,0.01,,,,-0.01,3.0,,2.0,4.0,1.0,,,,1.0,,,,,,,,,,
14062161,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,24.0,15.0,1.0,,0.0,1.0,3.0,14.0,21.0,9.0,4.0,3.0,,,89.0,48.0,7.3,19.0,0.141971,142.22238551947,18.0,40.74,19.53,,3,,0.31,0.37,-0.1,,4.0,,2.0,,1.0,,,2.0,,2.0,0.2288,0.4691,21.212745898316,2.0,1.0,-0.54,2.0,,,1.0,,,,,,4.0,3.0,2.0,,1.0,,,,,
14062161,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,10,10,False,39.0,31.0,1.0,,0.0,10.0,11.0,21.0,28.0,8.0,4.0,1.0,,,75.0,63.0,7.8,16.0,0.573571,262.28049018601,25.0,120.855,18.165,,3,,0.6,0.54,-0.06,,6.0,,2.0,,2.0,2.0,,,,1.0,0.1454,,142.36010828866,8.0,2.0,-0.57,,,,,,,1.0,,2.0,7.0,7.0,,,2.0,,,,,
14062161,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,31.0,25.0,4.0,3.0,0.0,8.0,10.0,17.0,21.0,2.0,1.0,1.0,,,90.0,45.0,8.3,8.0,0.220986,143.51415704344,18.0,50.61,15.435,,7,,0.42,1.0,-0.05,,,4.0,6.0,1.0,1.0,1.0,3.0,4.0,,1.0,1.0005,1.1973,60.950211684504,6.0,5.0,0.12,1.0,,,,,,1.0,,,,,,,2.0,denizundav,1.0,,,
