match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_dispossessed,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork
12530814,home,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192.0,577,M,798375,EUR,857001600,G,97,97,False,True,30.0,9.0,27.0,7.0,0.0,3.0,4.0,6.0,26.0,9.0,2.0,1.0,1.0,90.0,32.0,6.8,21.0,0.0062698,0,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530814,home,Göztepe,Malcom Bokele,malcom-bokele,M. Bokele,D,26,193.0,545,M,1122632,EUR,950313600,D,26,26,False,,30.0,19.0,10.0,3.0,0.0,9.0,13.0,10.0,17.0,3.0,,,,90.0,41.0,7.0,12.0,0.0044366,1,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.2374,,,,,,,,,,,,,,,,,,,,,,,,,
12530814,home,Göztepe,Héliton,heliton,Héliton,D,5,196.0,324,M,922725,EUR,816220800,D,5,5,False,,16.0,10.0,2.0,,0.0,8.0,8.0,2.0,8.0,4.0,,,,90.0,35.0,7.7,7.0,0.0004803,1,,1.0,6.0,1.0,9.0,,1.0,5.0,3.0,,1.0,0.0714,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12530814,home,Göztepe,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,,35.0,24.0,3.0,1.0,0.0,12.0,14.0,12.0,21.0,5.0,,,,90.0,47.0,7.3,14.0,0.0135262,0,,2.0,5.0,3.0,6.0,,,2.0,3.0,,3.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12530814,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,903999,EUR,907977600,M,77,77,False,,20.0,8.0,2.0,1.0,0.0,5.0,8.0,4.0,13.0,4.0,,,,65.0,30.0,6.8,15.0,0.00905796,0,,2.0,1.0,2.0,5.0,,,1.0,1.0,3.0,1.0,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,
12530814,home,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,16,16,False,,26.0,22.0,1.0,1.0,0.0,8.0,9.0,14.0,17.0,6.0,,,,83.0,55.0,7.4,13.0,0.0271162,1,,1.0,,7.0,8.0,,1.0,3.0,2.0,3.0,6.0,0.0341,4.0,4.0,1.0,1.0,1.0,,,,,,1.0,2.0,4.0,,,,,,,,,,,,
12530814,home,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3867,M,1103597,EUR,1030924800,M,20,20,False,,33.0,28.0,3.0,2.0,0.0,14.0,16.0,14.0,17.0,7.0,,,,90.0,52.0,8.9,6.0,0.0286014,2,,4.0,3.0,11.0,7.0,,,3.0,4.0,2.0,1.0,0.2825,1.0,1.0,1.0,4.0,1.0,1.0,,,,,2.0,,4.0,novatus_40,2.0,2.0,1.045,,,,,,,,
12530814,home,Göztepe,Djalma,djalma-silva,Djalma,M,,180.0,97,M,973933,EUR,779932800,M,66,66,False,,18.0,8.0,2.0,1.0,0.0,6.0,8.0,4.0,13.0,4.0,,,,83.0,46.0,7.1,18.0,0.148525,0,,1.0,3.0,5.0,11.0,,,2.0,,3.0,2.0,,6.0,3.0,,1.0,2.0,2.0,,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,
12530814,home,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184.0,3548,M,1170954,EUR,1084233600,F,6,6,False,,19.0,15.0,,,0.0,4.0,5.0,11.0,16.0,1.0,,,,54.0,31.0,7.2,7.0,0.156724,2,,1.0,4.0,2.0,7.0,,2.0,1.0,3.0,2.0,1.0,0.0536,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,
12530814,home,Göztepe,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,F,43,43,False,,18.0,16.0,1.0,,2.0,8.0,8.0,11.0,15.0,6.0,,,,84.0,39.0,9.4,10.0,0.44261,4,,1.0,,5.0,6.0,,2.0,,,1.0,3.0,0.896,3.0,3.0,,1.0,2.0,3.0,,,5.0,3.0,,2.0,1.0,,2.0,1.0,1.029,2.0,,,,,,,
