match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_jerseyNumber,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceMissed,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_penaltyConceded,stat_goodHighClaim,player_sofascoreId
10438034,home,Santa Clara,Kyosuke Tagawa,kyosuke-tagawa,K. Tagawa,F,181,119,M,858886,EUR,918691200,F,9,9,False,8.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,,1.0,,,,,,68.0,21.0,6.9,11.0,1,,,,1.0,4.0,3.0,1.0,,1.0,,6.0,2.0,1.0,11,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,
10438034,home,Santa Clara,João Lima,joao-marcos,J. Lima,F,180,38,M,1092103,EUR,958003200,F,89,89,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,22.0,3.0,5.9,1.0,1,,,1.0,,2.0,,1.0,,,,,2.0,,89,,,,,João Lima,,,,,,,,,,,,1.0,,
10438034,home,Santa Clara,Gabriel Silva,gabriel-silva,Gabriel Silva,F,177,795,M,1046794,EUR,1016755200,F,49,49,True,9.0,7.0,2.0,2.0,,,7.0,9.0,,2.0,,,,,,22.0,17.0,6.9,6.0,0,,,,,1.0,3.0,,,1.0,1.0,2.0,,1.0,10,,,,1.0,Gabriel Silva,,2.0,1.0,,,,,,1.0,,,,,
10438034,home,Santa Clara,Pedro Bicalho,bicalho-pedro,P. Bicalho,M,178,3554,M,966133,EUR,987984000,M,35,35,True,11.0,5.0,5.0,1.0,3.0,3.0,3.0,9.0,,1.0,,,,,,13.0,17.0,6.7,8.0,1,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,1.0,1.0,35,,,,1.0,,,,,,,,1.0,,,,,,,
10438034,home,Santa Clara,Diogo Calila,diogo-calila,D. Calila,M,173,593,M,892083,EUR,907977600,D,13,13,True,7.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,,1.0,,,,,,13.0,15.0,6.0,7.0,0,,,1.0,,4.0,,,,,,1.0,,,2,,3.0,,,,,,,,,,,,,,,,,
10438034,home,Santa Clara,Andrézinho,andrezinho,Andrézinho,M,174,88,M,1065957,EUR,849398400,F,21,21,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,14.0,3.0,6.4,1.0,0,,,,,2.0,1.0,,,,,1.0,1.0,,7,1.0,,,1.0,Andrézinho,,,,,,,,,,,,,,
10438034,home,Santa Clara,Ricardo Fernandes,ricardo-fernandes,R. Fernandes,G,193,94,M,845676,EUR,783302400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
10438034,home,Santa Clara,João Afonso,joao-afonso,J. Afonso,D,188,33,M,584158,EUR,643852800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
10438034,home,Santa Clara,Xavi Quintilla,xavier-quintilla,X. Quintilla,D,177,87,M,286153,EUR,840758400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,
10438034,home,Santa Clara,Adriano Firmino,adriano-firmino,A. Firmino,M,187,127,M,989383,EUR,941673600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,186,301,M,789933,EUR,853372800,G,12,12,False,30.0,14.0,23.0,7.0,9.0,13.0,5.0,17.0,,13.0,1.0,,2.0,,,90.0,44.0,6.6,16.0,0,,,,1.0,,1.0,,,,,,,,12,,,,,,,,,,,,,,,,,,5.0,
10438034,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,178,86,M,914162,EUR,892944000,D,21,21,False,22.0,13.0,4.0,1.0,10.0,16.0,3.0,7.0,4.0,1.0,,,,,,55.0,40.0,6.6,14.0,0,1.0,,,2.0,3.0,4.0,,1.0,2.0,1.0,2.0,1.0,,3,2.0,,,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,João Basso,joao-basso,J. Basso,D,189,677,M,850955,EUR,853113600,D,13,13,False,57.0,49.0,9.0,7.0,38.0,43.0,11.0,14.0,6.0,9.0,,,,,,90.0,67.0,7.2,9.0,1,,,1.0,,3.0,1.0,,1.0,1.0,1.0,,,,13,1.0,,,,,,1.0,,,True,1.0,,1.0,,,,,,
10438034,away,FC Arouca,Jerome Opoku,opoku-jerome,J. Opoku,D,194,1396,M,920514,EUR,908323200,D,3,3,False,41.0,32.0,7.0,3.0,24.0,29.0,8.0,12.0,6.0,6.0,,,,,,90.0,57.0,6.9,11.0,0,,,1.0,1.0,2.0,4.0,,1.0,,,2.0,1.0,,3,,,1.0,3.0,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,175,68,M,863637,EUR,807235200,D,28,28,False,25.0,14.0,3.0,1.0,11.0,17.0,3.0,9.0,1.0,2.0,,,,,,90.0,39.0,6.3,14.0,1,1.0,,1.0,2.0,4.0,5.0,,,3.0,1.0,,2.0,,28,1.0,,,,,,,,,,,1.0,,,,,,,
10438034,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,185,483,M,817621,EUR,916790400,M,14,14,False,39.0,31.0,5.0,2.0,20.0,22.0,11.0,17.0,2.0,5.0,,,,,,81.0,48.0,6.8,8.0,1,,,,,3.0,3.0,1.0,,3.0,2.0,,,,66,3.0,,,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Ismaila Soro,ismaila-soro,I. Soro,M,173,157,M,892808,EUR,894499200,M,23,23,False,23.0,19.0,2.0,1.0,16.0,16.0,3.0,7.0,2.0,5.0,,,,,,55.0,31.0,6.3,6.0,0,,,,,6.0,1.0,,1.0,,,1.0,5.0,,19,,1.0,,,,,1.0,1.0,,,,,,,,,,,
10438034,away,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,173,93,M,798904,EUR,794188800,M,7,7,False,29.0,23.0,1.0,,13.0,15.0,10.0,15.0,,9.0,,,,,,90.0,45.0,6.7,14.0,1,1.0,,,,5.0,7.0,1.0,,3.0,2.0,4.0,,,95,3.0,,,3.0,,,3.0,1.0,,,,,,,,,,,
10438034,away,FC Arouca,Alan Ruiz,alan-ruiz,A. Ruiz,M,181,154,M,158255,EUR,745718400,M,10,10,False,29.0,21.0,6.0,5.0,8.0,9.0,14.0,22.0,,,,,,,,67.0,50.0,7.3,14.0,2,2.0,1.0,5.0,4.0,9.0,13.0,1.0,,3.0,1.0,3.0,2.0,3.0,,,2.0,,5.0,,,1.0,1.0,,,,1.0,,,,,,,
10438034,away,FC Arouca,Arsénio Nunes,arsenio-nunes,A. Nunes,F,180,45,M,252087,EUR,620438400,M,8,8,False,12.0,9.0,2.0,1.0,3.0,3.0,6.0,9.0,1.0,1.0,,,,,,55.0,19.0,6.4,5.0,0,,,2.0,,3.0,3.0,,,1.0,1.0,1.0,,1.0,12,,1.0,,2.0,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,183,746,M,845424,EUR,909619200,F,19,19,False,13.0,8.0,,,4.0,6.0,4.0,7.0,3.0,1.0,,,,,,90.0,36.0,7.1,14.0,3,,,5.0,2.0,12.0,7.0,1.0,,4.0,2.0,6.0,5.0,,19,,2.0,,1.0,,,1.0,,1.0,,2.0,,1.0,,,,,,
10438034,away,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,181,70,M,874360,EUR,840672000,D,6,6,True,18.0,13.0,3.0,1.0,6.0,7.0,7.0,12.0,,2.0,,,,,,35.0,31.0,6.8,8.0,0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,66,,,1.0,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Vitinho,vitinho,Vitinho,M,175,86,M,905462,EUR,946944000,M,43,43,True,15.0,9.0,4.0,1.0,1.0,2.0,8.0,13.0,1.0,4.0,,,,,,35.0,23.0,7.3,9.0,1,,,3.0,2.0,4.0,5.0,,,1.0,,2.0,,2.0,,,,,1.0,,,2.0,1.0,,,1.0,,,,1.0,1.0,,,
10438034,away,FC Arouca,David Simão,david-simao,D. Simão,M,183,75,M,54672,EUR,642729600,M,5,5,True,26.0,24.0,1.0,,12.0,12.0,13.0,15.0,1.0,4.0,,,,,,35.0,35.0,7.0,3.0,0,1.0,1.0,,,2.0,4.0,,1.0,2.0,,,1.0,1.0,8,,,,1.0,,,2.0,1.0,,,,,,,,,,,
10438034,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,170,6425,M,822492,EUR,901497600,M,2,2,True,8.0,7.0,1.0,1.0,1.0,2.0,6.0,6.0,,,,,,,,23.0,13.0,6.5,3.0,0,,,2.0,,6.0,1.0,,,1.0,1.0,2.0,4.0,1.0,2,,,,,,,,,,,,,,,,,,,morlayesylla2
10438034,away,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,170,71,M,892757,EUR,930787200,M,17,17,True,10.0,8.0,3.0,1.0,2.0,2.0,6.0,8.0,2.0,1.0,,,,,,9.0,12.0,6.5,2.0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Emilijus Zubas,emilijus-zubas,E. Zubas,G,195,22,M,52011,EUR,647568000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,189,331,M,1087352,EUR,1025222400,D,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438034,away,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,194,113,M,978517,EUR,919641600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,
