match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_blockedScoringAttempt
12530761,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,False,39.0,27.0,5.0,4.0,0.0,10.0,10.0,17.0,29.0,2.0,1.0,,,,90.0,58.0,7.4,17.0,0.0445336,5,,7.0,7.0,9.0,2.0,1.0,,,5.0,1.0,,,,,4.0,1.0,,,3.0,0.3587,,,,1.0,,1.0,,0.1817,,,1.0
12530761,home,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,12.0,10.0,1.0,,0.0,5.0,5.0,5.0,7.0,,1.0,,,,16.0,13.0,6.5,2.0,0.00234228,1,,,,,,,,,,,,,,,,,,,,0.0177,,,,,,,,,,,1.0
12530761,home,Başakşehir FK,Davidson,davidson,Davidson,M,,177,353,M,814334,EUR,668131200,F,91,91,True,8.0,7.0,,,0.0,2.0,3.0,5.0,5.0,1.0,1.0,,,,16.0,12.0,7.5,3.0,0.4513,1,,1.0,2.0,1.0,,,,,2.0,,,,,,2.0,,,,,0.0832,,,,,,1.0,,0.6154,,1.0,
12530761,home,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,22,22,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,8.0,3.0,6.6,,0.00012492,0,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12530761,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,7.0,5.0,2.0,1.0,0.0,4.0,4.0,1.0,3.0,1.0,,,,,8.0,8.0,6.6,2.0,0.00018906,0,,,,,,,,,,,,,,,,,Hamza Güreler,,,,,,,,,,,,,,
12530761,home,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,F,26,26,True,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,11.0,4.0,7.2,,0.20052,0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,
12530761,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530761,home,Başakşehir FK,Halit Acun,halit-acun,H. Acun,D,35,190,8,M,2040462,EUR,1136160000,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Halit Acun,,,,,,,,,,,,,,
12530761,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530761,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,20.0,13.0,14.0,7.0,0.0,9.0,10.0,4.0,10.0,,3.0,,1.0,2.0,90.0,26.0,6.1,7.0,0.00140367,0,-0.976,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,49.0,43.0,8.0,3.0,0.0,14.0,15.0,29.0,40.0,3.0,1.0,,,,90.0,73.0,6.7,15.0,0.0244657,1,,4.0,2.0,7.0,,2.0,2.0,1.0,2.0,,,2.0,6.0,,2.0,,,,1.0,0.0751,,,,,True,,,,,,
12530761,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,18.0,14.0,4.0,2.0,0.0,12.0,15.0,2.0,3.0,1.0,1.0,,,,45.0,25.0,6.4,5.0,0.00056765,0,,3.0,3.0,3.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,70.0,56.0,12.0,5.0,0.0,33.0,40.0,23.0,32.0,8.0,5.0,,,,90.0,88.0,6.5,18.0,0.0128415,1,,4.0,4.0,5.0,,1.0,,,2.0,,,,2.0,1.0,2.0,1.0,,,,0.0968,,,,,,1.0,,0.289,,,
12530761,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,45.0,40.0,2.0,1.0,0.0,18.0,19.0,22.0,30.0,2.0,5.0,,,,83.0,64.0,6.6,10.0,0.0329648,0,,,1.0,2.0,,1.0,,1.0,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,43.0,38.0,2.0,1.0,0.0,17.0,19.0,21.0,24.0,1.0,5.0,,,,90.0,59.0,6.9,9.0,0.015647,1,,1.0,3.0,4.0,,2.0,2.0,1.0,,,,1.0,,1.0,3.0,1.0,,,1.0,0.0313,,1.0,,1.0,,,,,,,
12530761,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,57.0,43.0,8.0,4.0,0.0,14.0,15.0,29.0,42.0,,7.0,,,,90.0,64.0,6.9,15.0,0.0189993,1,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,0.0158,,,,,,,,,,,
12530761,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,M,17,17,False,23.0,16.0,2.0,1.0,0.0,3.0,6.0,13.0,20.0,1.0,2.0,,,,65.0,32.0,6.5,12.0,0.00711347,1,,3.0,,3.0,,,,,,,,,3.0,,1.0,,,,,0.0247,,,,,,,,,,,1.0
12530761,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,26.0,25.0,1.0,1.0,0.0,7.0,7.0,18.0,22.0,,,,,,90.0,37.0,6.6,7.0,0.029106,1,,2.0,7.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,,,3.0,3.0,2.0,1.0,,,1.0,0.0358,,1.0,,1.0,,,,,,,
12530761,away,Samsunspor,Gaëtan Laura,gaetan-laura,G. Laura,F,,185,106,M,1004042,EUR,807580800,M,27,27,False,19.0,15.0,1.0,1.0,0.0,1.0,1.0,15.0,19.0,,4.0,,,,65.0,27.0,6.4,10.0,0.331841,0,,,6.0,1.0,2.0,1.0,1.0,,2.0,,,,1.0,,3.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,
12530761,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,14.0,9.0,,,0.0,1.0,1.0,8.0,13.0,1.0,2.0,,,,64.0,20.0,6.2,9.0,0.00459138,1,,,12.0,,1.0,,,,7.0,,,,,,,2.0,,,1.0,0.19,,3.0,,,,,,,,,
12530761,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,30.0,24.0,4.0,3.0,0.0,13.0,16.0,11.0,14.0,1.0,,,,,45.0,33.0,6.2,6.0,0.00223503,0,,,2.0,,,,,,1.0,,1.0,,,,,1.0,Yunus Cift,,,,,,,,,,,,,,
12530761,away,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,29,29,True,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,1.0,,,,26.0,10.0,6.5,4.0,0.0026124,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,20.0,18.0,,,0.0,5.0,7.0,13.0,16.0,,1.0,,,,25.0,29.0,6.2,6.0,0.00881706,1,,,2.0,1.0,,,,1.0,1.0,,,,3.0,,,,,,1.0,0.0251,,1.0,,,,,,,,,
12530761,away,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,7,7,True,11.0,10.0,,,0.0,4.0,4.0,6.0,9.0,,1.0,,,,25.0,19.0,6.5,6.0,0.00561716,0,,,4.0,1.0,2.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,Arbnor,Muja,,,,1.0,,,,,,,,,
12530761,away,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,83,M,806972,EUR,883612800,M,5,5,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,1.0,,,,11.0,7.0,6.4,1.0,0.00018444,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Haluk Mustafa Tan,tan-haluk-mustafa,H. M. Tan,D,72,181,40,M,1605311,EUR,1114560000,D,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Haluk Mustafa Tan,,,,,,,,,,,,,,
12530761,away,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530761,away,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Muhammet Ali Özbaskici,,,,,,,,,,,,,,
12530761,away,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
