match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAGoal,stat_lastManTackle,stat_outfielderBlock
14035837,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,True,28.0,25.0,4.0,1.0,0.0,25.0,25.0,3.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,7.0,3.0,0.00016563,0.0942,0,0.2672,0.01,0.0,0.19,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035837,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,D,18,18,False,,43.0,34.0,4.0,2.0,0.0,10.0,11.0,32.0,1.0,4.0,4.0,3.0,,,,,,,90.0,77.0,6.9,18.0,0.0970202,,2,,0.17,0.15,0.22,,24.0,9.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0718,-0.13,,,,,,,,,,,,,,
14035837,home,KAA Gent,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,D,22,22,False,,106.0,96.0,12.0,8.0,0.0,43.0,44.0,62.0,,3.0,3.0,5.0,,,,,,,90.0,116.0,8.1,12.0,0.306731,,0,,0.63,0.28,0.17,,53.0,2.0,1.0,1.0,3.0,,,,1.0,,,2.0,,,,2.0,3.0,,,,,,,,,,,,
14035837,home,KAA Gent,Samuel Kotto,,,kotto-samuel,S. Kotto,D,22,190,2111,M,1103229,EUR,1062547200,D,2,2,False,,119.0,109.0,9.0,4.0,0.0,69.0,72.0,47.0,5.0,6.0,6.0,7.0,,,,,,,90.0,129.0,7.8,11.0,0.0153848,,0,,0.33,0.11,0.27,,40.0,,,3.0,3.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
14035837,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,20,20,False,,106.0,89.0,17.0,10.0,0.0,46.0,49.0,57.0,2.0,8.0,4.0,3.0,,,,,,,90.0,142.0,7.9,31.0,0.157755,,0,,0.37,0.25,0.24,,43.0,4.0,1.0,2.0,5.0,1.0,1.0,,1.0,1.0,3.0,,,,,4.0,1.0,,1.0,2.0,1.0,,,,,,,,
14035837,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,273,M,1092662,EUR,1020556800,M,19,19,False,,40.0,29.0,1.0,,0.0,12.0,12.0,28.0,1.0,4.0,2.0,5.0,,,,,,,76.0,62.0,6.3,19.0,0.0129483,,2,,-0.11,0.07,-0.03,,17.0,3.0,,,6.0,2.0,,,2.0,2.0,2.0,2.0,,0.3742,-0.47,1.0,,,2.0,1.0,,1.0,1.0,1.0,0.4121,,,,
14035837,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,,61.0,56.0,6.0,5.0,0.0,15.0,17.0,44.0,3.0,5.0,,2.0,,,,,,,76.0,74.0,6.8,12.0,0.0318915,,1,,0.17,0.25,-0.14,,41.0,,,,7.0,1.0,,,2.0,,4.0,2.0,,0.0135,0.01,,1.0,,3.0,1.0,,,,1.0,0.0589,,,,
14035837,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,,43.0,41.0,4.0,3.0,0.0,15.0,16.0,27.0,,4.0,1.0,3.0,,,,,,,90.0,55.0,8.4,3.0,0.0125287,,1,,0.1,0.46,0.13,,26.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,0.6387,0.51,3.0,,,1.0,,,,,1.0,0.9892,1.0,,,
14035837,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176,599,M,1094395,EUR,1020384000,M,29,29,False,,25.0,17.0,,,0.0,6.0,8.0,17.0,1.0,5.0,3.0,1.0,,,,,,,66.0,44.0,6.6,16.0,0.0129697,,1,,-0.23,0.09,0.26,,11.0,4.0,1.0,1.0,3.0,2.0,1.0,,,,3.0,,1.0,0.0323,-0.18,3.0,,,,1.0,,,1.0,,,,,,
14035837,home,KAA Gent,Hyllarion Goore,Bi Christ Hyllarion,Goore,bi-goore,H. Goore,F,45,183,294,M,2048955,EUR,1124841600,F,45,45,False,,13.0,9.0,,,0.0,4.0,5.0,8.0,1.0,2.0,,2.0,,,,,,,66.0,22.0,6.1,10.0,0.00992665,,0,,-0.2,-0.05,0.14,,5.0,1.0,,1.0,6.0,3.0,1.0,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,
14035837,home,KAA Gent,Wilfried Kanga,,,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,7,7,False,,6.0,4.0,,,0.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,89.0,15.0,6.7,5.0,0.00191618,,4,,-0.05,,-0.01,,2.0,,,,,,,,,,3.0,,1.0,0.3326,0.17,1.0,,,,,,1.0,1.0,3.0,0.4854,,,,
14035837,home,KAA Gent,Aimé Omgba,,,aime-omgba,A. Omgba,M,10,183,241,M,1459382,EUR,1035244800,M,10,10,True,,9.0,8.0,,,0.0,1.0,1.0,8.0,,2.0,1.0,1.0,,,,,,,24.0,14.0,7.0,2.0,0.169719,,0,,0.26,0.02,0.14,,7.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
14035837,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,F,11,11,True,,18.0,13.0,2.0,,0.0,3.0,5.0,13.0,,1.0,,3.0,,,,,,,24.0,32.0,6.3,14.0,0.0121786,,0,,-0.21,0.15,-0.02,,10.0,3.0,,,3.0,2.0,1.0,,,,3.0,,,,,,,,,2.0,,,,,,,,,
14035837,home,KAA Gent,Mohammed El Âdfaoui,,,mohammed-el-adfaoui,M. E. Âdfaoui,M,28,182,277,M,1591025,EUR,1204156800,M,28,28,True,,19.0,15.0,2.0,,0.0,5.0,5.0,14.0,,3.0,,1.0,,,,,,,14.0,22.0,6.6,4.0,0.00671562,,0,,0.01,0.11,0.13,,10.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
14035837,home,KAA Gent,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,13,175,635,M,822673,EUR,892684800,F,14,14,True,,3.0,2.0,,,0.0,,,3.0,,,,,,,,,,,14.0,5.0,6.3,2.0,0.00341601,,0,,-0.13,-0.03,0.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14035837,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188,952,M,982523,EUR,1012262400,F,9,9,True,,1.0,,,,0.0,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,2.0,,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14035837,home,KAA Gent,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035837,home,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186,141,M,1082541,EUR,1041206400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035837,home,KAA Gent,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035837,home,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035837,away,RAAL La Louvière,Marcos Hernán Peano,,,marcos-hernan-peano,M. H. Peano,G,21,185,124,M,789394,EUR,908409600,G,21,21,False,,30.0,14.0,28.0,12.0,0.0,3.0,4.0,26.0,,,3.0,13.0,3.0,3.0,5.0,1.0,3.0,3.0,90.0,48.0,7.3,17.0,0.00437586,0.6711,0,0.9456,0.14,0.02,-0.3,0.52,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14035837,away,RAAL La Louvière,Wagane Faye,,,wagane-faye,W. Faye,D,4,180,71,M,957913,EUR,753753600,D,4,4,False,True,17.0,7.0,8.0,2.0,0.0,3.0,5.0,12.0,2.0,5.0,6.0,8.0,,,,,,,90.0,42.0,6.7,17.0,0.00946261,,0,,-0.01,0.03,0.38,,4.0,1.0,,3.0,4.0,,,,3.0,1.0,3.0,,,,,,,3.0,1.0,,,,,,,,,1.0,
14035837,away,RAAL La Louvière,Maxence Maisonneuve,,,maxence-maisonneuve,M. Maisonneuve,D,13,191,38,M,1396487,EUR,918691200,D,13,13,False,,12.0,6.0,7.0,2.0,0.0,4.0,5.0,7.0,1.0,1.0,14.0,3.0,,,,,,,90.0,29.0,6.5,6.0,0.00143409,,0,,0.02,0.0,0.2,,2.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
