match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
11451109,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,17.0,16.0,8.0,7.0,12.0,13.0,4.0,4.0,1.0,4.0,1.0,90.0,23.0,6.7,1.0,0.0,0.0,0.00141546,0,-0.0277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,sacha_boey,980418,EUR,968803200,D,93,93,False,,55.0,46.0,2.0,1.0,14.0,16.0,32.0,43.0,2.0,6.0,,90.0,85.0,7.9,18.0,0.0426,0.0,0.168807,1,,,,4.0,3.0,2.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,False,,69.0,59.0,3.0,,34.0,36.0,25.0,33.0,2.0,9.0,,90.0,83.0,7.2,11.0,0.4381,0.0,0.0225754,3,,,,,2.0,6.0,6.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,False,,59.0,54.0,7.0,4.0,27.0,28.0,27.0,31.0,2.0,2.0,,90.0,67.0,7.0,5.0,0.0,0.0,0.21773,0,,,,,1.0,2.0,4.0,,1.0,1.0,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Angeliño,angelino,Angeliño,M,3,171,3334,M,,848355,EUR,852336000,D,3,3,False,,42.0,36.0,2.0,,9.0,10.0,32.0,43.0,4.0,5.0,,90.0,75.0,8.1,14.0,0.0,0.0,0.414717,0,,,,11.0,1.0,5.0,2.0,2.0,,,,1.0,1.0,,2.0,,7.0,3.0,,,,1.0,5.0,3.0,1.0,,,,,,,,,,,
11451109,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,,76.0,69.0,5.0,5.0,24.0,26.0,45.0,50.0,,15.0,,82.0,92.0,8.0,8.0,0.0939,0.0,0.142534,4,,,,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,3.0,3.0,1.0,,,,,,,3.0,3.0,,,,,,,,,
11451109,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,False,,52.0,41.0,2.0,2.0,9.0,11.0,33.0,48.0,,5.0,,65.0,72.0,7.4,21.0,0.0273,0.1683,0.205616,1,,,,7.0,2.0,8.0,4.0,3.0,1.0,,,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,
11451109,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,M,20,20,False,,40.0,32.0,2.0,,5.0,5.0,27.0,38.0,,3.0,,73.0,56.0,7.0,12.0,1.2031,0.8031,0.160978,7,,,,3.0,,3.0,2.0,1.0,2.0,2.0,3.0,,,,1.0,,1.0,2.0,,3.0,,,,,,2.0,,2.0,,,,,,,,
11451109,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,M,7,7,False,,35.0,26.0,1.0,1.0,5.0,6.0,25.0,37.0,,3.0,,82.0,55.0,7.7,18.0,0.3169,0.2571,0.614842,4,,,,8.0,1.0,6.0,2.0,2.0,2.0,1.0,3.0,,,,3.0,,4.0,2.0,1.0,1.0,,,4.0,1.0,,,,1.0,,,,,,,,
11451109,home,Galatasaray,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18594,M,wilfriedzaha,111850,EUR,721353600,M,14,14,False,,30.0,24.0,,,4.0,6.0,20.0,24.0,,4.0,,73.0,56.0,8.0,16.0,0.1311,0.2543,0.409872,4,,,,,,7.0,8.0,,4.0,2.0,1.0,,3.0,,4.0,1.0,2.0,,4.0,,,,,1.0,,1.0,3.0,2.0,1.0,,,,,,,
11451109,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,22.0,19.0,1.0,1.0,3.0,3.0,16.0,19.0,,5.0,,90.0,33.0,7.0,7.0,0.9853,0.9327,0.0934235,5,,,,,3.0,2.0,3.0,,,,1.0,1.0,,,3.0,,3.0,1.0,1.0,2.0,,,,,,,,4.0,,1.0,,,,,,
11451109,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,F,53,53,True,,15.0,12.0,,,2.0,2.0,10.0,13.0,,2.0,,25.0,26.0,7.0,5.0,0.2858,0.7158,0.0432734,2,,,,,1.0,2.0,5.0,,4.0,3.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
11451109,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,F,10,10,True,,10.0,7.0,1.0,,,1.0,10.0,13.0,,1.0,,17.0,18.0,7.4,4.0,0.0,0.0,0.291612,0,,,,4.0,,3.0,3.0,,,,,,1.0,,,2.0,2.0,1.0,,,,,3.0,1.0,,,2.0,,,,,,,,,
11451109,home,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,,991493,EUR,707443200,M,27,27,True,,13.0,12.0,1.0,,3.0,3.0,9.0,11.0,,2.0,,17.0,19.0,7.0,3.0,0.0676,0.4137,0.0199146,2,,,,1.0,,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,,
11451109,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,True,,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,8.0,5.0,6.6,,0.0,0.0,0.00075666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,,930775,EUR,944611200,F,21,21,True,,7.0,7.0,,,,,7.0,7.0,,2.0,,8.0,11.0,6.6,,0.0789,0.0,0.0122779,2,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11451109,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451109,home,Galatasaray,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182,45633,M,bakambu17,115665,EUR,671328000,F,94,94,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
