match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_dispossessed,player_firstName,player_lastName,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,captain,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12421140,home,KVC Westerlo,Allahyar Sayyadmanesh,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182,1519,M,905474,EUR,993772800,F,7,7,False,24.0,18.0,2.0,2.0,0.0,7.0,8.0,12.0,17.0,2.0,8.0,1.0,4.0,,,,79.0,39.0,7.6,8.0,0.0421972,4,,1.0,1.0,,,,,2.0,1.0,,0.8705,1.0,,,,,,,,,5.0,2.0,2.0,2.0,,0.3474,,,,,1.0,,,,
12421140,home,KVC Westerlo,Jordan Bos,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,D,5,5,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,2.0,,1.0,,,,11.0,10.0,7.6,2.0,0.00397372,1,,,,2.0,,,,,,1.0,0.5894,1.0,,,1.0,Jordan Bos,,,,,2.0,1.0,1.0,,,0.9524,1.0,,,,,,,,
12421140,home,KVC Westerlo,Arthur Piedfort,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,D,46,46,True,6.0,3.0,,,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,,,,11.0,8.0,7.1,3.0,0.282175,0,,,,2.0,1.0,,,,,,,1.0,,1.0,,Arthur Piedfort,,,,,,,,,,,,,1.0,,,,,,
12421140,home,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,1.0,,1.0,,0.0,,1.0,,,,,,,,,,9.0,1.0,6.3,1.0,,0,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421140,home,KVC Westerlo,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,F,47,47,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,2.0,6.7,,0.0569341,0,,,,,,,,,,,,1.0,,,,Adedire Mebude,,,,,,,,,,,,,,,,,,,
12421140,home,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421140,home,KVC Westerlo,Emir Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Emir,Ortakaya,,,,,,,,,,,,,,,,,,
12421140,home,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421140,home,KVC Westerlo,Rubin Seigers,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421140,home,KVC Westerlo,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,178,M,929649,EUR,978307200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Tom Vandenberghe,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,29.0,17.0,14.0,2.0,0.0,15.0,16.0,2.0,13.0,,,,8.0,4.0,5.0,,90.0,44.0,7.1,12.0,0.00182647,0,0.4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,
12421140,away,KV Kortrijk,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,D,6,6,False,35.0,26.0,4.0,,0.0,12.0,15.0,16.0,22.0,,2.0,,7.0,,,,90.0,69.0,5.7,22.0,0.142265,0,,2.0,2.0,7.0,1.0,2.0,,3.0,1.0,1.0,,1.0,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Haruya Fujii,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,42.0,35.0,8.0,4.0,0.0,20.0,23.0,15.0,19.0,3.0,8.0,7.0,3.0,,,,90.0,61.0,6.7,8.0,0.0101811,0,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,
12421140,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,33.0,27.0,9.0,4.0,0.0,21.0,21.0,6.0,12.0,1.0,3.0,4.0,3.0,,,,90.0,47.0,6.5,9.0,0.00908873,1,,,,,,,,3.0,1.0,,0.0922,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,0.2172,,True,,,,,,,
12421140,away,KV Kortrijk,Dion De Neve,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,D,11,11,False,27.0,22.0,4.0,4.0,0.0,10.0,13.0,12.0,17.0,1.0,1.0,1.0,1.0,,,,90.0,63.0,5.7,23.0,0.0210872,1,,3.0,,6.0,1.0,3.0,,3.0,,,0.1395,,,,2.0,,,,,1.0,,,1.0,,,0.0817,,,,,1.0,,,,
12421140,away,KV Kortrijk,Takuro Kaneko,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,M,30,30,False,16.0,9.0,4.0,,0.0,1.0,1.0,8.0,20.0,,1.0,1.0,,,,,63.0,34.0,6.3,17.0,0.032808,1,,5.0,,8.0,1.0,3.0,1.0,1.0,,1.0,0.0375,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Tomoki Takamine,takamine-tomoki,T. Takamine,M,31,177,78,M,981064,EUR,883353600,M,23,23,False,34.0,31.0,7.0,5.0,0.0,19.0,19.0,12.0,15.0,,7.0,2.0,6.0,,,,78.0,45.0,6.9,4.0,0.0260581,0,,,,3.0,,3.0,,,,2.0,,,,,,,,2.0,,,5.0,2.0,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Abdoulaye Sissako,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,35.0,27.0,4.0,3.0,0.0,10.0,13.0,17.0,22.0,3.0,9.0,3.0,4.0,,,,90.0,50.0,6.9,10.0,0.0193806,1,,,,2.0,1.0,,,2.0,1.0,1.0,0.0197,1.0,,,,,,,,,5.0,1.0,,1.0,,,,,,,,,,,
12421140,away,KV Kortrijk,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,M,16,16,False,23.0,19.0,2.0,2.0,0.0,6.0,7.0,13.0,19.0,,6.0,1.0,2.0,,,,87.0,41.0,6.7,11.0,0.0114315,0,,3.0,,7.0,4.0,,,2.0,3.0,,,1.0,,1.0,2.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Thierry Ambrose,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,False,14.0,10.0,,,0.0,2.0,3.0,8.0,11.0,2.0,3.0,1.0,1.0,,,,63.0,29.0,6.6,10.0,0.0133436,2,,,,3.0,,,1.0,3.0,1.0,1.0,0.1197,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
12421140,away,KV Kortrijk,Billal Messaoudi,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,F,45,45,False,12.0,10.0,,,0.0,2.0,3.0,8.0,10.0,1.0,4.0,1.0,2.0,,,,78.0,32.0,6.4,11.0,0.0144277,2,,1.0,,8.0,,,1.0,7.0,1.0,1.0,0.1418,,,6.0,1.0,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,2.0
12421140,away,KV Kortrijk,Massimo Bruno,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,17,17,True,11.0,11.0,2.0,2.0,0.0,1.0,1.0,10.0,10.0,,,,2.0,,,,27.0,13.0,6.3,2.0,0.0103919,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Nacho Ferri,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,True,9.0,5.0,1.0,,0.0,,,5.0,9.0,2.0,4.0,,1.0,,,,27.0,12.0,6.9,4.0,0.00285318,0,,,,3.0,1.0,2.0,,,1.0,1.0,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Abdelkahar Kadri,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,True,10.0,9.0,,,0.0,1.0,1.0,8.0,12.0,,2.0,,1.0,,,,12.0,16.0,6.9,4.0,0.0108631,0,,3.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,12.0,4.0,6.4,2.0,0.00047219,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Iver Fossum,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,M,14,14,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,,,,3.0,4.0,,,0.00037813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Ebbe De Vlaeminck,ebbe-de-vlaeminck,E. D. Vlaeminck,G,13,184,51,M,1187184,EUR,1131062400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ebbe De Vlaeminck,,,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Bram Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Bram,Lagae,,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Ryan Alebiosu,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421140,away,KV Kortrijk,Nathan Huygevelde,nathan-huygevelde,N. Huygevelde,M,35,185,46,M,1388593,EUR,1074816000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
