match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_dispossessed,stat_accurateCross,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,captain
11407368,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,38.0,24.0,26.0,12.0,14.0,17.0,10.0,21.0,3.0,9.0,1.0,2.0,3.0,90.0,44.0,6.7,14.0,0.0,0.0,0.00199872,0,-0.8734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407368,home,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,16.0,6.0,2.0,,5.0,12.0,1.0,5.0,3.0,4.0,,,,90.0,35.0,6.7,16.0,0.0381,0.0,0.00073829,1,,,,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11407368,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,30.0,24.0,4.0,2.0,19.0,22.0,5.0,8.0,2.0,3.0,,,,90.0,44.0,7.6,7.0,0.589,0.6873,0.00283645,1,,,,,,3.0,1.0,4.0,2.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,1.0,,,,,,,
11407368,home,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,997103,EUR,1012694400,D,5,5,False,25.0,23.0,1.0,,19.0,20.0,4.0,5.0,3.0,5.0,,,,90.0,32.0,6.4,3.0,0.0,0.0,0.00110775,0,,,,,,2.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,2.0,radudragusin5,1.0,,,,,
11407368,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,False,29.0,22.0,6.0,2.0,11.0,13.0,12.0,22.0,,9.0,,,,89.0,47.0,6.3,16.0,0.0,0.0,0.0838282,0,,,,,6.0,,,2.0,2.0,1.0,,,,1.0,,,1.0,,,,,,2.0,,,1.0,1.0,,,
11407368,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,18.0,11.0,2.0,1.0,4.0,8.0,7.0,12.0,1.0,5.0,,,,74.0,29.0,6.5,12.0,0.0266,0.0,0.0349391,1,,,,,2.0,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,
11407368,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,False,28.0,23.0,3.0,2.0,10.0,12.0,13.0,18.0,1.0,5.0,,,,77.0,42.0,7.3,8.0,0.0,0.0,0.261856,0,,,,1.0,2.0,,,5.0,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,4.0,3.0,,,1.0,,,,,,,,
11407368,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,35.0,30.0,4.0,3.0,16.0,17.0,14.0,19.0,4.0,5.0,,,,90.0,45.0,6.8,6.0,0.0,0.0,0.0192217,0,,,,,1.0,,1.0,1.0,3.0,,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,True
11407368,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,28.0,20.0,1.0,,9.0,10.0,11.0,18.0,1.0,3.0,,,,90.0,45.0,6.9,13.0,0.0,0.0,0.0275135,0,,,,,,1.0,,6.0,7.0,4.0,2.0,,,4.0,3.0,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,
11407368,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,20.0,15.0,,,4.0,7.0,11.0,14.0,,3.0,,,,90.0,37.0,7.1,14.0,0.438,0.6537,0.0090895,3,,,,,1.0,3.0,4.0,12.0,6.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,mateoretegui,4.0,,1.0,,,
11407368,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,11,11,False,21.0,19.0,1.0,1.0,6.0,6.0,14.0,17.0,,4.0,,,,90.0,41.0,6.9,10.0,0.1033,0.0,0.0539739,2,,,,,2.0,3.0,,11.0,7.0,7.0,4.0,,2.0,1.0,,1.0,2.0,1.0,2.0,,,,1.0,,3.0,1.0,2.0,,,
11407368,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,True,7.0,5.0,,,1.0,2.0,4.0,5.0,,1.0,,,,16.0,8.0,6.5,2.0,0.0,0.0,0.0239984,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,malinovskyi18,,,,,,
11407368,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,7.0,4.0,,,,1.0,4.0,6.0,,1.0,,,,13.0,10.0,6.6,5.0,0.0,0.0,0.0124353,0,,,,,,1.0,5.0,2.0,6.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
11407368,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407368,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407368,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407368,home,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407368,home,Genoa,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182,208,M,814214,EUR,877737600,D,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407368,home,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407368,home,Genoa,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2160,M,992912,EUR,885686400,M,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
