match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal,stat_goalAssist
11409057,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,21.0,16.0,2.0,2.0,9.0,9.0,7.0,12.0,2.0,,,90.0,35.0,7.2,12.0,0.0132093,3,,,,9,5.0,2.0,10.0,5.0,4.0,,,,,3.0,3.0,1.0,,,,,,1.0,2.0,0.6458,1.1157,,,,,1.0,1.0,,1.0,1.0,,
11409057,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,True,9.0,7.0,3.0,2.0,7.0,8.0,,1.0,,,,20.0,12.0,6.6,2.0,3.007e-05,0,,,,84,,,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11409057,home,Rio Ave,João Teixeira,joao-teixeira,J. Teixeira,M,178,78,M,138899,EUR,760492800,M,7,7,True,11.0,8.0,,,3.0,4.0,6.0,10.0,,,,20.0,16.0,6.6,6.0,0.0359899,0,,,,97,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,3.0,1.0,,,1.0,,,,,,
11409057,home,Rio Ave,Helder Sá,helder-sa,H. Sá,D,184,56,M,1113073,EUR,1036886400,D,28,28,True,8.0,6.0,,,4.0,5.0,2.0,3.0,1.0,,,12.0,12.0,6.3,2.0,0.00382561,0,,Helder Sá,,28,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,home,Rio Ave,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,177,829,M,1087046,EUR,1060646400,M,5,5,True,11.0,7.0,3.0,,5.0,5.0,3.0,7.0,1.0,,,12.0,22.0,6.6,7.0,0.0615106,0,,Mateo Tanlongo,,40,,1.0,3.0,5.0,1.0,,1.0,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,
11409057,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,6.0,5.0,,,4.0,4.0,1.0,2.0,3.0,,,13.0,8.0,6.5,1.0,9.528e-05,0,,,,17,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11409057,home,Rio Ave,Lucas Flores,flores-lucas,L. Flores,G,196,32,M,1170703,EUR,1025740800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,home,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,183,243,M,848521,EUR,899337600,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,home,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,181,50,M,141021,EUR,656640000,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Marcelo Carné,marcelo-carne,M. Carné,G,188,61,M,243463,EUR,634262400,G,31,31,False,26.0,17.0,16.0,7.0,14.0,16.0,3.0,10.0,7.0,1.0,2.0,90.0,32.0,6.2,9.0,0.00042617,0,0.1617,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,
11409057,away,Estoril Praia,Volnei Feltes,feltes-volnei,V. Feltes,D,188,64,M,1065440,EUR,955756800,D,5,5,False,40.0,32.0,9.0,2.0,27.0,30.0,5.0,10.0,7.0,,,80.0,54.0,6.6,12.0,0.00974928,0,,,,30,,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,187,192,M,1065442,EUR,978048000,D,3,3,False,63.0,54.0,12.0,6.0,47.0,50.0,7.0,13.0,6.0,,,90.0,73.0,6.9,9.0,0.00314553,0,,,,13,2.0,2.0,2.0,4.0,,,4.0,2.0,2.0,,,,True,,,,,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Eliaquim Mangala,eliaquim-mangala,E. Mangala,D,188,392,M,42892,EUR,666403200,D,22,22,False,60.0,54.0,1.0,,44.0,48.0,10.0,12.0,3.0,,,90.0,71.0,6.7,8.0,0.00174369,0,,,,,,1.0,2.0,3.0,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,171,1190,M,1006073,EUR,1057536000,M,21,21,False,28.0,21.0,5.0,1.0,10.0,12.0,12.0,18.0,8.0,,,90.0,52.0,7.8,14.0,0.333257,3,,,,21,2.0,,8.0,8.0,6.0,4.0,,3.0,2.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,0.0867,0.1641,2.0,1.0,1.0,,,2.0,2.0,,,,
11409057,away,Estoril Praia,Mor Ndiaye,mor-ndiaye,M. Ndiaye,M,185,163,M,979225,EUR,974764800,M,64,64,False,32.0,30.0,3.0,2.0,27.0,27.0,3.0,5.0,3.0,,,80.0,40.0,6.9,2.0,0.00166714,0,,,,19,3.0,1.0,4.0,5.0,,,,3.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,178,3830,M,1142562,EUR,1089417600,M,82,82,False,27.0,22.0,4.0,4.0,12.0,15.0,10.0,14.0,3.0,,,65.0,36.0,6.6,9.0,0.0078744,0,,,,18,1.0,,7.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,3.0,,,,,2.0,,1.0,,1.0,,,,,,
11409057,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,184,265,M,997024,EUR,985651200,M,78,78,False,39.0,31.0,9.0,6.0,21.0,23.0,10.0,20.0,4.0,,,90.0,69.0,6.9,18.0,0.163929,3,,,,20,1.0,1.0,6.0,3.0,5.0,2.0,2.0,,,3.0,,1.0,,,,,2.0,1.0,1.0,0.1051,0.247,4.0,,,1.0,,2.0,,,,,
11409057,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,170,2125,M,826210,EUR,927676800,F,10,10,False,29.0,19.0,1.0,1.0,8.0,9.0,11.0,21.0,6.0,,,90.0,50.0,7.4,21.0,0.206955,1,,,,99,1.0,,7.0,4.0,6.0,3.0,1.0,,,3.0,1.0,,,,,,,1.0,,0.0231,,1.0,,3.0,,,3.0,1.0,,,,1.0
11409057,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,189,759,M,929894,EUR,965347200,F,9,9,False,8.0,6.0,,,3.0,3.0,3.0,5.0,,,,74.0,17.0,6.5,4.0,0.00064449,2,,,,9,2.0,,5.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,2.0,0.142,0.3104,,,,,,,,1.0,,,
11409057,away,Estoril Praia,Joao Marques,marques-joao,J. Marques,M,179,304,M,1087321,EUR,1013558400,F,33,33,False,16.0,11.0,1.0,1.0,4.0,6.0,7.0,10.0,1.0,,,65.0,25.0,6.7,8.0,0.0223271,1,,,,11,2.0,1.0,5.0,4.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,0.1208,,,,1.0,,,1.0,,,,,
11409057,away,Estoril Praia,Michel Costa,michel-costa,Michel,M,165,40,M,1015938,EUR,1008806400,M,48,48,True,18.0,10.0,1.0,,4.0,5.0,6.0,13.0,3.0,,,25.0,28.0,6.7,9.0,0.00979427,0,,,,10,,,1.0,3.0,,,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Heriberto Tavares,heriberto-tavares,H. Tavares,F,180,195,M,845789,EUR,856310400,F,91,91,True,5.0,4.0,1.0,1.0,,,5.0,7.0,,,,25.0,14.0,7.5,3.0,0.0573924,1,,,,91,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.2057,0.5609,2.0,1.0,,,,1.0,,,1.0,,
11409057,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,187,69,M,880129,EUR,794016000,F,20,20,True,2.0,1.0,,,,,1.0,2.0,1.0,,,16.0,7.0,6.1,3.0,0.00216662,1,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,1.0,0.1365,,,,2.0,,,,,1.0,,,
11409057,away,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,184,577,M,973841,EUR,980812800,M,7,7,True,9.0,9.0,,,3.0,3.0,6.0,6.0,1.0,,,10.0,12.0,6.6,1.0,0.00881183,0,,,,25,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,180,484,M,1513625,EUR,1036281600,D,79,79,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,1.0,,,10.0,6.0,6.4,2.0,0.00318793,0,,,,20,1.0,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Raúl Parra,raul-parra,R. Parra,D,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Harouna Sy,harouna-sy,H. Sy,D,170,11,M,893031,EUR,828144000,D,17,17,True,,,,,,,,,,,,,,,,,0,,Harouna,Sy,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409057,away,Estoril Praia,Nemanja Jović,nemanja-jovic,N. Jović,M,178,196,M,1046481,EUR,1028764800,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
