match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_clearanceOffLine,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_lastManTackle,captain,stat_totalOffside,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed
11453227,home,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,20.0,5.0,18.0,4.0,0.0,2.0,3.0,3.0,17.0,1.0,1.0,10.0,1.0,1.0,74.0,23.0,6.7,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453227,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800.0,D,27,27,False,18.0,12.0,5.0,3.0,0.0,7.0,11.0,5.0,8.0,,3.0,3.0,,,90.0,31.0,6.5,9.0,0,Hussain Al-Nuweqi,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11453227,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,29,29,False,16.0,10.0,8.0,4.0,0.0,7.0,9.0,3.0,7.0,,2.0,5.0,,,90.0,31.0,7.1,6.0,0,,,3.0,3.0,,7.0,2.0,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
11453227,home,Al-Riyadh,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800.0,D,4,4,False,12.0,8.0,5.0,1.0,0.0,5.0,5.0,3.0,7.0,,1.0,1.0,,,81.0,26.0,7.4,4.0,2,Mohammed Al Shwirekh,,2.0,4.0,,7.0,,1.0,,,3.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11453227,home,Al-Riyadh,Khalid Bin Shuwayyi,khalid-bin-shuwayyi,K. B. Shuwayyi,D,75,176.0,10,M,893516,EUR,828921600.0,D,5,5,False,13.0,8.0,5.0,2.0,0.0,4.0,6.0,4.0,7.0,1.0,1.0,1.0,,,55.0,31.0,6.5,9.0,0,,,,3.0,1.0,4.0,2.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
11453227,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,False,27.0,23.0,2.0,1.0,2.0,13.0,13.0,12.0,18.0,,5.0,6.0,,,90.0,46.0,8.4,10.0,0,,4.0,,5.0,1.0,1.0,3.0,3.0,3.0,1.0,,1.0,,,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,
11453227,home,Al-Riyadh,Didier N'Dong,didier-ndong,D. N'Dong,M,,179.0,1107,M,786029,EUR,771811200.0,M,20,20,False,28.0,25.0,6.0,5.0,0.0,17.0,19.0,8.0,9.0,,2.0,6.0,,,90.0,42.0,6.5,6.0,0,,,1.0,7.0,3.0,2.0,1.0,2.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11453227,home,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200.0,M,80,80,False,23.0,15.0,4.0,1.0,0.0,10.0,14.0,5.0,9.0,,10.0,5.0,,,90.0,45.0,7.2,11.0,0,,,1.0,5.0,1.0,3.0,2.0,7.0,1.0,3.0,1.0,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,,,,
11453227,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200.0,M,8,8,False,14.0,13.0,,,0.0,8.0,8.0,5.0,6.0,,5.0,6.0,,,90.0,32.0,6.8,7.0,0,Abdulelah Al Khaibari,,1.0,6.0,2.0,2.0,1.0,5.0,1.0,,,3.0,,,,,2.0,1.0,,,,,True,1.0,,,,,,,,
11453227,home,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,F,7,7,False,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,6.0,3.0,,,80.0,20.0,7.4,6.0,2,Mohammed Al Aqal,,3.0,5.0,,2.0,,2.0,1.0,2.0,,1.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,
