match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed
10407203,home,Standard Liège,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2446,M,841199,EUR,931219200,F,7,7,False,15.0,13.0,,,2.0,2.0,11.0,13.0,3.0,,,,,77.0,29.0,7.3,8.0,2,,,,2.0,4.0,2.0,2.0,,,1.0,,,,,,,3.0,4.0,,1.0,,,2.0,1.0,,,,,1.0,,
10407203,home,Standard Liège,Jacob Barrett Laursen,jacob-barrett-laursen,J. B. Laursen,D,7,179,64,M,149592,EUR,785030400,D,38,38,True,9.0,5.0,,,4.0,6.0,1.0,3.0,1.0,,,,,20.0,16.0,6.5,5.0,0,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10407203,home,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,195,M,1004222,EUR,982454400,F,17,17,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,20.0,8.0,6.3,2.0,0,Osher,Davida,,1.0,3.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,
10407203,home,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,8.0,4.0,2.0,1.0,4.0,7.0,,1.0,1.0,,,,,13.0,17.0,7.0,6.0,0,,,,,,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
10407203,home,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192,352,M,284845,EUR,805075200,F,28,28,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,13.0,7.0,6.6,3.0,0,,,,,,3.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,
10407203,home,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,100,M,795056,EUR,919296000,M,21,21,True,1.0,1.0,,,,,1.0,1.0,,,,,,9.0,3.0,6.6,,0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10407203,home,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407203,home,Standard Liège,John Nekadio,john-nekadio,J. Nekadio,D,3,194,68,M,1046475,EUR,1010275200,D,29,29,True,,,,,,,,,,,,,,,,,,0,John,Nekadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407203,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,29.0,27.0,10.0,8.0,24.0,26.0,3.0,3.0,8.0,,1.0,,,90.0,37.0,5.9,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407203,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,223,M,889387,EUR,927158400,D,34,34,False,13.0,9.0,3.0,2.0,5.0,5.0,4.0,8.0,2.0,,,,,45.0,22.0,6.0,5.0,0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10407203,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1451,M,44575,EUR,604800000,D,23,23,False,77.0,69.0,17.0,12.0,46.0,48.0,23.0,29.0,12.0,,,,,90.0,90.0,6.9,10.0,3,,,True,4.0,8.0,6.0,2.0,,,1.0,2.0,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,
10407203,away,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,False,77.0,69.0,10.0,6.0,37.0,40.0,32.0,37.0,6.0,,,,,90.0,88.0,6.5,10.0,1,,,,1.0,4.0,8.0,,,,1.0,1.0,3.0,,4.0,2.0,,,2.0,,,,1.0,,,,,,,,pachowilliam,
10407203,away,Royal Antwerp FC,Sam Vines,sam-vines,S. Vines,D,3,178,116,M,894157,EUR,928108800,D,21,21,False,3.0,3.0,,,1.0,1.0,3.0,5.0,,,,,,16.0,8.0,6.0,3.0,0,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,1.0,,,,
10407203,away,Royal Antwerp FC,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180,176,M,190401,EUR,808272000,M,16,16,False,34.0,29.0,2.0,2.0,14.0,14.0,15.0,20.0,3.0,,,,,90.0,41.0,6.8,6.0,0,,,,2.0,3.0,5.0,,,,1.0,,3.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
10407203,away,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,922,M,943114,EUR,963878400,M,8,8,False,50.0,42.0,3.0,2.0,18.0,19.0,25.0,32.0,16.0,,,,,90.0,74.0,7.3,12.0,0,,,,,6.0,7.0,,,2.0,1.0,3.0,6.0,5.0,,1.0,2.0,,2.0,2.0,,1.0,,,,,,1.0,,,,
10407203,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1446,M,339901,EUR,771552000,M,18,18,False,24.0,18.0,1.0,,6.0,7.0,13.0,19.0,1.0,,,,,90.0,46.0,6.0,19.0,1,,,,,10.0,6.0,,,1.0,2.0,2.0,2.0,2.0,1.0,,5.0,4.0,4.0,,1.0,2.0,,,,,,1.0,1.0,,,
10407203,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,M,24,24,False,20.0,17.0,1.0,,3.0,3.0,14.0,17.0,,,,,,45.0,24.0,6.3,4.0,0,,,,,2.0,2.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10407203,away,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,M,11,11,False,22.0,17.0,2.0,,7.0,7.0,10.0,19.0,2.0,,,,,68.0,44.0,6.0,18.0,1,Arbnor,Muja,,,7.0,5.0,,,,1.0,2.0,2.0,2.0,,1.0,3.0,3.0,3.0,1.0,2.0,4.0,,1.0,,,,,,,,
10407203,away,Royal Antwerp FC,Michael Frey,michael-frey,M. Frey,F,99,189,393,M,134248,EUR,774576000,F,99,99,False,18.0,12.0,,,3.0,4.0,9.0,15.0,2.0,,,,,60.0,26.0,6.6,11.0,2,,,,,2.0,1.0,,,,,1.0,,,1.0,,1.0,,3.0,,,1.0,,,,,,,2.0,,,
10407203,away,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,91,M,30420,EUR,596678400,D,2,2,True,61.0,53.0,8.0,5.0,34.0,35.0,19.0,28.0,4.0,,,,,74.0,75.0,7.3,11.0,0,,,,,1.0,4.0,,1.0,,1.0,1.0,2.0,,1.0,,,,1.0,2.0,,2.0,,,,,,,,,,
10407203,away,Royal Antwerp FC,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1745,M,857480,EUR,913939200,F,14,14,True,23.0,20.0,1.0,1.0,5.0,5.0,15.0,20.0,2.0,,,,,45.0,38.0,6.4,12.0,2,,,,2.0,4.0,1.0,,,,,,1.0,1.0,,,2.0,,5.0,,,2.0,1.0,,,,,,1.0,,,
10407203,away,Royal Antwerp FC,Radja Nainggolan,radja-nainggolan,R. Nainggolan,M,44,176,2657,M,44001,EUR,578620800,M,4,4,True,28.0,22.0,1.0,1.0,6.0,6.0,21.0,28.0,4.0,,,,,45.0,41.0,7.2,11.0,1,Radja,Nainggolan,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,4.0,3.0,,6.0,1.0,,,,,5.0,,,,
10407203,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4176,M,923969,EUR,989452800,F,10,10,True,14.0,13.0,,,4.0,4.0,9.0,14.0,1.0,,,,,30.0,25.0,6.5,7.0,0,,,,,2.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,4.0,,,,,,,,,,
10407203,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,167,M,997118,EUR,1023408000,M,32,32,True,14.0,13.0,1.0,1.0,4.0,4.0,9.0,10.0,1.0,,,,,22.0,18.0,6.5,2.0,2,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,1.0
10407203,away,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,162,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407203,away,Royal Antwerp FC,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190,97,M,811562,EUR,804297600,D,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
