match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,captain,stat_lastManTackle,stat_wasFouled,stat_bigChanceMissed,stat_errorLeadToAGoal,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_penaltyConceded
12448236,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,30.0,21.0,18.0,9.0,0.0,19.0,21.0,2.0,9.0,7.0,1.0,2.0,3.0,90.0,38.0,6.1,10.0,0.00167094,0,-0.8541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448236,home,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,29.0,20.0,5.0,4.0,0.0,11.0,15.0,10.0,19.0,7.0,1.0,,,90.0,60.0,7.4,18.0,0.054617,3,,5.0,1.0,1.0,8.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,5.0,1.0,0.2452,0.3995,2.0,,,,,,,,,,,,
12448236,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,40,40,False,22.0,18.0,3.0,2.0,0.0,16.0,16.0,2.0,6.0,,,,,64.0,31.0,6.6,4.0,0.00055755,0,,,,1.0,1.0,3.0,,,,,,,,,,4.0,,1.0,,,,,,,3.0,,,,,,,,,,,
12448236,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,38.0,30.0,7.0,4.0,0.0,21.0,22.0,9.0,16.0,6.0,,,,90.0,51.0,6.4,8.0,0.173583,0,,,,1.0,1.0,2.0,,,,,,,,,,11.0,,1.0,1.0,1.0,,,,,1.0,True,1.0,,,,,,,,,
12448236,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,24.0,16.0,5.0,1.0,1.0,6.0,7.0,11.0,26.0,4.0,,,,90.0,52.0,6.4,21.0,0.098524,0,,9.0,1.0,1.0,4.0,6.0,,2.0,,,,,,,,4.0,,2.0,3.0,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,
12448236,home,FC Utrecht,Miguel Rodríguez,,,miguel-rodriguez,M. Rodríguez,M,22,179,648,M,1014118,EUR,1051574400,M,22,22,False,10.0,4.0,3.0,,0.0,,2.0,4.0,8.0,3.0,2.0,,,45.0,26.0,6.9,9.0,0.00427974,2,,,,,4.0,8.0,2.0,1.0,3.0,3.0,,1.0,,1.0,,,,2.0,3.0,3.0,1.0,0.1092,,,2.0,,,,,,,,,,,
12448236,home,FC Utrecht,Paxten Aaronson,Paxten Aaronson,,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,21,21,False,31.0,26.0,2.0,2.0,0.0,12.0,14.0,14.0,18.0,10.0,1.0,,,90.0,54.0,7.1,10.0,0.0255898,0,,1.0,,,5.0,13.0,1.0,1.0,4.0,2.0,,,,,,1.0,,1.0,10.0,7.0,1.0,,,,,,,1.0,,,,,,,,
12448236,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,6,6,False,31.0,24.0,5.0,2.0,0.0,15.0,17.0,9.0,14.0,9.0,3.0,,,90.0,44.0,6.3,10.0,0.00403376,0,,,,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
12448236,home,FC Utrecht,Anthony Descotte,,,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,M,19,19,False,8.0,5.0,,,0.0,1.0,3.0,4.0,5.0,,3.0,,,64.0,17.0,6.7,7.0,0.00259107,3,,,,2.0,6.0,3.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,3.0,1.146,1.101,,2.0,,,,1.0,,,,,,,
12448236,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,F,7,7,False,16.0,12.0,1.0,,0.0,9.0,11.0,3.0,5.0,3.0,1.0,,,64.0,22.0,5.8,6.0,0.00119871,0,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,
