match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_totalCross,player_sofascoreId,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_ownGoals,stat_errorLeadToAGoal,stat_hitWoodwork
12437579,away,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,26.0,19.0,3.0,,0.0,10.0,13.0,11.0,16.0,,4.0,1.0,4.0,,,,,,,90.0,52.0,6.6,14.0,0.352056,2,,1.0,,1.0,9.0,1.0,,1.0,,1.0,1.0,4.0,,0.105,0.4144,1.0,3.0,1.0,,2.0,1.0,Carlos Romero,,3.0,,,2.0,2.0,2.0,1.0,,,
12437579,away,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,40.0,25.0,9.0,2.0,0.0,11.0,14.0,14.0,31.0,3.0,12.0,2.0,4.0,,,,,,,90.0,68.0,6.8,24.0,0.0370822,1,,2.0,,,3.0,,1.0,,,1.0,2.0,1.0,,0.222,,1.0,4.0,3.0,1.0,4.0,3.0,,,5.0,,,,,,,,,
12437579,away,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,19,19,False,32.0,24.0,,,1.0,9.0,12.0,15.0,22.0,2.0,8.0,1.0,4.0,,,,,,,90.0,50.0,6.5,13.0,0.131965,0,,,,1.0,7.0,2.0,,,,,2.0,1.0,,,,2.0,1.0,,,4.0,3.0,,,2.0,,,3.0,,,,,1.0,
12437579,away,Espanyol,Alex Král,alex-kral,A. Král,M,33,185.0,664,M,825740,EUR,895536000,M,20,20,False,7.0,6.0,,,0.0,4.0,4.0,2.0,4.0,,1.0,1.0,2.0,,,,,,,45.0,13.0,6.5,3.0,0.00470349,0,,1.0,,,2.0,,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
12437579,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178.0,1352,M,891511,EUR,896054400,M,7,7,False,21.0,18.0,,,0.0,7.0,7.0,11.0,14.0,,,,5.0,,,,,,,72.0,25.0,6.2,5.0,0.0159854,1,,1.0,True,,3.0,,,,,,,2.0,,0.0644,,,1.0,,,,,,,,,,,,,1.0,,,
12437579,away,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,2,2,False,12.0,8.0,1.0,1.0,0.0,7.0,9.0,1.0,3.0,2.0,3.0,2.0,,,,,,,,72.0,23.0,6.4,9.0,0.00031583,0,,4.0,,3.0,6.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12437579,away,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173.0,307,M,826679,EUR,837820800,D,12,12,True,27.0,23.0,4.0,2.0,0.0,10.0,11.0,16.0,23.0,,1.0,,1.0,,,,,,,45.0,45.0,6.9,8.0,0.355323,0,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,7.0,,,2.0,3.0,,,,,
12437579,away,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187.0,3243,M,1116987,EUR,1063929600,F,9,9,True,9.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,6.0,4.0,5.0,,,,,,,,,45.0,16.0,6.5,5.0,0.00774145,2,,1.0,,4.0,5.0,,1.0,1.0,,,2.0,1.0,,0.2723,0.064,,,,1.0,,,Alejo Veliz,,,aleeveliz,,,,,,,,
12437579,away,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180.0,175,M,1099344,EUR,1031184000,F,31,31,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,3.0,,,,,,,,,28.0,12.0,6.7,5.0,0.00200563,0,,2.0,,,1.0,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,
12437579,away,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,,,,,,18.0,11.0,7.3,2.0,0.00270727,1,,1.0,,,1.0,,,1.0,,,,,,0.08,0.629,1.0,,,,,,,,,,1.0,,,,,,,
12437579,away,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,16,16,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,3.0,,,,,,,,,18.0,10.0,7.1,1.0,0.0054003,2,,,,,1.0,,,1.0,,,3.0,1.0,1.0,0.1044,0.1269,,,,1.0,,,,,,walo_98,,,,,,,,1.0
12437579,away,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186.0,220,M,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437579,away,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183.0,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437579,away,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185.0,195,M,125625,EUR,701740800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437579,away,Espanyol,Roger Hinojo,roger-hinojo,R. Hinojo,D,21,,60,M,2065347,EUR,1108944000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Roger Hinojo,,,,,,,,,,,
12437579,away,Espanyol,Pablo Ramón,pablo-ramon,P. Ramón,D,21,186.0,347,M,962381,EUR,993859200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437579,away,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174.0,148,M,916136,EUR,830908800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437579,away,Espanyol,José Gragera,jose-gragera,J. Gragera,M,16,186.0,129,M,966940,EUR,958262400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
