match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_dispossessed,captain,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId
12924430,home,Quick Boys,Lars Jansen,Lars,Jansen,lars-jansen,L. Jansen,G,1,183.0,8,M,929010,EUR,887068800.0,G,23,23,False,50.0,39.0,17.0,6.0,0.0,37.0,39.0,2.0,11.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,90.0,61.0,7.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Neville Nwankwo,Neville Nwankwo,,neville-nwankwo,N. Nwankwo,D,14,189.0,50,M,1418395,EUR,1034035200.0,D,14,14,False,67.0,53.0,10.0,4.0,0.0,51.0,60.0,2.0,7.0,6.0,4.0,,,,,,90.0,78.0,7.0,15.0,0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Chima Bosman,Chima,Bosman,chima-bosman,C. Bosman,D,2,179.0,4,M,860275,EUR,828230400.0,D,2,2,False,27.0,18.0,10.0,2.0,0.0,15.0,17.0,3.0,10.0,,2.0,,,,,,67.0,40.0,6.7,12.0,0,,1.0,3.0,3.0,,,5.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Luka Prljic,Luka Prljic,,luka-prljic,L. Prljic,D,4,,7,M,1154743,EUR,968198400.0,D,25,25,False,45.0,39.0,10.0,5.0,0.0,32.0,34.0,7.0,11.0,2.0,5.0,,,,,,90.0,49.0,7.0,6.0,0,,,2.0,,,,1.0,,,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Nigel Ogidi Nwankwo,,,nigel-ogidi-nwankwo,N. O. Nwankwo,D,5,181.0,38,M,955148,EUR,902188800.0,D,15,15,False,28.0,18.0,6.0,2.0,1.0,14.0,18.0,5.0,12.0,2.0,6.0,,,,,,86.0,50.0,8.2,13.0,1,1.0,1.0,2.0,7.0,2.0,2.0,1.0,3.0,3.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12924430,home,Quick Boys,Jesse Reinders,Jesse Reinders,,jesse-reinders,J. Reinders,M,8,182.0,14,M,1397206,EUR,1030060800.0,M,8,8,False,46.0,37.0,8.0,6.0,0.0,24.0,27.0,14.0,24.0,,5.0,,,,,,87.0,65.0,7.2,15.0,1,1.0,,6.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,5.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,
12924430,home,Quick Boys,Nick Broekhuizen,Nick Broekhuizen,,nick-broekhuizen,N. Broekhuizen,M,7,182.0,29,M,1214251,EUR,1003276800.0,M,7,7,False,25.0,11.0,4.0,1.0,1.0,4.0,7.0,7.0,19.0,,2.0,,,,,,78.0,36.0,7.8,15.0,5,1.0,1.0,4.0,3.0,,,1.0,2.0,1.0,2.0,,,,1.0,1.0,,,1.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,
12924430,home,Quick Boys,Jason Meerstadt,,,jason-meerstadt,J. Meerstadt,M,24,,20,M,1003703,EUR,994723200.0,M,24,24,False,48.0,39.0,8.0,5.0,0.0,31.0,36.0,8.0,12.0,4.0,9.0,,,,,,90.0,67.0,7.7,11.0,0,1.0,2.0,5.0,9.0,,,3.0,7.0,7.0,,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,
12924430,home,Quick Boys,Ravelino Junte,Ravelino,Junte,ravelino-junte,R. Junte,F,11,168.0,12,M,807147,EUR,847584000.0,F,11,11,False,16.0,13.0,,,0.0,3.0,3.0,10.0,13.0,,4.0,,,,,,58.0,32.0,6.3,9.0,1,4.0,,12.0,4.0,7.0,2.0,1.0,,,,,,,3.0,,,,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,
12924430,home,Quick Boys,Milan Zonneveld,Milan Zonneveld,,milan-zonneveld,M. Zonneveld,F,19,199.0,130,M,1137227,EUR,1065571200.0,F,19,19,False,6.0,1.0,,,0.0,1.0,2.0,,4.0,2.0,,,,,,,67.0,17.0,6.8,9.0,2,1.0,1.0,4.0,2.0,,,1.0,,,1.0,,,,2.0,,,,,3.0,1.0,,,,1.0,2.0,,1.0,,,,,
12924430,home,Quick Boys,Patrick Brouwer,,,patrick-brouwer,P. Brouwer,F,27,176.0,92,M,1066319,EUR,984960000.0,F,27,27,False,18.0,17.0,3.0,3.0,0.0,3.0,3.0,15.0,20.0,,4.0,,,,,,90.0,31.0,7.4,8.0,1,1.0,,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,5.0,1.0,1.0,1.0,,,,5.0,,,,,,,,,,
12924430,home,Quick Boys,Anwar Bensabouh,Anwar,Bensabouh,bensabouh-anwar,A. Bensabouh,M,16,179.0,26,M,947047,EUR,916876800.0,M,16,16,True,19.0,15.0,3.0,1.0,0.0,10.0,10.0,5.0,9.0,,1.0,,,,,,23.0,23.0,6.6,6.0,1,,,2.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,
12924430,home,Quick Boys,Lukas  Hamann,Lukas  Hamann,,lukas-hamann,L. Hamann,F,11,,12,M,1926071,EUR,1048291200.0,F,21,21,True,9.0,7.0,2.0,1.0,0.0,1.0,2.0,6.0,7.0,,,,,,,,23.0,16.0,6.9,3.0,1,1.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
12924430,home,Quick Boys,Levi van Duijn,Levi van Duijn,,levi-van-duijn,L. v. Duijn,M,10,,9,M,1548812,EUR,1026259200.0,M,10,10,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,12.0,6.0,6.7,1.0,0,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Toer Bouwman,Toer,Bouwman,toer-bouwman,T. Bouwman,D,5,,10,M,1003153,EUR,928281600.0,D,12,12,True,6.0,4.0,2.0,,0.0,2.0,3.0,2.0,3.0,,2.0,,,,,,4.0,6.0,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Jan-Willem Kamp,Jan-Willem,Kamp,jan-willem-kamp,J. Kamp,D,,180.0,3,M,212776,EUR,762307200.0,M,4,4,True,4.0,4.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,3.0,7.0,,1.0,0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12924430,home,Quick Boys,Paul Van Der Helm,Paul,Van Der Helm,paul-van-der-helm,P. V. D. Helm,G,1,198.0,3,M,847034,EUR,731980800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Bram Oskam,Bram,Oskam,bram-oskam,B. Oskam,G,22,,8,M,1566147,EUR,1129939200.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Marcus Scholten,,,marcus-scholten,M. Scholten,M,15,,7,M,1066321,EUR,1016841600.0,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Muhamed Erol,Muhamed Erol,,muhamed-erol,M. Erol,M,34,,1,M,1609174,EUR,,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,home,Quick Boys,Luuk Admiraal,,,luuk-admiraal,L. Admiraal,F,17,,15,M,1066700,EUR,1016150400.0,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,away,Almere City FC,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196.0,132,M,945955,EUR,878256000.0,G,1,1,False,29.0,14.0,22.0,7.0,0.0,9.0,13.0,5.0,16.0,4.0,11.0,,1.0,2.0,1.0,1.0,90.0,42.0,6.6,16.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,
12924430,away,Almere City FC,Hamdi Akujobi,,,hamdi-akujobi,H. Akujobi,D,,175.0,76,M,983662,EUR,948326400.0,D,20,20,False,40.0,36.0,3.0,2.0,0.0,15.0,15.0,21.0,25.0,3.0,2.0,,,,,,76.0,62.0,6.5,9.0,0,,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,3.0,,,,,,,,,,,,,
12924430,away,Almere City FC,Joey Jacobs,,,joey-jacobs,J. Jacobs,D,3,183.0,24,M,930838,EUR,955324800.0,D,3,3,False,23.0,19.0,4.0,2.0,0.0,15.0,17.0,4.0,7.0,1.0,3.0,,,,,,48.0,32.0,5.7,5.0,0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,
12924430,away,Almere City FC,Theo Barbet,,,theo-barbet,T. Barbet,D,22,184.0,56,M,911846,EUR,983836800.0,D,22,22,False,71.0,62.0,10.0,3.0,0.0,39.0,41.0,23.0,31.0,3.0,7.0,,,,,,90.0,85.0,6.7,11.0,2,2.0,3.0,3.0,4.0,,,1.0,,,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
12924430,away,Almere City FC,Vasilios Zagaritis,,,vassilis-zagaritis,V. Zagaritis,D,19,178.0,227,M,1064426,EUR,988934400.0,D,14,14,False,57.0,49.0,6.0,5.0,0.0,15.0,19.0,35.0,40.0,3.0,4.0,,,,,,90.0,89.0,7.2,15.0,0,,2.0,4.0,10.0,2.0,2.0,2.0,3.0,3.0,,3.0,,,2.0,2.0,1.0,,,2.0,3.0,,,,,,,,,,,,
12924430,away,Almere City FC,Thom Haye,,,thom-haye,T. Haye,M,33,187.0,10974,M,149666,EUR,792288000.0,M,19,19,False,28.0,23.0,10.0,8.0,0.0,8.0,8.0,17.0,26.0,,3.0,,,,,,45.0,38.0,7.1,10.0,0,,,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,,,,,6.0,2.0,,,1.0,,,2.0,,,,,,,,,,thomhaye
12924430,away,Almere City FC,Àlex Carbonell,,,carbonell-alex,À. Carbonell,M,6,182.0,72,M,355076,EUR,874281600.0,M,6,6,False,62.0,55.0,7.0,4.0,0.0,21.0,21.0,35.0,47.0,1.0,3.0,,,,,,90.0,80.0,7.3,14.0,0,,,5.0,4.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,6.0,1.0,,,,3.0,,4.0,,,,,,,,,,
12924430,away,Almere City FC,Kornelius Normann,,,kornelius-hansen,K. Hansen,M,11,175.0,64,M,989864,EUR,989107200.0,M,17,17,False,17.0,12.0,2.0,1.0,0.0,2.0,2.0,10.0,15.0,1.0,2.0,,,,,,63.0,28.0,6.4,10.0,2,,,4.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,
12924430,away,Almere City FC,Adi Nalić,,,adi-nalic,A. Nalić,M,22,190.0,163,M,875437,EUR,880934400.0,M,16,16,False,14.0,12.0,1.0,,0.0,5.0,6.0,7.0,12.0,,2.0,,,,,,45.0,22.0,6.6,7.0,2,1.0,2.0,3.0,3.0,,,,,,1.0,,,,1.0,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,
12924430,away,Almere City FC,Junior Kadile,,,kadile-junior,J. Kadile,M,10,182.0,132,M,999033,EUR,1039996800.0,M,11,11,False,32.0,25.0,,,0.0,6.0,6.0,19.0,29.0,2.0,9.0,,,,,,90.0,66.0,7.2,22.0,5,3.0,,11.0,7.0,9.0,5.0,1.0,1.0,1.0,,4.0,,,1.0,3.0,,,2.0,3.0,1.0,,3.0,1.0,,2.0,,,,,,,
12924430,away,Almere City FC,Thomas Robinet,,,thomas-robinet,T. Robinet,M,9,180.0,371,M,790802,EUR,840326400.0,F,9,9,False,17.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,13.0,1.0,3.0,,,,,,75.0,24.0,7.0,3.0,2,4.0,2.0,5.0,4.0,,,,2.0,2.0,1.0,,True,,,,,,2.0,1.0,,,,,,,,,1.0,,,,
12924430,away,Almere City FC,Ricardo Visus,Ricardo Visus,,ricardo-visus,R. Visus,D,14,192.0,120,M,1046322,EUR,988070400.0,D,4,4,True,30.0,26.0,6.0,5.0,0.0,13.0,13.0,13.0,17.0,1.0,3.0,,,,,,45.0,36.0,6.7,5.0,0,,1.0,2.0,4.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12924430,away,Almere City FC,Jochem Ritmeester van de Kamp,Jochem van de Kamp,,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,176,M,1157777,EUR,1067731200.0,M,5,5,True,27.0,25.0,1.0,1.0,0.0,9.0,10.0,16.0,17.0,,4.0,,,,,,45.0,30.0,6.7,2.0,1,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12924430,away,Almere City FC,Logan Delaurier-Chaubet,Logan Delaurier,,logan-delaurier-chaubet,L. Delaurier-Chaubet,M,22,173.0,92,M,1170533,EUR,1019433600.0,F,27,27,True,9.0,9.0,,,0.0,1.0,1.0,8.0,9.0,1.0,,,,,,,27.0,22.0,6.9,8.0,1,1.0,1.0,3.0,4.0,,,,2.0,,,2.0,,,1.0,1.0,,,,5.0,1.0,,1.0,,,1.0,,,,,,,
12924430,away,Almere City FC,Ruben Providence,,,ruben-providence,R. Providence,F,28,172.0,5596,M,954066,EUR,994464000.0,F,7,7,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,15.0,7.0,6.9,2.0,1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,
12924430,away,Almere City FC,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175.0,108,M,352552,EUR,840844800.0,D,2,2,True,5.0,4.0,1.0,,0.0,,1.0,4.0,6.0,,,,,,,,14.0,10.0,6.7,3.0,0,,,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12924430,away,Almere City FC,Jonas Wendlinger,,,jonas-wendlinger,J. Wendlinger,G,1,191.0,30,M,951497,EUR,963792000.0,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,away,Almere City FC,Stijn Keller,,,stijn-keller,S. Keller,G,,195.0,15,M,993928,EUR,955324800.0,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,away,Almere City FC,Christopher Mamengi,,,christopher-mamengi,C. Mamengi,D,,182.0,33,M,929632,EUR,986256000.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,away,Almere City FC,Anas Tahiri,,,anas-tahiri,A. Tahiri,M,19,179.0,259,M,544156,EUR,800496000.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924430,away,Almere City FC,Faiz Mattoir,,,mattoir-faiz,F. Mattoir,F,24,164.0,48,M,1007838,EUR,963360000.0,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
