match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceMissed,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_hitWoodwork
11408302,home,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,False,27.0,16.0,5.0,,0.0,1.0,3.0,18.0,28.0,5.0,,,,,,90.0,46.0,7.1,18.0,0.213604,2,,,,4.0,3.0,7.0,6.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,0.0488,,1.0,4.0,,,3.0,1.0,2.0,1.0,2.0,,1.0,,0.0129,,
11408302,home,CF Estrela Amadora,João Reis,joao-reis,J. Reis,D,17,174,24,M,343487,EUR,709344000,D,17,17,True,19.0,17.0,1.0,1.0,0.0,8.0,8.0,10.0,14.0,2.0,,,,,,60.0,32.0,6.9,6.0,0.00881659,0,,,,3.0,,1.0,1.0,,,,2.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,
11408302,home,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,10,10,True,5.0,5.0,,,0.0,,,6.0,6.0,2.0,,,,,,23.0,16.0,6.5,4.0,0.0245434,0,,André Luiz,,1.0,,4.0,2.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,,2.0,,,1.0,2.0,,,,,,,,,
11408302,home,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,27,27,True,1.0,1.0,,,0.0,,,2.0,3.0,,,,,,,13.0,4.0,6.7,1.0,0.0470596,0,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,
11408302,home,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,,,,,,13.0,3.0,6.5,1.0,0.00119955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,home,CF Estrela Amadora,António Filipe,antonio-filipe,A. Filipe,G,,187,15,M,61246,EUR,482284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,home,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,home,CF Estrela Amadora,Tashan Oakley-Boothe,oakley-boothe-tashan,T. Oakley-Boothe,M,35,182,48,M,859900,EUR,950486400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,home,CF Estrela Amadora,Ronaldo Tavares,ronaldo-tavares,R. Tavares,F,9,192,337,M,828707,EUR,869529600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,26.0,17.0,12.0,3.0,0.0,16.0,17.0,1.0,9.0,12.0,2.0,2.0,2.0,1.0,1.0,90.0,40.0,6.9,9.0,0.0002415,0,-0.5372,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11408302,away,Gil Vicente,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,67,67,False,17.0,14.0,2.0,,0.0,10.0,12.0,4.0,5.0,3.0,,,,,,43.0,28.0,6.2,5.0,0.00153617,0,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,
11408302,away,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,76.0,63.0,14.0,4.0,0.0,55.0,57.0,8.0,19.0,4.0,,,,,,90.0,88.0,6.9,14.0,0.00677226,0,,,,,,5.0,2.0,1.0,1.0,,2.0,3.0,1.0,,,1.0,,,,,,,,,,,1.0,4.0,,,,,,
11408302,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,65.0,59.0,4.0,1.0,0.0,54.0,55.0,5.0,10.0,1.0,,,,,,90.0,72.0,6.7,6.0,0.0252721,0,,,,,3.0,2.0,4.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,
11408302,away,Gil Vicente,Lipe,lipe,Lipe,D,44,190,177,M,1129191,EUR,1014076800,D,35,35,False,21.0,15.0,3.0,,0.0,12.0,16.0,3.0,5.0,1.0,,,,,,43.0,28.0,6.6,6.0,0.00051984,0,,Lipe,,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
11408302,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,29.0,22.0,2.0,2.0,0.0,4.0,5.0,18.0,24.0,3.0,,,,,,90.0,33.0,6.9,9.0,0.217574,0,,,,,,4.0,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,3.0,,,1.0,,,,,
11408302,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,38.0,28.0,3.0,,0.0,14.0,16.0,14.0,22.0,4.0,,,,,,90.0,49.0,6.5,13.0,0.0137004,0,,,,,1.0,4.0,5.0,,,,2.0,,,2.0,1.0,2.0,4.0,,,,2.0,,,,,,1.0,,,,,,,
11408302,away,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,M,8,8,False,42.0,39.0,,,0.0,20.0,21.0,19.0,23.0,5.0,,,,,,77.0,51.0,6.6,8.0,0.0411702,0,,,,2.0,,3.0,2.0,,,,,,,,,2.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,
11408302,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,F,77,77,False,18.0,13.0,1.0,,0.0,3.0,5.0,10.0,13.0,3.0,,,,,,67.0,28.0,6.4,8.0,0.013694,1,,,,,1.0,4.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,,,0.0351,True,,,,,,,,,1.0,,,,,,
11408302,away,Gil Vicente,Ali Alipour,ali-alipour,A. Alipourghara,F,9,181,1677,M,791368,EUR,816048000,F,9,9,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,,,,43.0,16.0,6.0,8.0,0.00117575,1,,,,,,8.0,2.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,0.27,,,,,1.0,,,,4.0,1.0,,1.0,,0.4753,,
11408302,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,70,70,False,18.0,12.0,3.0,2.0,0.0,4.0,5.0,8.0,15.0,5.0,,,,,,90.0,40.0,6.4,14.0,0.0126674,4,,,,2.0,,6.0,7.0,4.0,,2.0,,,,3.0,3.0,4.0,1.0,0.9048,,2.0,2.0,,1.0,,,,,1.0,,,,,,
11408302,away,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,31.0,23.0,7.0,3.0,0.0,15.0,17.0,8.0,14.0,,,,,,,47.0,40.0,6.7,10.0,0.0305469,0,,,,,,3.0,3.0,1.0,1.0,,,,2.0,2.0,,,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,
11408302,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,True,15.0,12.0,1.0,,0.0,8.0,9.0,4.0,7.0,1.0,,,,,,47.0,33.0,6.9,4.0,0.0150247,1,,Zé,Carlos,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,0.0559,,,,,,,1.0,,,1.0,,,,,,1.0
11408302,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,17.0,17.0,1.0,1.0,0.0,8.0,8.0,9.0,9.0,2.0,,,,,,47.0,36.0,7.4,6.0,0.0210929,2,,,,,,3.0,8.0,6.0,5.0,1.0,,,,,,3.0,,0.0894,,,3.0,,,,,,1.0,1.0,,1.0,,0.0764,,
11408302,away,Gil Vicente,Depú,depu,Depú,F,40,187,1883,M,1182223,EUR,947289600,F,29,29,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,23.0,3.0,6.4,2.0,0.00395159,0,,Depú,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
11408302,away,Gil Vicente,Miro,miro,Miro,F,11,184,174,M,1501056,EUR,1050969600,F,78,78,True,,,,,0.0,,,,,,,,,,,13.0,2.0,6.5,2.0,,0,,Miro,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,
11408302,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,away,Gil Vicente,Roan Wilson,roan-wilson,R. Wilson,M,14,180,138,M,1001806,EUR,1020211200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408302,away,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
