match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12530751,home,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,False,28.0,16.0,16.0,4.0,0.0,14.0,15.0,2.0,13.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,90.0,40.0,6.6,13.0,0.00029236,0,0.3759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530751,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,42.0,32.0,11.0,5.0,0.0,19.0,23.0,15.0,24.0,1.0,9.0,3.0,5.0,4.0,,,,,90.0,83.0,6.6,17.0,0.0663889,1,,Taha Sahin,,5.0,2.0,1.0,6.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0802,1.0,,,,,,,,,,,,,,
12530751,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,31.0,25.0,12.0,7.0,0.0,20.0,20.0,5.0,11.0,,1.0,5.0,1.0,1.0,,,,,89.0,44.0,6.9,7.0,0.00475211,0,,,,,,3.0,4.0,,,,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,
12530751,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,40.0,32.0,5.0,2.0,0.0,26.0,29.0,6.0,11.0,8.0,8.0,11.0,2.0,,,,,,90.0,58.0,7.1,8.0,0.158717,2,,,,,,3.0,4.0,,,,,1.0,,,,1.0,1.0,0.4169,1.0,2.0,1.0,2.0,,,,,,,,,,,
12530751,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,37.0,29.0,5.0,3.0,0.0,19.0,22.0,13.0,20.0,2.0,4.0,3.0,5.0,2.0,,,,,90.0,64.0,7.4,11.0,0.582431,1,,,,5.0,3.0,2.0,4.0,,,,,1.0,1.0,,,1.0,1.0,0.0142,4.0,1.0,,,True,1.0,1.0,1.0,0.021,,,,,,
12530751,home,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,42.0,36.0,8.0,5.0,0.0,28.0,28.0,8.0,14.0,3.0,7.0,4.0,6.0,1.0,,,,,90.0,59.0,7.4,7.0,0.0116387,3,,,,,,1.0,3.0,,,,1.0,3.0,1.0,,1.0,3.0,2.0,0.1386,1.0,1.0,,2.0,,,,,,,,,,,
12530751,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,29.0,22.0,3.0,2.0,0.0,9.0,11.0,13.0,18.0,2.0,7.0,4.0,7.0,,,,,,89.0,48.0,6.9,12.0,0.0236789,1,,,,,,2.0,6.0,1.0,4.0,3.0,,,,,4.0,3.0,2.0,0.0578,,,,,,,,1.0,0.0199,,,,,,
12530751,home,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,24.0,16.0,1.0,1.0,1.0,9.0,11.0,7.0,16.0,3.0,8.0,,5.0,2.0,,,,,90.0,49.0,6.8,20.0,0.00754919,3,,,,3.0,,5.0,13.0,,5.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,0.328,1.0,,,2.0,,4.0,1.0,,,,,,,,
12530751,home,Çaykur Rizespor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,7,7,False,30.0,28.0,1.0,1.0,0.0,10.0,12.0,18.0,18.0,2.0,4.0,,4.0,2.0,,,,,71.0,42.0,7.2,6.0,0.0244368,2,,,,,,1.0,2.0,1.0,,,1.0,1.0,2.0,,4.0,,,0.0631,1.0,,,,,,,1.0,0.2122,,,,,,
12530751,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,21.0,11.0,5.0,2.0,0.0,5.0,9.0,6.0,14.0,2.0,2.0,2.0,4.0,,,,,,79.0,38.0,6.3,17.0,0.0150696,1,,,,2.0,,,6.0,,4.0,,1.0,1.0,,,1.0,,2.0,0.0687,,1.0,,,,,,,,,,,,,
