match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_wonContest,stat_wasFouled,captain,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_shotOffTarget,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyFaced,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle,player_sofascoreId
13473372,home,Mirassol,Yago Felipe,,,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,41,41,True,21.0,19.0,,,0.0,13.0,13.0,6.0,8.0,,1.0,,2.0,,,,,,60.0,32.0,6.9,2.0,0.0330976,1,,,,1.0,,,,1.0,,,,0.0556,,1.0,,5.0,1.0,,2.0,,,3.0,,,1.0,,,,,,,,,,
13473372,home,Mirassol,Negueba,,,negueba,Negueba,M,11,175,664,M,872007,EUR,944179200,F,11,11,True,9.0,7.0,1.0,1.0,0.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,,,,,,,33.0,14.0,6.4,3.0,0.0440449,0,,,,,,,,,,,2.0,,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,
13473372,home,Mirassol,Edson Carioca,,,edson-carioca,E. Carioca,F,95,180,201,M,1048612,EUR,896918400,F,95,95,True,6.0,4.0,,,1.0,2.0,2.0,2.0,4.0,1.0,7.0,1.0,1.0,,,,,,33.0,13.0,6.6,5.0,0.203867,1,,1.0,1.0,3.0,2.0,,,,,2.0,2.0,0.0506,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,
13473372,home,Mirassol,Clayson,,,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,29,29,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,3.0,,1.0,,,,,,10.0,7.0,5.9,4.0,0.241523,0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,Roni,Roni,,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,True,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,,,,,,,,,,10.0,12.0,6.5,,0.00086114,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,Walter,,,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,Lucas Ramon,,,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,Leonan,Leonan,,leonan,Leonan,D,6,189,32,M,1507941,EUR,965433600,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,José Aldo,,,jose-aldo,J. Aldo,M,21,174,317,M,988851,EUR,901324800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,Matheus Bianqui,,,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,Chico,,,chico,Chico,M,10,174,731,M,880132,EUR,674352000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,home,Mirassol,Maceió,Maceió,,maceio,Maceió,M,99,173,188,M,1645837,EUR,1058140800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Tiago Volpi,,,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,32.0,27.0,13.0,9.0,0.0,25.0,28.0,2.0,4.0,,1.0,1.0,6.0,2.0,2.0,,,,90.0,39.0,5.7,6.0,0.00513942,0,-1.1124,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
13473372,away,Grêmio,João Pedro,,,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,42.0,40.0,3.0,2.0,0.0,17.0,17.0,23.0,25.0,,4.0,2.0,4.0,,,,,,90.0,55.0,6.5,6.0,0.205873,1,,5.0,2.0,,1.0,1.0,,,,,3.0,0.0243,0.0234,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
13473372,away,Grêmio,Jemerson,,,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,False,58.0,56.0,3.0,3.0,0.0,36.0,36.0,20.0,22.0,,2.0,4.0,5.0,,,,,,90.0,68.0,6.4,4.0,0.0201757,1,,,,,,,,1.0,,1.0,1.0,0.1836,,,2.0,4.0,,,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,
13473372,away,Grêmio,Wagner Leonardo,,,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,False,76.0,70.0,8.0,5.0,0.0,36.0,38.0,34.0,38.0,3.0,6.0,1.0,4.0,,,,,,90.0,81.0,6.6,6.0,0.0203469,0,,,,1.0,,,,2.0,,,2.0,,,,4.0,5.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
13473372,away,Grêmio,Lucas Esteves,,,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,False,60.0,52.0,5.0,3.0,0.0,18.0,19.0,34.0,41.0,1.0,2.0,1.0,5.0,,,,,,90.0,81.0,6.6,14.0,0.0560898,1,,6.0,1.0,,,,,1.0,,1.0,1.0,0.0098,,,3.0,4.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,
13473372,away,Grêmio,Camilo,,,camilo,Camilo,M,15,176,596,M,975319,EUR,919728000,M,15,15,False,15.0,13.0,1.0,,0.0,9.0,9.0,4.0,6.0,,3.0,2.0,1.0,,,,,,45.0,25.0,6.5,4.0,0.00095817,1,,,,,,,,1.0,,1.0,2.0,0.0254,,,,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,
13473372,away,Grêmio,Mathias Villasanti,,,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,41.0,34.0,3.0,2.0,0.0,12.0,13.0,22.0,28.0,1.0,4.0,,5.0,,,,,,78.0,56.0,7.0,10.0,0.0613061,0,,,,,3.0,,,2.0,,2.0,2.0,,,2.0,,7.0,,3.0,1.0,True,1.0,3.0,1.0,,,,,,,,,,,,
13473372,away,Grêmio,Cristian Pavón,,,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,7,7,False,29.0,21.0,1.0,,0.0,5.0,7.0,16.0,22.0,,6.0,1.0,4.0,,,,,,65.0,45.0,6.6,16.0,0.0300156,2,,4.0,1.0,1.0,1.0,,,2.0,,,1.0,0.0503,,,1.0,2.0,,1.0,,,4.0,,,,2.0,,,,,,,,,,
13473372,away,Grêmio,Franco Cristaldo,,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,False,16.0,12.0,2.0,1.0,0.0,4.0,5.0,8.0,11.0,,1.0,1.0,2.0,,,,,,45.0,22.0,6.5,7.0,0.0247272,0,,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
13473372,away,Grêmio,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1934,M,901889,EUR,935366400,M,9,9,False,39.0,36.0,,,0.0,8.0,9.0,28.0,30.0,,2.0,,3.0,,,,,,83.0,59.0,7.2,11.0,0.259148,3,,7.0,2.0,,3.0,2.0,,,,1.0,,0.1673,0.7503,3.0,,5.0,,2.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,
13473372,away,Grêmio,Martin Braithwaite,,,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,66471,EUR,676080000,F,22,22,False,21.0,17.0,,,0.0,6.0,6.0,11.0,15.0,,3.0,,,,,,,,90.0,32.0,8.0,5.0,0.0410256,3,,,,,2.0,2.0,1.0,,,,2.0,0.2386,0.7543,2.0,2.0,7.0,,2.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,braithwaite
13473372,away,Grêmio,Edenilson,,,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,34.0,30.0,3.0,2.0,0.0,11.0,11.0,19.0,23.0,2.0,3.0,,,,,,,,45.0,48.0,7.4,10.0,0.286829,2,,5.0,1.0,,1.0,,,,,1.0,1.0,0.0757,,2.0,2.0,4.0,1.0,1.0,2.0,,,,,,2.0,,,,1.0,,,,,,
13473372,away,Grêmio,Dodi,,,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,True,41.0,39.0,3.0,2.0,0.0,12.0,12.0,27.0,29.0,,1.0,,1.0,,,,,,45.0,48.0,6.8,5.0,0.0377623,0,,,,,1.0,,,1.0,,2.0,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Alysson,Alysson Edward Franco da Rocha,,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,F,47,47,True,13.0,11.0,1.0,,0.0,3.0,3.0,8.0,10.0,1.0,1.0,,1.0,,,,,,25.0,19.0,6.8,4.0,0.010285,1,,2.0,,,,,,,,,,0.0133,,,,3.0,,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,
13473372,away,Grêmio,Matías Arezo,,,matias-arezo,M. Arezo,F,19,178,2624,M,975814,EUR,1037836800,F,19,19,True,4.0,4.0,,,1.0,1.0,1.0,3.0,3.0,,,,1.0,,,,,,12.0,5.0,7.1,,0.0929757,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
13473372,away,Grêmio,André Henrique,,,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,,,,,,10.0,8.0,6.8,,0.00526844,1,,,,,1.0,1.0,,,,,,0.0416,0.0705,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Gabriel Grando,Gabriel Grando,,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Marlon,,,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Gustavo Martins,Gustavo Martins,,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Igor Serrote,,,igor-schlemper,I. Serrote,D,34,180,1464,M,1631876,EUR,1109635200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Walter Kannemann,,,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Miguel Monsalve,Miguel Monsalve,,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473372,away,Grêmio,Gustavo Cuéllar,,,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
