match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
14035980,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,False,28.0,8.0,26.0,6.0,0.0,6.0,7.0,2.0,21.0,2.0,9.0,5.0,7.0,1.0,1.0,90.0,38.0,9.1,20.0,0.00028396,17.145874703849,2.0,11.445,8.61,1.6562,0,1.6603,0.0,0.01,-0.04,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,27.0,16.0,7.0,2.0,0.0,6.0,8.0,10.0,19.0,1.0,5.0,,,,,90.0,47.0,6.3,14.0,0.00930007,94.586162467774,12.0,31.5,12.6,,0,,0.03,0.12,-0.17,,2.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,21.0,12.0,11.0,3.0,0.0,9.0,10.0,3.0,11.0,10.0,4.0,,,,,90.0,40.0,6.6,10.0,0.00702176,24.088667655396,4.0,10.71,7.455,,0,,0.13,0.01,0.28,,2.0,1.0,2.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,27.0,20.0,9.0,4.0,0.0,15.0,16.0,5.0,11.0,19.0,3.0,,,,,90.0,57.0,7.4,8.0,0.00378382,47.865131262216,7.0,12.39,7.455,,1,,0.06,0.01,0.48,,3.0,5.0,4.0,8.0,,1.0,2.0,3.0,2.0,,,,1.0,1.0,0.056,-0.13,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,24.0,11.0,6.0,,0.0,4.0,5.0,7.0,19.0,3.0,6.0,,,,,90.0,60.0,6.9,25.0,0.581043,130.68351862224,12.0,62.79,25.725,,0,,0.61,0.18,-0.18,,2.0,,6.0,5.0,1.0,2.0,3.0,2.0,,,,,,2.0,,,7.0,4.0,2.0,1.0,1.0,35.159140398835,2.0,3.0,,,,,,,,,,
14035980,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,39.0,29.0,3.0,1.0,0.0,9.0,11.0,20.0,28.0,3.0,10.0,,,,,90.0,53.0,6.7,12.0,0.0492918,91.281304537887,6.0,-27.405,23.31,,1,,0.34,0.04,-0.04,,4.0,5.0,6.0,5.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,0.0611,-0.18,,,,,,24.379001210058,1.0,,True,,,,,,,,,
14035980,home,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,28.0,12.0,5.0,,0.0,3.0,3.0,9.0,25.0,2.0,6.0,,,,,90.0,56.0,7.5,24.0,0.109302,96.082574575328,11.0,-30.24,12.81,,2,,0.32,-0.31,-0.06,,1.0,1.0,4.0,7.0,2.0,1.0,4.0,3.0,3.0,3.0,,,,3.0,0.9779,0.26,6.0,2.0,1.0,1.0,,12.960898271339,1.0,4.0,,1.0,1.0,1.0,0.8626,,,,,
14035980,home,Cercle Brugge,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,False,31.0,24.0,,,0.0,12.0,12.0,12.0,19.0,4.0,8.0,,,,,89.0,44.0,6.8,9.0,0.00961167,55.253945085847,7.0,-7.35,10.395,,2,,0.17,0.03,0.41,,4.0,1.0,5.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,0.424,-0.56,,,,,,10.50209698108,1.0,,,2.0,,,0.5496,1.0,,,,
14035980,home,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,,1.0,,,,,45.0,19.0,6.6,5.0,0.0326269,69.313529645705,7.0,18.48,22.575,,0,,0.28,-0.03,-0.1,,2.0,,5.0,4.0,1.0,2.0,,2.0,,,,,,2.0,,,,,,,,22.80974180038,1.0,,,,,,,,,,,
14035980,home,Cercle Brugge,Oluwaseun Adewumi,,,adewumi-oluwaseun,O. Adewumi,F,17,182.0,221,M,1201883,EUR,1109116800,F,17,17,False,11.0,8.0,,,0.0,,1.0,8.0,10.0,,4.0,,,,,90.0,27.0,5.8,12.0,0.00925981,137.59953053408,9.0,51.66,40.005,,0,,-0.04,-0.52,-0.03,,5.0,1.0,10.0,3.0,1.0,2.0,,1.0,,3.0,1.0,,,,,,1.0,,2.0,1.0,,41.42262136804,1.0,,,,,,,,,,,
14035980,home,Cercle Brugge,Steve Ngoura,,,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,10.0,6.0,,,0.0,2.0,2.0,4.0,8.0,2.0,2.0,,,,,89.0,43.0,6.2,18.0,0.0157495,115.06593424255,16.0,1.155,14.385,,2,,-0.02,0.34,0.17,,8.0,4.0,17.0,9.0,1.0,3.0,1.0,,,7.0,3.0,,1.0,4.0,0.1985,-0.53,1.0,,5.0,2.0,,14.569611147865,1.0,,,1.0,,,0.2024,,2.0,,,
14035980,home,Cercle Brugge,Makaya Ibrahima Diaby,,,makaya-ibrahima-diaby,M. I. Diaby,M,19,,227,M,1473492,EUR,1174089600,M,19,19,True,11.0,11.0,,,0.0,3.0,3.0,8.0,8.0,,6.0,,,,,30.0,20.0,6.0,5.0,0.0108748,34.636944019329,4.0,-6.195,1.68,,0,,0.12,-0.05,0.14,,,1.0,6.0,3.0,,1.0,1.0,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,1.0,,,
14035980,home,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,D,27,27,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,1.0,2.0,,1.0,,,,,,,1,,,,,,,,,,,,,,,,,,,,0.0978,,,,,,,,,,,1.0,,,0.1895,,,,,
14035980,home,Cercle Brugge,Krys Kouassi,Krys Kouassi,,krys-kouassi,K. Kouassi,F,41,175.0,49,M,2001165,EUR,1173312000,F,41,41,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Heriberto Jurado,Heriberto De Jesus,,heriberto-jurado,H. Jurado,M,23,172.0,1086,M,1153538,EUR,1104710400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Kjell Scherpen,,,kjell-scherpen,K. Scherpen,G,37,205.0,781,M,852394,EUR,948585600,G,37,37,False,26.0,20.0,13.0,7.0,0.0,15.0,16.0,5.0,10.0,,9.0,3.0,4.0,1.0,1.0,90.0,35.0,8.2,6.0,0.00191386,57.740492844063,9.0,43.365,13.23,0.6584,0,0.8041,0.14,0.03,-0.01,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14035980,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,26,196.0,234,M,845558,EUR,922406400,D,26,26,False,62.0,48.0,14.0,7.0,0.0,22.0,24.0,26.0,38.0,8.0,6.0,,,,,90.0,91.0,7.0,20.0,0.295306,134.98350262272,19.0,76.965,10.92,,3,,0.42,0.07,-0.14,,4.0,4.0,7.0,6.0,1.0,,2.0,2.0,,,3.0,,2.0,,0.3037,-0.54,3.0,1.0,,,,,,2.0,,1.0,,,0.675,,,,,
14035980,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196.0,311,M,303634,EUR,686793600,D,16,16,False,67.0,55.0,10.0,6.0,0.0,38.0,42.0,17.0,25.0,13.0,4.0,,,,,87.0,94.0,6.9,14.0,0.00457051,125.02028848594,17.0,76.23,13.545,,0,,0.15,0.11,0.57,,2.0,8.0,5.0,13.0,,,1.0,3.0,1.0,1.0,3.0,,,2.0,,,1.0,,,,,,,,True,,,,,,,,1.0,
14035980,away,Royale Union Saint-Gilloise,Fedde Leysen,Fedde Leysen,,fedde-leysen,F. Leysen,D,48,191.0,390,M,1088899,EUR,1057708800,D,48,48,False,68.0,60.0,6.0,4.0,0.0,33.0,36.0,27.0,32.0,4.0,4.0,,,,,90.0,87.0,7.2,11.0,0.0138704,106.89300083225,15.0,31.185,10.395,,0,,0.32,0.04,-0.03,,,4.0,2.0,5.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0
14035980,away,Royale Union Saint-Gilloise,Anan Khalaili,,,khalaili-anan,A. Khalaili,M,25,183.0,2317,M,1403362,EUR,1094169600,M,25,25,False,45.0,31.0,7.0,4.0,0.0,10.0,16.0,21.0,29.0,,3.0,,,,,90.0,62.0,6.8,21.0,0.261839,157.97692501519,17.0,98.385,32.76,,2,,-0.05,0.33,-0.02,,1.0,1.0,4.0,3.0,,2.0,,1.0,1.0,1.0,,,2.0,,0.409,-0.32,4.0,1.0,2.0,1.0,1.0,68.082289751134,2.0,3.0,,,,,,1.0,,,,
14035980,away,Royale Union Saint-Gilloise,Kamiel Van de Perre,,,van-de-perre-kamiel,K. V. D. Perre,M,6,181.0,375,M,1146316,EUR,1076544000,M,6,6,False,46.0,37.0,6.0,3.0,0.0,16.0,17.0,21.0,29.0,1.0,4.0,,,,,90.0,72.0,7.0,15.0,0.0289252,61.684509884161,12.0,10.92,10.08,,2,,0.12,0.24,-0.01,,1.0,3.0,5.0,10.0,,,1.0,3.0,2.0,3.0,2.0,,1.0,1.0,0.1541,-0.19,1.0,,5.0,3.0,,13.273541200448,1.0,,,,1.0,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180.0,239,M,834244,EUR,880416000,M,4,4,False,48.0,39.0,8.0,5.0,0.0,15.0,19.0,24.0,29.0,1.0,9.0,,,,,90.0,67.0,8.5,14.0,0.103029,87.370782162338,12.0,44.835,17.115,,3,,0.35,0.03,-0.09,,2.0,1.0,6.0,9.0,2.0,,1.0,3.0,1.0,2.0,2.0,,,3.0,0.0557,0.57,3.0,1.0,3.0,2.0,1.0,22.377316215311,1.0,3.0,,2.0,1.0,1.0,0.0882,,,,,
14035980,away,Royale Union Saint-Gilloise,Guilherme Smith,,,guilherme-da-silva,G. Smith,F,11,183.0,665,M,1820381,EUR,1055289600,M,11,11,False,38.0,29.0,5.0,3.0,0.0,10.0,11.0,19.0,27.0,,6.0,,,,,89.0,64.0,7.7,19.0,0.539527,262.10387531105,25.0,196.98,28.035,,1,,0.46,0.28,0.13,,,,5.0,8.0,,1.0,1.0,4.0,4.0,1.0,,,,2.0,0.0608,-0.02,5.0,2.0,6.0,2.0,1.0,67.073977711158,3.0,2.0,,,1.0,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Marc Giger,,,marc-giger,M. Giger,M,20,186.0,215,M,1406947,EUR,1080345600,F,20,20,False,18.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,14.0,,4.0,,,,,60.0,32.0,6.5,11.0,0.0106892,73.540897898219,9.0,32.235,15.54,,0,,-0.24,0.19,0.16,,3.0,2.0,5.0,4.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167.0,2677,M,964764,EUR,1019260800,F,10,10,False,29.0,23.0,5.0,5.0,0.0,5.0,7.0,18.0,22.0,,5.0,,,,,72.0,37.0,6.9,9.0,0.268424,74.624604789338,10.0,0.52500000000002,7.35,,1,,0.32,0.05,0.0,,,,,,,,,,,1.0,,,,,0.2194,-0.33,4.0,2.0,,,1.0,16.242190615801,1.0,3.0,,1.0,,,0.2135,1.0,,,,
14035980,away,Royale Union Saint-Gilloise,Promise David,Promise David,,promise-david,P. David,F,12,196.0,4992,M,1119328,EUR,994118400,F,12,12,False,15.0,6.0,1.0,1.0,0.0,2.0,5.0,4.0,10.0,1.0,1.0,,,,,90.0,28.0,7.0,10.0,0.00466789,63.60136157655,5.0,30.135,30.66,,7,,-0.35,0.38,-0.07,,6.0,6.0,9.0,7.0,1.0,1.0,,,,,2.0,,3.0,1.0,1.1535,0.27,,,,,,44.395863979197,2.0,,,4.0,,,1.6837,2.0,2.0,,,
14035980,away,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190.0,3056,M,1431770,EUR,952128000,F,13,13,True,6.0,2.0,,,0.0,,1.0,2.0,5.0,,2.0,,,,,30.0,16.0,6.6,7.0,0.00137922,28.231516946336,3.0,18.585,12.495,,1,,-0.14,0.07,-0.01,,2.0,2.0,2.0,4.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,0.0392,-0.22,,,,,,,,1.0,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,17,17,True,15.0,9.0,1.0,,0.0,2.0,5.0,7.0,10.0,,1.0,,,,,18.0,20.0,6.5,8.0,0.116735,9.6282803520369,2.0,8.085,4.305,,0,,0.03,0.01,-0.02,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,4.0,2.0,,,,,,2.0,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Louis Patris,,,louis-patris,L. Patris,M,27,187.0,275,M,923972,EUR,991872000,D,27,27,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,1.0,,,,,1.0,3.0,,2.0,7.1e-07,13.264207628049,1.0,13.23,13.23,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Vic Chambaere,,,chambaere-vic,V. Chambaere,G,1,190.0,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Mamadou Barry,Mamadou Barry,,mamadou-barry,M. Barry,D,3,195.0,286,M,1839317,EUR,1111276800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Guillaume François,,,guillaume-francois,G. François,M,19,174.0,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Ivan Pavlić,,,ivan-pavlic,I. Pavlić,M,14,185.0,96,M,1103764,EUR,1005350400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Cristian Makate,Cristian Makate,,cristian-makate,C. Makate,F,29,178.0,106,M,1825873,EUR,1032480000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035980,away,Royale Union Saint-Gilloise,Mohammed Fuseini,Mohammed Fuseini,,mohammed-fuseini,M. Fuseini,F,7,169.0,1062,M,1212237,EUR,1021507200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
