match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_blockedScoringAttempt,player_sofascoreId,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot
12501510,home,Como,Pepe Reina,pepe-reina,P. Reina,G,188,1240,M,26937,EUR,399600000,G,25,25,False,True,35.0,30.0,8.0,3.0,0.0,29.0,30.0,1.0,5.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,42.0,6.2,5.0,0.00083649,0,-0.2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,187,1424,M,798147,EUR,791596800,D,31,31,False,,33.0,27.0,1.0,,0.0,6.0,7.0,22.0,28.0,1.0,1.0,,,,,,,62.0,41.0,6.7,7.0,0.107263,0,,31,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,193,345,M,295133,EUR,752198400,D,5,5,False,,56.0,54.0,2.0,1.0,0.0,34.0,35.0,20.0,22.0,6.0,3.0,,,,,,,90.0,72.0,7.3,3.0,0.0110348,1,,5,1.0,,2.0,7.0,,,,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,3.0,1.0,0.0473,,,,,,,,,,,
12501510,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,186,853,M,226974,EUR,791251200,D,2,2,False,,70.0,62.0,8.0,5.0,0.0,43.0,46.0,19.0,24.0,3.0,8.0,,,,,,,90.0,78.0,6.9,8.0,0.01194,1,,2,,,1.0,2.0,,,,,,1.0,,,,,2.0,,1.0,1.0,,0.1358,1.0,,,,,,,,,,
12501510,home,Como,Álex Valle,valle-alex,Á. Valle,D,178,6518,M,1142238,EUR,1082851200,D,41,41,False,,48.0,41.0,7.0,4.0,0.0,23.0,26.0,19.0,23.0,3.0,4.0,,,,,,,83.0,71.0,7.1,9.0,0.0750429,2,,3,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,,0.027,1.0,alexxv_5,1.0,,,,,,,,
12501510,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,174,1933,M,911848,EUR,992044800,M,33,33,False,,62.0,60.0,3.0,3.0,0.0,20.0,20.0,41.0,44.0,,8.0,,,,,,,74.0,72.0,7.2,5.0,0.0597007,0,,33,2.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,
12501510,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,178,8372,M,1086286,EUR,1041897600,M,23,23,False,,77.0,70.0,3.0,1.0,1.0,35.0,35.0,35.0,42.0,2.0,3.0,,,,,,,90.0,86.0,7.7,7.0,0.286296,1,,23,,,2.0,3.0,,,,2.0,1.0,1.0,2.0,Maximo Perrone,,1.0,,,1.0,1.0,,0.0259,,maxiperrone16,,,1.0,1.0,0.177,,,,
12501510,home,Como,Nico Paz,nico-paz,N. Paz,M,185,88676,M,1171451,EUR,1094601600,M,79,79,False,,55.0,45.0,3.0,2.0,2.0,12.0,13.0,33.0,43.0,,,,,,,,,90.0,72.0,7.8,19.0,0.432346,2,,10,1.0,,8.0,3.0,3.0,2.0,,2.0,1.0,,3.0,,,,,2.0,,1.0,,0.0521,,nicopaz1o,2.0,3.0,2.0,,,,,,
12501510,home,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,174,2464,M,859027,EUR,950572800,M,80,80,False,,38.0,34.0,1.0,1.0,0.0,5.0,8.0,29.0,30.0,,3.0,,,,,,,62.0,46.0,7.6,6.0,0.0647271,3,,6,,,2.0,3.0,,1.0,1.0,2.0,1.0,2.0,,,,,,1.0,,,,0.6128,1.0,,2.0,,,1.0,0.7592,1.0,,,
12501510,home,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,168,2181,M,877201,EUR,861321600,M,7,7,False,,27.0,24.0,1.0,1.0,0.0,5.0,6.0,22.0,29.0,,1.0,,,,,,,90.0,46.0,7.8,8.0,0.0684481,1,,7,8.0,3.0,4.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,0.0211,,,,,,1.0,0.3776,1.0,,,
12501510,home,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,184,4342,M,894863,EUR,933552000,F,11,11,False,,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,,,,,,,,61.0,26.0,7.4,10.0,0.0653767,4,,11,,,1.0,6.0,,1.0,1.0,,,,2.0,,,,2.0,3.0,,3.0,,0.4371,1.0,,7.0,1.0,,,,,1.0,,
12501510,home,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,183,2328,M,795044,EUR,883785600,F,10,10,True,,6.0,3.0,,,0.0,3.0,3.0,,3.0,,,,,,,,,29.0,13.0,7.1,5.0,3.058e-05,3,,10,,,3.0,3.0,,1.0,,1.0,,,,,,2.0,1.0,1.0,,1.0,,0.5782,,,1.0,,,2.0,0.4338,1.0,1.0,,
12501510,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,187,738,M,989186,EUR,1017619200,D,77,77,True,,9.0,6.0,,,0.0,6.0,6.0,,3.0,,1.0,,,,,,,28.0,18.0,6.9,5.0,0.00024047,0,,77,,,1.0,3.0,,2.0,2.0,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,,
12501510,home,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,184,363,M,990209,EUR,981504000,M,26,26,True,,24.0,23.0,1.0,1.0,0.0,15.0,15.0,8.0,9.0,1.0,2.0,,,,,,,28.0,30.0,6.9,1.0,0.00651492,0,,6,,,,2.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12501510,home,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,181,1183,M,1031548,EUR,1004745600,F,16,16,True,,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,,2.0,,,,,,,16.0,14.0,7.0,1.0,0.0117783,1,,20,,,,,,,,,,,1.0,,,,,,1.0,,,0.0876,1.0,,,,1.0,,,,,,
12501510,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,171,850,M,229740,EUR,710294400,D,18,18,True,,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,14.0,7.0,6.5,1.0,0.00014098,0,,18,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Jean Butez,jean-butez,J. Butez,G,188,1319,M,599114,EUR,802569600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,186,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Ivan Smolčić,ivan-smolcic,I. Smolčić,D,181,1381,M,974581,EUR,966470400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,174,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Dele Alli,dele-alli,D. Alli,M,188,9913,M,198028,EUR,829180800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,dele,,,,,,,,,
12501510,home,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,173,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Ivan Azón,ivan-azon-monzon,I. A. Monzón,F,181,732,M,1000696,EUR,1040688000,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,home,Como,Alessandro Gabrielloni,alessandro-gabrielloni,A. Gabrielloni,F,178,242,M,813070,EUR,773798400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,away,Cagliari,Elia Caprile,elia-caprile,E. Caprile,G,191,1685,M,947954,EUR,998697600,G,25,25,False,,28.0,23.0,19.0,14.0,0.0,18.0,20.0,5.0,8.0,2.0,3.0,,1.0,2.0,1.0,2.0,2.0,90.0,35.0,6.7,5.0,0.00111677,0,-1.2524,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,183,617,M,927304,EUR,945820800,D,28,28,False,,19.0,12.0,3.0,1.0,0.0,7.0,8.0,6.0,13.0,,1.0,,,,,,,60.0,38.0,6.5,13.0,0.0329009,1,,28,2.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,2.0,,0.017,,,1.0,1.0,,1.0,0.2648,,,,
12501510,away,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,188,536,M,79680,EUR,631497600,D,24,24,False,,36.0,32.0,7.0,5.0,0.0,23.0,24.0,9.0,12.0,2.0,5.0,,,,,,,90.0,54.0,7.2,4.0,0.016925,0,,19,,,3.0,5.0,,,,4.0,2.0,3.0,,José,Luis Palomino,,1.0,,3.0,,,,,,,,,,,,,3.0,
12501510,away,Cagliari,Adam Obert,adam-obert,A. Obert,D,186,654,M,964153,EUR,1030060800,D,33,33,False,,41.0,37.0,4.0,,0.0,28.0,31.0,9.0,10.0,2.0,4.0,,,,,,,90.0,54.0,6.2,5.0,0.00763468,0,,33,,,5.0,,,,,,,2.0,,,,3.0,,,4.0,,,,,,1.0,,,,,,,,
12501510,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,181,354,M,596736,EUR,778204800,D,3,3,False,,47.0,40.0,3.0,,0.0,26.0,26.0,14.0,23.0,4.0,8.0,,,,,,,90.0,76.0,6.5,11.0,0.0836181,0,,3,2.0,,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,
12501510,away,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,187,1108,M,928104,EUR,929750400,M,19,19,False,,22.0,19.0,1.0,,1.0,7.0,9.0,13.0,17.0,1.0,3.0,,,,,,,90.0,43.0,6.8,13.0,0.163745,1,,20,4.0,1.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,,0.0159,,,3.0,,1.0,,,,,,
12501510,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,187,534,M,928777,EUR,963964800,M,8,8,False,,25.0,21.0,1.0,1.0,0.0,5.0,5.0,16.0,20.0,,3.0,,,,,,,72.0,37.0,7.3,8.0,0.0112886,1,,8,,,3.0,3.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,0.0331,,,2.0,2.0,,1.0,0.0274,1.0,,,
12501510,away,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,186,535,M,920391,EUR,900720000,M,29,29,False,,43.0,38.0,5.0,2.0,0.0,21.0,21.0,17.0,22.0,1.0,5.0,,,,,,,79.0,50.0,6.4,8.0,0.0074844,0,,29,,,5.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,3.0,,,,,,,
12501510,away,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,171,5304,M,1000150,EUR,1015632000,M,77,77,False,,11.0,9.0,2.0,1.0,0.0,5.0,5.0,5.0,10.0,,6.0,,,,,,,79.0,29.0,6.8,13.0,0.356447,1,,15,4.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,0.0304,,LuvumboZito,5.0,,1.0,,,,,,
12501510,away,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,180,280,M,21608,EUR,624153600,F,10,10,False,True,12.0,6.0,3.0,1.0,0.0,1.0,2.0,7.0,12.0,,1.0,,,,,,,61.0,23.0,7.0,7.0,0.0836833,2,,10,2.0,2.0,,4.0,,1.0,1.0,,,,1.0,,,,,2.0,1.0,3.0,,0.1601,,,1.0,,,,,,,,
12501510,away,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,190,1557,M,958982,EUR,980553600,F,91,91,False,,9.0,7.0,,,0.0,4.0,4.0,3.0,6.0,,2.0,,,,,,,90.0,19.0,5.8,8.0,0.00064255,3,,91,1.0,,6.0,1.0,,1.0,,,,4.0,,,,2.0,1.0,2.0,,,,0.5522,,,4.0,,,1.0,0.5047,,2.0,,
12501510,away,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,180,329,M,975811,EUR,987465600,F,97,97,True,,9.0,4.0,,,0.0,2.0,5.0,2.0,5.0,,2.0,,,,,,,30.0,14.0,6.4,6.0,0.00130902,0,,17,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
12501510,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,189,280,M,328109,EUR,807235200,M,14,14,True,,15.0,13.0,2.0,2.0,0.0,4.0,4.0,9.0,11.0,,3.0,,,,,,,29.0,19.0,6.6,3.0,0.00615037,0,,14,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,
12501510,away,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,188,554,M,132704,EUR,596505600,F,30,30,True,,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,18.0,8.0,6.4,4.0,0.00118313,0,,30,,,4.0,2.0,,,,,,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,
12501510,away,Cagliari,Răzvan Marin,razvan-marin,R. Marin,M,178,3932,M,279563,EUR,832809600,M,18,18,True,,11.0,7.0,1.0,,0.0,1.0,2.0,6.0,9.0,,1.0,,,,,,,11.0,12.0,6.4,5.0,0.00665197,0,,18,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12501510,away,Cagliari,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,183,1108,M,902019,EUR,957484800,M,70,70,True,,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,,,,11.0,6.0,6.5,,0.0117118,0,,10,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12501510,away,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,away,Cagliari,Giuseppe Ciocci,giuseppe-ciocci,G. Ciocci,G,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,191,784,M,352736,EUR,841968000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,away,Cagliari,Nicola Pintus,nicola-pintus,N. Pintus,D,189,78,M,1137733,EUR,1116979200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501510,away,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,182,705,M,1111640,EUR,1072569600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
