match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_totalContest,stat_penaltyConceded,stat_wonContest,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_penaltyMiss
14062139,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,26.0,21.0,,,0.0,5.0,5.0,16.0,21.0,,3.0,,,,,,,,67.0,33.0,6.8,8.0,0.180817,52.29999472731,7.0,21.21,11.025,,0,,0.27,0.09,0.0,,,,,,1.0,,3.0,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,3.0,,2.0,,andrejkramaric,,
14062139,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,True,,15.0,14.0,1.0,1.0,1.0,6.0,6.0,8.0,9.0,,2.0,,,,,,,,23.0,19.0,7.2,2.0,0.234849,46.755261036035,6.0,10.815,10.185,,0,,0.46,0.06,-0.22,,,,1.0,,,,2.0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,
14062139,home,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,11,11,True,,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,,,,,,23.0,13.0,7.7,3.0,0.0403012,21.518858442613,4.0,5.67,7.665,,1,,0.21,0.06,0.0,,,,,,1.0,1.0,2.0,2.0,,,,3.0,1.0,1.0,,,,,1.0,1.0,0.2485,0.3528,0.51,,,,,,,,,,
14062139,home,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,10.0,6.0,6.2,2.0,0.00085432,4.2403331237062,1.0,-1.155,-1.155,,1,,0.02,-0.09,0.13,,,,,,,,,,,,,2.0,,,,,,,1.0,,0.09,0.4458,-0.57,,,,,,,,ahlozek,1.0,
14062139,home,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,,,,10.0,7.0,7.2,1.0,0.42526,25.364896147502,2.0,23.31,22.155,,0,,0.45,0.29,0.13,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
14062139,home,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,8.0,1.0,6.5,,3.251e-05,,,,,,0,,-0.02,,0.0,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14062139,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Arthur Chaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,home,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Umut Tohumcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,,48.0,33.0,23.0,9.0,0.0,29.0,34.0,4.0,14.0,1.0,9.0,,,2.0,,2.0,,,90.0,55.0,6.0,15.0,0.00247923,156.05522715311,21.0,-3.465,41.475,0.2184,0,-1.8173,0.08,0.01,-0.36,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,D,24,24,False,,26.0,19.0,3.0,2.0,0.0,10.0,14.0,9.0,12.0,3.0,5.0,,,,,,,,88.0,45.0,5.8,11.0,0.0709547,116.71473602523,12.0,-87.36,3.99,,0,,0.25,0.08,-0.79,,,,2.0,1.0,2.0,1.0,7.0,6.0,1.0,3.0,4.0,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,1.0,,,,,,
14062139,away,Hamburger SV,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,,55.0,46.0,7.0,2.0,0.0,41.0,45.0,5.0,10.0,6.0,2.0,1.0,,,,,,,90.0,70.0,6.3,11.0,0.00698196,88.907369196657,13.0,16.485,7.245,,1,,-0.13,0.1,-0.71,,,,,,,7.0,,10.0,,,2.0,2.0,1.0,,1.0,,2.0,,,,0.0503,,-0.09,1.0,,,,,,,lukavuskovic,,
14062139,away,Hamburger SV,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,False,,50.0,40.0,6.0,2.0,0.0,36.0,42.0,4.0,8.0,9.0,1.0,,,,,,,,90.0,67.0,5.6,11.0,0.00255427,113.87928167235,18.0,-12.6,8.19,,0,,-0.81,0.02,-0.47,,,,,,1.0,1.0,2.0,4.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,
14062139,away,Hamburger SV,Giorgi Gocholeishvili,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,M,16,16,False,,12.0,9.0,2.0,1.0,0.0,7.0,8.0,2.0,4.0,1.0,1.0,,,,,,,,45.0,25.0,6.4,7.0,0.00801402,35.95377128555,5.0,-5.355,8.295,,2,,-0.03,0.04,-0.1,,,,,,1.0,1.0,4.0,3.0,1.0,,,1.0,2.0,,,,,,,,0.0555,,-0.17,1.0,,1.0,2.0,,,,,,
14062139,away,Hamburger SV,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3617,M,901892,EUR,940550400,M,6,6,False,,37.0,35.0,1.0,1.0,0.0,28.0,28.0,7.0,9.0,1.0,4.0,,,,,,,,90.0,49.0,6.3,6.0,0.003908,84.082423806305,11.0,-4.83,7.77,,1,,0.0,0.01,-0.18,,,,,,1.0,1.0,6.0,4.0,1.0,,1.0,3.0,2.0,2.0,,2.0,1.0,2.0,1.0,,0.0229,0.493,-0.12,,,,,,,,,,
14062139,away,Hamburger SV,Jonas Meffert,jonas-meffert,J. Meffert,M,28,179,117,M,148256,EUR,778636800,M,23,23,False,True,36.0,28.0,3.0,3.0,0.0,21.0,25.0,7.0,11.0,,5.0,,,,,,,,67.0,40.0,6.6,8.0,0.45093,51.043989870642,9.0,-12.495,7.98,,0,,0.07,0.06,-0.21,,,,,,,2.0,1.0,2.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,,45.0,31.0,12.0,7.0,0.0,16.0,22.0,15.0,23.0,1.0,7.0,,,,,,,,90.0,81.0,6.9,20.0,0.202557,145.40000656104,16.0,-115.605,5.67,,1,,0.07,0.28,-0.36,,,,4.0,1.0,1.0,2.0,7.0,9.0,2.0,1.0,2.0,,4.0,3.0,1.0,,1.0,1.0,1.0,,0.0231,0.1871,-0.06,,,,1.0,,1.0,1.0,,,
14062139,away,Hamburger SV,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6625,M,904835,EUR,959644800,F,20,20,False,,30.0,28.0,6.0,4.0,1.0,10.0,10.0,18.0,20.0,1.0,8.0,,,,,,,,90.0,53.0,7.4,10.0,0.194717,138.08810001725,15.0,-1.365,16.59,,1,,0.3,0.09,0.26,,,,2.0,,1.0,,5.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,0.0204,,-0.08,,1.0,1.0,3.0,,1.0,,fabiodfvieira,,
14062139,away,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,,14.0,12.0,1.0,1.0,0.0,8.0,8.0,4.0,6.0,2.0,3.0,,,,,,,,78.0,24.0,6.6,4.0,0.00593202,29.116195137635,3.0,-28.665,-4.095,,3,,0.1,0.12,0.15,,,,,,1.0,4.0,3.0,4.0,,,,1.0,,1.0,2.0,,,,1.0,,0.09,0.0438,-0.44,,,2.0,1.0,,,,,,
14062139,away,Hamburger SV,Fabio Baldé,balde-fabio,F. Baldé,F,45,182,331,M,1546267,EUR,1121817600,F,45,45,False,,15.0,9.0,3.0,,0.0,2.0,3.0,7.0,12.0,,2.0,,,,,,,,78.0,37.0,6.6,13.0,0.0367454,108.77487746698,11.0,-67.515,6.195,,2,,-0.01,0.23,-0.09,,,,3.0,1.0,3.0,1.0,8.0,7.0,1.0,,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,,0.1148,0.0817,-0.44,,,1.0,5.0,,4.0,,,,
14062139,away,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,True,,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,2.0,,,,,,,,45.0,16.0,6.3,6.0,0.0635118,81.631715268002,9.0,-42.945,5.88,,3,,0.0,0.15,-0.16,,,,1.0,1.0,1.0,,4.0,1.0,2.0,,,2.0,,1.0,1.0,,,,1.0,1.0,0.9995,0.5173,0.2,1.0,,1.0,2.0,,1.0,,,1.0,1.0
14062139,away,Hamburger SV,Daniel Elfadli,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,M,8,8,True,,6.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,,23.0,11.0,6.6,1.0,0.00032154,8.9966696060265,1.0,-1.26,-1.26,,0,,0.0,0.0,-0.05,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Bakery Jatta,bakery-jatta,B. Jatta,M,18,184,436,M,842526,EUR,897091200,M,18,18,True,,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,12.0,8.0,6.6,,0.0135616,12.936510199938,2.0,2.73,2.94,,0,,-0.02,0.04,0.15,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,15,15,True,,4.0,2.0,,,0.0,,1.0,2.0,3.0,,,,,,,,,,12.0,4.0,6.4,2.0,0.0229196,21.937402944041,2.0,-7.77,-3.045,,0,,-0.12,0.15,-0.03,,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Aboubaka Soumahoro,soumahoro-aboubaka,A. Soumahoro,D,22,184,245,M,1605225,EUR,1107475200,D,22,22,True,,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,,8.0,1.0,6.7,,5.04e-06,,,,,,0,,0.0,,0.13,,Aboubaka Soumahoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,William Mikelbrencis,william-mikelbrencis,W. Mikelbrencis,D,2,176,203,M,1102528,EUR,1077667200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Guilherme Ramos,guilherme-ramos,G. Ramos,D,13,191,216,M,827192,EUR,871257600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062139,away,Hamburger SV,Immanuel Pherai,immanuel-pherai,I. Pherai,M,22,175,377,M,989203,EUR,988156800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
