match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,length,injury,playerName,rescinded
14062139,FT,4.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14062139,,,,,90,1.0,,1,,,inGamePenalty,Off target,118592489.0,False,missed,offTarget,991824.0,Rayan Philippe,,,,
14062139,,,,,90,0.0,,1,,,injuryTime,,,,,,,,5.0,,,
14062139,,,,,88,,,3,,,substitution,,125253119.0,True,regular,,,,,False,,
14062139,,,,,88,,,3,,,substitution,,125253120.0,False,regular,,,,,False,,
14062139,,4.0,1.0,,82,,,9,,,goal,,332123999.0,False,regular,,991824.0,Rayan Philippe,,,,
14062139,,,,,80,,,11,,,substitution,,125253038.0,True,regular,,,,,False,,
14062139,,,,,80,,,11,,,substitution,,125253016.0,True,regular,,,,,False,,
14062139,,,,,78,,,13,,,substitution,,125253017.0,False,regular,,,,,False,,
14062139,,,,,78,,,13,,,substitution,,125253002.0,False,regular,,,,,False,,
14062139,,,,,77,,,14,,,card,,124436681.0,False,yellow,Foul,901892.0,Albert Sambi Lokonga,,,Albert Sambi Lokonga,False
14062139,,,,,74,,,17,,,card,,124436667.0,True,yellow,Foul,253993.0,Grischa Prömel,,,Grischa Prömel,False
14062139,,4.0,0.0,,72,,,19,,,goal,,332121635.0,True,regular,,1010117.0,Fisnik Asllani,,,,
14062139,,,,,67,,,24,,,substitution,,125252927.0,True,regular,,,,,False,,
14062139,,,,,67,,,24,,,substitution,,125252929.0,False,regular,,,,,False,,
14062139,,,,,67,,,24,,,substitution,,125252928.0,True,regular,,,,,False,,
14062139,,,,,65,,,26,,,card,,124436633.0,False,yellow,Argument,973564.0,Nicolás Capaldo,,,Nicolás Capaldo,False
14062139,,3.0,0.0,,65,,,26,,,goal,,332120383.0,True,regular,,1014290.0,Tim Lemperle,,,,
14062139,,,,,46,,,45,,,substitution,,125252637.0,False,regular,,,,,False,,
14062139,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14062139,,,,,45,0.0,,1,,,injuryTime,,,,,,,,2.0,,,
14062139,,2.0,0.0,,31,,,15,,,goal,,332111259.0,True,regular,,857740.0,Ozan Kabak,,,,
14062139,,,,,29,,,17,,,card,,124436065.0,False,yellow,Argument,1012235.0,Ransford Yeboah Königsdörffer,,,Ransford Yeboah Königsdörffer,False
14062139,,1.0,0.0,,8,,,38,,,goal,,332108839.0,True,regular,,253993.0,Grischa Prömel,,,,
