match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_unsuccessfulTouch,stat_interceptionWon,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_outfielderBlock,stat_hitWoodwork
12421249,home,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,False,18.0,9.0,15.0,6.0,0.0,4.0,6.0,5.0,12.0,1.0,8.0,1.0,2.0,1.0,90.0,26.0,7.2,9.0,0.0033031,0,0.4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421249,home,KV Kortrijk,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184,2644,M,845930,EUR,868665600,D,93,93,False,38.0,25.0,8.0,1.0,0.0,5.0,10.0,20.0,31.0,5.0,,,,,90.0,72.0,7.2,22.0,0.0273766,1,,3.0,1.0,2.0,7.0,8.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0995,,,,,,,,,,,,,,
12421249,home,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,False,33.0,27.0,6.0,4.0,0.0,13.0,15.0,14.0,18.0,7.0,4.0,,,,90.0,47.0,7.6,7.0,0.0114487,2,,,1.0,6.0,3.0,9.0,,,,2.0,2.0,2.0,1.0,2.0,0.1664,1.0,,,,,,,,,,,,,
12421249,home,KV Kortrijk,Ryotaro Tsunoda,,,tsunoda-ryotaro,R. Tsunoda,D,22,183,198,M,1083801,EUR,930441600,D,33,33,False,27.0,19.0,4.0,1.0,0.0,12.0,15.0,7.0,12.0,16.0,5.0,,,,90.0,56.0,7.9,10.0,0.00434871,1,,,3.0,6.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,0.0582,1.0,3.0,,,,,,,,,,,,
12421249,home,KV Kortrijk,James Ndjeungoue,,,james-ndjeungoue,J. Ndjeungoue,D,5,186,158,M,1394357,EUR,1049414400,D,5,5,False,36.0,24.0,11.0,5.0,0.0,8.0,12.0,16.0,24.0,6.0,5.0,,,,90.0,62.0,7.3,15.0,0.0245168,1,,,1.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,,2.0,0.0159,1.0,1.0,1.0,1.0,,,,,,,,,,
12421249,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,37.0,26.0,7.0,4.0,0.0,12.0,15.0,14.0,22.0,2.0,5.0,,,,90.0,57.0,7.6,15.0,0.0737838,2,,,4.0,4.0,9.0,12.0,,3.0,3.0,1.0,4.0,3.0,1.0,2.0,0.0479,1.0,2.0,3.0,1.0,1.0,0.0545,,,,,,,,
12421249,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,37.0,33.0,2.0,1.0,0.0,1.0,1.0,34.0,48.0,1.0,1.0,,,,89.0,68.0,7.3,19.0,0.208864,1,,12.0,,1.0,4.0,6.0,,2.0,1.0,1.0,3.0,,1.0,1.0,0.0575,2.0,,2.0,2.0,,,True,2.0,,,,,,
12421249,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,11,11,False,14.0,11.0,,,1.0,1.0,2.0,13.0,17.0,,2.0,,,,64.0,30.0,7.4,9.0,0.287424,2,,5.0,1.0,,3.0,,,2.0,,1.0,,,,,0.0583,2.0,1.0,,2.0,1.0,0.0271,,3.0,1.0,,,,,
12421249,home,KV Kortrijk,Karim Dermane,Karim Dermane,,karim-dermane,K. Dermane,M,29,193,3302,M,1130307,EUR,1072396800,M,8,8,False,21.0,15.0,4.0,1.0,1.0,2.0,3.0,13.0,18.0,,3.0,,,,64.0,35.0,7.1,9.0,0.125791,1,,,2.0,1.0,8.0,7.0,1.0,2.0,1.0,,2.0,,3.0,4.0,0.0346,2.0,1.0,,4.0,,,,,,1.0,,,,
12421249,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,M,68,68,False,24.0,19.0,3.0,3.0,0.0,,1.0,19.0,23.0,,4.0,,,,86.0,55.0,10.0,13.0,0.164562,6,,,2.0,3.0,6.0,14.0,,8.0,8.0,2.0,,,3.0,,0.9595,4.0,1.0,4.0,3.0,2.0,1.8865,,,,2.0,2.0,,,
