match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12421067,home,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190.0,160,M,877292,EUR,830217600,G,1,1,False,38.0,25.0,25.0,12.0,0.0,16.0,18.0,9.0,20.0,1.0,9.0,1.0,2.0,1.0,90.0,46.0,7.4,13.0,0.00316627,0,0.4811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421067,home,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195.0,180,M,1006483,EUR,968457600,D,4,4,False,52.0,36.0,18.0,6.0,0.0,27.0,32.0,9.0,20.0,9.0,,,,,90.0,68.0,7.1,17.0,0.00542848,0,,1.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12421067,home,KV Mechelen,Bas Van den Eynden,,,van-den-eynden-bas,B. V. d. Eynden,D,6,190.0,66,M,1048359,EUR,1010361600,D,29,29,False,51.0,45.0,13.0,10.0,0.0,41.0,44.0,4.0,7.0,10.0,2.0,,,,90.0,65.0,7.9,6.0,0.00169267,1,,1.0,1.0,2.0,4.0,1.0,,,,3.0,,,1.0,1.0,2.0,0.076,0.4012,,,,,,,,,,,,,,,,
12421067,home,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190.0,4979,M,856216,EUR,889747200,D,6,6,False,61.0,47.0,16.0,9.0,0.0,29.0,37.0,18.0,24.0,8.0,4.0,,,,90.0,79.0,7.5,14.0,0.00624206,0,,,11.0,1.0,14.0,,,,,3.0,,1.0,,,3.0,,,Toubaahmed59,4.0,,,,,,,,,,,,,,
12421067,home,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,77,77,False,32.0,26.0,6.0,2.0,1.0,7.0,8.0,21.0,27.0,1.0,4.0,,,,82.0,50.0,7.0,12.0,0.299031,1,,,,4.0,1.0,3.0,,,,,1.0,,,,,0.0411,,,,3.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,
12421067,home,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189.0,170,M,989070,EUR,978566400,M,32,32,False,29.0,19.0,6.0,3.0,0.0,12.0,16.0,7.0,13.0,5.0,7.0,,,,90.0,50.0,6.8,15.0,0.00368976,1,,2.0,3.0,12.0,4.0,1.0,2.0,,,1.0,1.0,5.0,1.0,,1.0,0.0401,0.0771,,2.0,,,2.0,,,1.0,,,,,,,,
12421067,home,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,16,16,False,44.0,28.0,15.0,6.0,0.0,16.0,17.0,12.0,28.0,,5.0,,,,90.0,47.0,6.5,18.0,0.0644135,0,,1.0,,4.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,2.0,True,,,,,,
12421067,home,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,M,23,23,False,15.0,11.0,,,0.0,3.0,5.0,8.0,10.0,,,,,,37.0,26.0,7.3,4.0,0.00446523,2,,3.0,4.0,3.0,5.0,,,,,,1.0,,1.0,1.0,,0.2048,0.6186,,,,,,,1.0,,,,,,,,,
12421067,home,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,F,19,19,False,24.0,19.0,1.0,1.0,0.0,10.0,10.0,9.0,16.0,,6.0,,,,82.0,33.0,6.6,10.0,0.0895392,0,,1.0,2.0,5.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,
12421067,home,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,14,14,False,9.0,6.0,,,0.0,,,6.0,9.0,,2.0,,,,64.0,14.0,6.5,6.0,0.00850593,1,,3.0,,6.0,1.0,1.0,,,,,1.0,2.0,,,,0.0207,,,,,,,,,3.0,,,1.0,2.0,,,,
