match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_lastManTackle,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_goals,captain,stat_clearanceOffLine,stat_shotOffTarget,stat_totalOffside
10385585,home,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,10,10,False,26.0,19.0,,,5.0,5.0,14.0,22.0,6.0,8.0,4.0,3.0,,,,,90.0,47.0,6.6,15.0,0.0,0.0,0.183332,0,,1.0,11.0,,5.0,,,,,,2.0,2.0,,,5.0,,,,,1.0,,,,3.0,,,,,
10385585,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,M,7,7,True,10.0,4.0,,,2.0,3.0,2.0,7.0,1.0,1.0,1.0,2.0,,,,,30.0,13.0,6.6,6.0,0.0,0.0,0.00354216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385585,home,Southampton,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2136,M,869910,EUR,897868800,M,19,19,True,4.0,2.0,2.0,,2.0,3.0,,1.0,,2.0,,2.0,,,,,17.0,8.0,6.7,2.0,0.0,0.0,5.063e-05,0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,
10385585,home,Southampton,Lyanco,,,lyanco,Lyanco,D,4,187,2875,M,797893,EUR,854755200,D,4,4,True,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,10.0,3.0,6.7,,0.0,0.0,1.99e-06,0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
10385585,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385585,home,Southampton,Yan Valery,,,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385585,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,janbednarek_,,,,,,,,,,,,,,,
10385585,home,Southampton,Theo Walcott,,,theo-walcott,T. Walcott,M,,176,709,,10501,EUR,606009600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385585,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385585,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385585,away,Chelsea,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195,19994,M,845074,EUR,699408000,G,16,16,False,21.0,21.0,2.0,2.0,20.0,20.0,1.0,1.0,,,,11.0,2.0,1.0,3.0,,90.0,32.0,6.3,,0.0,0.0,0.0003272,0,-0.6727,,,,,,,,,,,,,edou_mendy,,,,,,,,,,,,,,,
10385585,away,Chelsea,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,21555,EUR,620265600,D,28,28,False,50.0,38.0,3.0,1.0,21.0,28.0,17.0,23.0,4.0,6.0,4.0,4.0,,,,,66.0,76.0,7.0,15.0,0.0,0.0,0.307973,0,,1.0,1.0,,,,,2.0,2.0,,,,,Dave,,1.0,,,,1.0,,,,1.0,,True,,,
10385585,away,Chelsea,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42659,M,33541,EUR,464659200,D,6,6,False,81.0,70.0,11.0,4.0,39.0,42.0,31.0,39.0,1.0,3.0,8.0,9.0,,,,,90.0,100.0,7.7,11.0,0.0068,0.0,0.0232731,1,,,4.0,,1.0,1.0,1.0,3.0,,,,1.0,,ThiagoSilva,4.0,,,,3.0,,,,,,,,1.0,,
10385585,away,Chelsea,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,126071,EUR,677376000,D,26,26,False,73.0,58.0,8.0,4.0,31.0,37.0,27.0,37.0,2.0,3.0,5.0,3.0,,,,,90.0,87.0,6.7,16.0,0.0,0.0,0.0164652,0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,kkoulibaly26,2.0,,,,,,,,,,,,,,
10385585,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,32,32,False,58.0,54.0,4.0,3.0,16.0,18.0,40.0,43.0,2.0,4.0,2.0,6.0,,,,,90.0,90.0,7.3,10.0,0.0,0.0,0.0508167,0,,3.0,4.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,,cucurella3,1.0,,,,1.0,1.0,,2.0,,,,,1.0,,
10385585,away,Chelsea,Ruben Loftus-Cheek,,,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,284441,EUR,822355200,M,12,12,False,30.0,23.0,1.0,1.0,14.0,16.0,9.0,14.0,1.0,4.0,,5.0,,,,,45.0,38.0,6.6,8.0,0.0,0.0,0.0100234,0,,,2.0,1.0,,,,2.0,1.0,,,2.0,,rlc,,1.0,,,,,,,,,,,,,
10385585,away,Chelsea,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,132874,EUR,693187200,M,5,5,False,45.0,38.0,5.0,4.0,15.0,16.0,23.0,29.0,1.0,6.0,1.0,4.0,,,,,66.0,58.0,7.1,8.0,0.0,0.0,0.00781671,0,,,3.0,,,,,5.0,4.0,2.0,,1.0,,jorginhofrello,1.0,2.0,,,,,,,,,,,,,
10385585,away,Chelsea,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,60999,M,249437,EUR,732499200,M,22,22,False,35.0,28.0,5.0,3.0,11.0,15.0,17.0,24.0,,8.0,1.0,7.0,,,,,90.0,60.0,7.0,19.0,0.0992,0.0,0.0289392,1,,4.0,5.0,2.0,5.0,2.0,,2.0,3.0,1.0,2.0,3.0,,HZiyech,,,,,,,,,,1.0,,,,1.0,
10385585,away,Chelsea,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,836694,EUR,915926400,M,19,19,False,39.0,29.0,3.0,3.0,4.0,4.0,25.0,39.0,,5.0,,3.0,,,,,90.0,63.0,7.5,21.0,0.0946,0.0,0.150201,2,,4.0,2.0,1.0,,,2.0,,3.0,2.0,6.0,2.0,,MMount,,,,,,1.0,,,,2.0,,,,,
10385585,away,Chelsea,Raheem Sterling,,,raheem-sterling,R. Sterling,F,,170,36469,M,138534,EUR,786844800,F,17,17,False,27.0,20.0,,,6.0,6.0,16.0,24.0,,5.0,,3.0,,,,,90.0,48.0,7.6,18.0,0.4731,1.2127,0.327371,2,,3.0,9.0,4.0,2.0,1.0,,,,,5.0,4.0,,Sterling7,1.0,,,2.0,,3.0,,2.0,1.0,2.0,1.0,,,,
10385585,away,Chelsea,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,836705,EUR,929059200,F,29,29,False,23.0,17.0,1.0,1.0,5.0,6.0,12.0,17.0,3.0,4.0,2.0,4.0,,,,,66.0,37.0,6.6,11.0,0.1824,0.1554,0.0401035,2,,,6.0,,3.0,,,,1.0,,2.0,,,KaiHav,2.0,1.0,,1.0,,,,,,,,,,1.0,3.0
10385585,away,Chelsea,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33708,M,136710,EUR,768182400,M,8,8,True,43.0,39.0,6.0,4.0,13.0,14.0,26.0,29.0,,3.0,1.0,6.0,,,,,45.0,52.0,7.3,4.0,0.0097,0.0,0.0256135,1,,,2.0,,,,1.0,3.0,3.0,2.0,,,,Kova8,1.0,1.0,,,,,,,,1.0,,,,,
10385585,away,Chelsea,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10903,M,802695,EUR,851126400,D,21,21,True,16.0,13.0,2.0,1.0,4.0,7.0,9.0,10.0,1.0,4.0,2.0,3.0,,,,,24.0,28.0,7.0,6.0,0.0,0.0,0.00662682,0,,1.0,2.0,1.0,,,,1.0,3.0,3.0,,,,Chilly,,,,,,1.0,,,,,,,,,
10385585,away,Chelsea,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,M,10,10,True,15.0,10.0,1.0,,4.0,5.0,6.0,10.0,,4.0,,3.0,,,,,24.0,27.0,6.6,10.0,0.0,0.0,0.00211616,0,,,4.0,,1.0,,,,3.0,1.0,3.0,1.0,,CMPulisic,,,,,,3.0,,,,,,,,,
10385585,away,Chelsea,Armando Broja,,,armando-broja,A. Broja,F,27,191,8716,M,996985,EUR,1000080000,F,18,18,True,5.0,2.0,,,2.0,3.0,,2.0,1.0,3.0,,2.0,,,,,24.0,9.0,6.5,3.0,0.2312,0.6972,2.764e-05,1,,,1.0,,1.0,1.0,,,1.0,,,,,armando.broja,1.0,,1.0,1.0,,,,,,,,,,,
10385585,away,Chelsea,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,232422,EUR,781142400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,KepaA,,,,,,,,,,,,,,,
10385585,away,Chelsea,Ethan Ampadu,,,ethan-ampadu,E. Ampadu,D,4,182,2540,M,847097,EUR,968889600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385585,away,Chelsea,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,billygilmour,,,,,,,,,,,,,,,
10385585,away,Chelsea,Carney Chukwuemeka,,,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,994556,EUR,1066608000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,chukwuemeka10,,,,,,,,,,,,,,,
10385585,away,Chelsea,Harvey Vale,,,harvey-vale,H. Vale,M,20,180,790,M,996914,EUR,1063238400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
