match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_accurateCross,stat_challengeLost,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated
12530723,home,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177.0,450,M,279487,EUR,848016000,F,99,99,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,1.0,,,,,,,10.0,7.0,6.5,,0.00106242,1,,,,,,1.0,,,,,,1.0,,,,0.7344,,,,1.0,,,,1.0,,,0.3523,,,1.0,
12530723,home,Bodrum FK,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188.0,65,M,225092,EUR,714441600,D,29,29,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,11.0,5.0,6.6,,0.00019197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,home,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180.0,222,M,871342,EUR,903916800,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,2.0,,,,,,,11.0,5.0,6.7,1.0,0.0268978,0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12530723,home,Bodrum FK,Kerem Yusuf Ersunar,ersunar-kerem-yusuf,K. Y. Ersunar,G,22,189.0,23,M,1091747,EUR,1055116800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,home,Bodrum FK,Süleyman Özdamar,suleyman-ozdamar,S. Ozdamar,D,,182.0,11,M,124952,EUR,730598400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,home,Bodrum FK,Tunahan Akpınar,tunahan-akpinar,T. Akpınar,M,14,178.0,15,M,1651324,EUR,995846400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Tunahan Akpinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,home,Bodrum FK,Enes Ogruce,ogruce-enes,E. Ogruce,M,91,184.0,62,M,1395595,EUR,1178150400,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,home,Bodrum FK,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181.0,144,M,952564,EUR,1006473600,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,22.0,15.0,11.0,4.0,0.0,13.0,14.0,2.0,8.0,,,1.0,7.0,,3.0,4.0,,2.0,1.0,90.0,33.0,6.9,7.0,0.0003221,0,0.241,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,49.0,36.0,7.0,3.0,0.0,16.0,16.0,21.0,42.0,3.0,7.0,4.0,7.0,,,,,,,86.0,87.0,7.5,27.0,0.141548,2,,,,9.0,,3.0,3.0,3.0,3.0,1.0,2.0,,1.0,2.0,,0.0341,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,1.0
12530723,away,Kasımpaşa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191.0,2379,M,942335,EUR,961545600,D,91,91,False,49.0,40.0,8.0,5.0,0.0,26.0,26.0,14.0,24.0,5.0,7.0,6.0,3.0,,,,,,,90.0,65.0,7.1,13.0,0.00508099,0,,,,1.0,1.0,4.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
12530723,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,56.0,49.0,8.0,5.0,0.0,28.0,28.0,21.0,28.0,5.0,7.0,6.0,9.0,,,,,,,90.0,70.0,7.6,7.0,0.030592,0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12530723,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,60.0,52.0,10.0,7.0,0.0,25.0,27.0,27.0,33.0,3.0,8.0,4.0,6.0,,,,,,,90.0,79.0,7.3,11.0,0.0813479,0,,,,,,2.0,2.0,2.0,2.0,3.0,1.0,,2.0,,,,,2.0,,,1.0,,,,,,,,,,
12530723,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,44.0,38.0,14.0,12.0,0.0,10.0,11.0,28.0,33.0,1.0,1.0,3.0,7.0,,,,,,,86.0,60.0,7.5,11.0,0.0194722,3,,,,,1.0,3.0,1.0,,3.0,,3.0,,,,,0.0815,,,,1.0,,,,3.0,,,0.1417,,,,
12530723,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,20.0,14.0,,,0.0,5.0,7.0,10.0,15.0,,6.0,1.0,2.0,,,,,,,90.0,38.0,7.0,12.0,0.0243276,1,,,,2.0,1.0,3.0,3.0,2.0,,3.0,3.0,,3.0,,,0.147,1.0,,1.0,,,1.0,,1.0,,,0.2288,,,1.0,
12530723,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,57.0,46.0,11.0,7.0,0.0,13.0,13.0,38.0,51.0,1.0,5.0,,5.0,,,,,,,90.0,74.0,8.2,16.0,0.488287,0,,,,7.0,1.0,5.0,,,1.0,2.0,2.0,,1.0,,,,5.0,2.0,2.0,2.0,6.0,1.0,True,,,,,,,,1.0
12530723,away,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,72,190.0,779,M,330705,EUR,786412800,M,72,72,False,15.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,12.0,2.0,5.0,1.0,2.0,,,,,,,60.0,27.0,6.9,8.0,0.0145062,1,,,,,2.0,4.0,,,,1.0,1.0,,1.0,1.0,,0.027,,,2.0,,,2.0,,,,,,,,,
12530723,away,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175.0,2226,M,357598,EUR,898560000,M,9,9,False,29.0,25.0,2.0,2.0,0.0,10.0,11.0,15.0,21.0,1.0,4.0,,4.0,,,,,,,76.0,45.0,6.6,12.0,0.0700828,1,,,,3.0,,6.0,5.0,2.0,,,1.0,,,,,0.0244,,2.0,1.0,1.0,,1.0,,1.0,,,0.1236,,,,
12530723,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184.0,1004,M,209374,EUR,666144000,F,18,18,False,19.0,11.0,1.0,,0.0,2.0,2.0,9.0,18.0,4.0,11.0,2.0,3.0,,,,,,,90.0,40.0,7.1,16.0,0.0232568,2,,,,1.0,4.0,6.0,4.0,3.0,,1.0,5.0,,1.0,2.0,,0.6163,,,3.0,,1.0,1.0,,,,,,,,1.0,
12530723,away,Kasımpaşa,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,11,11,True,11.0,9.0,,,0.0,2.0,2.0,7.0,11.0,,2.0,,,,,,,,,30.0,20.0,6.7,5.0,0.00474055,1,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,0.0148,,,1.0,,1.0,,,,,,,1.0,,,
12530723,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,True,11.0,8.0,1.0,1.0,0.0,3.0,4.0,6.0,8.0,,1.0,,2.0,,,,,,,14.0,17.0,6.9,4.0,0.134823,2,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,0.0665,1.0,,,,1.0,,,,,,,1.0,,,
12530723,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,,,12.0,8.0,6.6,2.0,0.00448688,0,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,23,23,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,1.0,,,,,,,,,12.0,4.0,6.7,1.0,0.0546595,0,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12530723,away,Kasımpaşa,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187.0,164,M,5920,EUR,589248000,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Berkay Muratoğlu,berkay-muratoglu,B. Muratoğlu,D,47,183.0,16,M,1931424,EUR,1199232000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Berkay Muratoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Yaman Suakar,yaman-suakar,Y. Suakar,M,15,,60,M,1907114,EUR,1235520000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Yaman Suakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530723,away,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,1134704,EUR,1067040000,M,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
