match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_keyPass,player_sofascoreId,captain,stat_accurateCross,stat_totalOffside,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117026,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,38.0,28.0,21.0,12.0,24.0,27.0,4.0,11.0,1.0,15.0,2.0,3.0,5.0,1.0,90.0,57.0,8.5,10.0,0.00129046,0,0.5108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117026,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,23.0,16.0,1.0,,11.0,15.0,5.0,10.0,2.0,5.0,,,,,90.0,51.0,7.1,14.0,0.00401306,0,,,,2.0,2.0,2.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
12117026,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,50.0,40.0,9.0,5.0,33.0,37.0,7.0,13.0,7.0,1.0,,,,,90.0,76.0,8.2,11.0,0.00459342,2,,Gabriel Xavier,,,,6.0,2.0,12.0,1.0,1.0,,2.0,4.0,5.0,3.0,,1.0,,1.0,1.0,0.0806,,,,,,,,,,,,
12117026,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,31.0,27.0,1.0,1.0,22.0,25.0,5.0,6.0,6.0,,,,,,90.0,41.0,7.1,4.0,0.00184064,1,,,,,,4.0,1.0,5.0,,,,,1.0,,,,1.0,1.0,,,0.0132,1.0,,,,,,,,,,,
12117026,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,42.0,30.0,8.0,3.0,15.0,19.0,15.0,25.0,1.0,2.0,,,,,90.0,58.0,7.2,19.0,0.0290373,0,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,
12117026,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,38.0,31.0,3.0,3.0,8.0,10.0,24.0,29.0,,6.0,,,,,77.0,56.0,7.0,15.0,0.0825928,0,,,,1.0,,,7.0,3.0,1.0,3.0,1.0,,3.0,2.0,1.0,2.0,1.0,2.0,,,,,1.0,evertonri,True,1.0,1.0,,,,,,
12117026,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,40.0,36.0,6.0,5.0,21.0,22.0,16.0,19.0,,4.0,,,,,77.0,52.0,7.1,6.0,0.0514585,0,,,,1.0,1.0,,5.0,6.0,3.0,1.0,1.0,,1.0,4.0,2.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,
12117026,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,34.0,26.0,2.0,1.0,7.0,11.0,20.0,24.0,2.0,5.0,,,,,90.0,58.0,6.6,18.0,0.119073,0,,,,1.0,,3.0,11.0,10.0,3.0,5.0,4.0,,1.0,2.0,1.0,3.0,3.0,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,
12117026,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,36.0,31.0,3.0,2.0,7.0,8.0,27.0,34.0,,4.0,,,,,85.0,53.0,7.4,16.0,0.336764,1,,,,6.0,,,6.0,2.0,1.0,,4.0,,,1.0,,3.0,1.0,1.0,,,0.0324,1.0,4.0,,,3.0,,,1.0,1.0,,,
12117026,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,19.0,14.0,2.0,1.0,5.0,5.0,9.0,14.0,3.0,6.0,,,,,77.0,30.0,7.5,8.0,0.0212344,3,,,,,1.0,4.0,3.0,4.0,1.0,,,,,,,3.0,,1.0,2.0,,0.4122,1.0,,,,,1.0,,,,1.0,,
