match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotOffTarget,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
11451080,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,True,33.0,17.0,23.0,7.0,0.0,11.0,15.0,6.0,18.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,4.0,1.0,90.0,42.0,7.2,16.0,0.00109442,0,1.1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,False,,16.0,10.0,4.0,2.0,0.0,4.0,6.0,7.0,13.0,6.0,3.0,1.0,3.0,5.0,,,,,78.0,40.0,6.6,13.0,0.0122881,0,,,,3.0,1.0,5.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,30.0,20.0,7.0,3.0,0.0,15.0,19.0,5.0,11.0,3.0,,,5.0,5.0,,,,,90.0,47.0,7.3,11.0,0.00181872,1,,,,,,6.0,2.0,,,,,2.0,2.0,3.0,1.0,3.0,2.0,0.0554,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,,37.0,19.0,10.0,1.0,0.0,15.0,22.0,4.0,15.0,3.0,,,7.0,8.0,,,,,90.0,59.0,7.3,19.0,0.0113675,1,,,,,,3.0,,,,,,1.0,2.0,1.0,,3.0,3.0,0.1141,1.0,2.0,1.0,,,,,,,,
11451080,home,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,,20.0,18.0,2.0,2.0,0.0,11.0,12.0,7.0,9.0,2.0,,,4.0,7.0,,,,,82.0,42.0,7.2,9.0,0.0224206,1,,,,1.0,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,,,1.0,1.0,2.0,0.0747,,,1.0,,,,,,,,
11451080,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,,19.0,16.0,3.0,3.0,0.0,13.0,16.0,3.0,4.0,3.0,2.0,1.0,,8.0,,,,,78.0,33.0,6.5,8.0,0.00266969,1,,,,1.0,,9.0,3.0,1.0,1.0,,2.0,,4.0,,,,,0.0158,1.0,1.0,1.0,,,,,,,,
11451080,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,,45.0,30.0,16.0,6.0,0.0,18.0,22.0,14.0,29.0,2.0,,,1.0,12.0,,,,,90.0,62.0,6.8,20.0,0.0590458,3,,Jonjo,Shelvey,6.0,2.0,2.0,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,0.1242,2.0,,,1.0,,,,,,,
11451080,home,Çaykur Rizespor,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,M,11,11,False,,20.0,13.0,4.0,1.0,0.0,8.0,9.0,8.0,14.0,6.0,2.0,1.0,,9.0,,,,,90.0,40.0,6.9,10.0,0.127988,2,,,,3.0,3.0,7.0,2.0,1.0,5.0,3.0,,3.0,,,1.0,,1.0,0.074,,,2.0,1.0,1.0,,,,,,
11451080,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,24.0,18.0,1.0,,0.0,8.0,9.0,10.0,16.0,12.0,4.0,3.0,,5.0,,,,,90.0,48.0,6.9,12.0,0.0486384,0,,,,1.0,,7.0,,1.0,2.0,,3.0,3.0,2.0,1.0,,1.0,2.0,,,6.0,2.0,,1.0,,,,,,
11451080,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,,23.0,16.0,1.0,,0.0,5.0,7.0,11.0,17.0,7.0,7.0,3.0,,5.0,,,,,82.0,40.0,6.8,18.0,0.013992,1,,,,1.0,,8.0,,1.0,2.0,2.0,3.0,1.0,2.0,2.0,,,,0.0384,1.0,,1.0,,,,,,,,
11451080,home,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,False,,9.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,,,,,67.0,17.0,6.7,4.0,0.0800833,2,,,,,,9.0,,1.0,,,1.0,,8.0,1.0,,,,0.1662,1.0,,1.0,1.0,,,,,,,
11451080,home,Çaykur Rizespor,Benhur Keser,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,,,,1.0,,,,,23.0,8.0,6.5,1.0,0.00377762,0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
11451080,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,True,,6.0,5.0,,,0.0,4.0,4.0,1.0,2.0,,,,,3.0,,,,,12.0,7.0,6.5,1.0,0.0030896,0,,Taha Sahin,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,True,,5.0,2.0,1.0,,0.0,,,2.0,7.0,,3.0,,,,,,,,12.0,14.0,6.3,9.0,0.00038668,0,,,,2.0,,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,True,,2.0,1.0,,,0.0,,,1.0,3.0,2.0,,,,,,,,,8.0,5.0,6.6,2.0,0.00013253,0,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,,4.0,1.0,,,0.0,1.0,3.0,,1.0,2.0,,,,1.0,,,,,8.0,4.0,6.4,3.0,4.06e-06,0,,,,,,2.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Zafer Görgen,zafer-gorgen,Z. Görgen,G,20,188,71,M,930907,EUR,951091200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Janne-Pekka Laine,laine-janne-pekka,J. Laine,M,,184,34,M,961935,EUR,980380800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451080,home,Çaykur Rizespor,Mame Mor Faye,faye-mame-mor,M. M. Faye,M,11,170,202,M,1471165,EUR,1121126400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451080,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,True,28.0,20.0,18.0,10.0,0.0,13.0,13.0,7.0,15.0,2.0,,,1.0,17.0,5.0,3.0,3.0,1.0,90.0,46.0,8.1,8.0,0.00192653,0,0.3799,,,,,,,,,,,,,2.0,,,,,,,,,,Muslera,1.0,1.0,,,
11451080,away,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,980418,EUR,968803200,D,93,93,False,,50.0,35.0,2.0,1.0,0.0,12.0,15.0,23.0,36.0,9.0,2.0,,1.0,6.0,,,,,90.0,80.0,7.5,22.0,0.0375458,1,,,,1.0,,9.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,2.0,0.1618,,2.0,,,,sacha_boey,,,1.0,,
11451080,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,,66.0,53.0,7.0,2.0,0.0,26.0,33.0,27.0,33.0,11.0,1.0,1.0,6.0,9.0,,,,,90.0,83.0,7.5,14.0,0.0308685,0,,,,,,6.0,2.0,1.0,4.0,4.0,,2.0,1.0,5.0,,,4.0,,,1.0,,,,DAVINSON,,,,,
