match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,player_firstName,stat_outfielderBlock,player_lastName
14083386,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189.0,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,30.0,24.0,10.0,4.0,0.0,24.0,27.0,3.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,90.0,41.0,6.2,6.0,0.00010997,0.2012,0,-0.6082,0.02,0.0,-0.26,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175.0,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,30.0,28.0,,,0.0,11.0,12.0,18.0,,4.0,1.0,1.0,,1.0,,,,,56.0,39.0,6.3,6.0,0.214919,,0,,0.23,-0.35,-0.21,,17.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184.0,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,85.0,76.0,3.0,1.0,1.0,30.0,37.0,48.0,,3.0,3.0,,3.0,6.0,1.0,,,,90.0,113.0,7.0,14.0,0.496092,,1,,0.44,0.4,-0.34,,46.0,4.0,3.0,,1.0,3.0,2.0,,,,,3.0,2.0,1.0,1.0,1.0,0.0972,0.083,-0.26,,,,,,,,,,,
14083386,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187.0,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,False,52.0,49.0,4.0,3.0,0.0,34.0,36.0,16.0,2.0,,3.0,,2.0,2.0,1.0,,,,90.0,59.0,6.5,3.0,0.00471675,,1,,0.13,0.12,-0.31,,15.0,,,,,,,,,,,,,,,,0.0415,,-0.31,1.0,,,,,,,,,,
14083386,home,Atlético Madrid,Dávid Hancko,david-hancko,D. Hancko,D,17,188.0,4751,M,,807771,EUR,881971200,D,17,17,False,55.0,48.0,8.0,3.0,0.0,35.0,38.0,17.0,1.0,,6.0,,3.0,3.0,,,,,90.0,72.0,6.8,10.0,0.00880495,,1,,0.09,0.13,-0.22,,13.0,,,,,,,2.0,5.0,4.0,,,,,1.0,,0.1759,,-0.51,1.0,,,,,,,,,,
14083386,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172.0,2472,M,,825133,EUR,785203200,D,21,21,False,28.0,23.0,,,0.0,12.0,13.0,15.0,,3.0,4.0,,2.0,5.0,2.0,,,,73.0,52.0,6.7,11.0,0.0804629,,0,,0.13,0.34,-0.15,,11.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181.0,6589,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,50.0,42.0,5.0,1.0,0.0,14.0,16.0,34.0,,4.0,3.0,2.0,,8.0,1.0,,,,90.0,60.0,6.4,10.0,0.0299081,,0,,0.16,0.25,-0.33,,28.0,,,,1.0,2.0,,2.0,,,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,
14083386,home,Atlético Madrid,Koke,koke,Koke,M,6,177.0,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,65.0,56.0,5.0,3.0,0.0,30.0,32.0,33.0,,3.0,2.0,1.0,,4.0,1.0,,,,56.0,71.0,6.6,9.0,0.0226331,,0,,0.02,0.2,-0.12,,26.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,True,,,,,,,,
14083386,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182.0,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,False,52.0,49.0,,,0.0,15.0,15.0,37.0,,5.0,3.0,,,6.0,1.0,,,,79.0,64.0,6.7,8.0,0.192991,,0,,0.35,-0.03,-0.08,,34.0,2.0,1.0,,,4.0,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176.0,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,44.0,35.0,2.0,,0.0,12.0,12.0,32.0,2.0,,2.0,,,2.0,,,,,79.0,54.0,7.3,14.0,0.11558,,2,,0.36,0.32,-0.01,,23.0,3.0,1.0,,,,,,,,,1.0,,1.0,3.0,,0.1019,0.1653,-0.39,1.0,,,,,,,,,,
14083386,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170.0,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,29.0,26.0,2.0,2.0,0.0,4.0,5.0,24.0,1.0,5.0,4.0,1.0,1.0,4.0,,,,,90.0,51.0,10.0,12.0,0.328917,,4,,0.44,0.23,-0.02,,22.0,5.0,1.0,,4.0,2.0,,,1.0,,,3.0,2.0,3.0,1.0,,1.1794,1.931,1.0,1.0,,,1.0,3.0,,,,,,
14083386,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178.0,16028,M,giulisimeone,1099352,EUR,1040169600,F,20,20,True,21.0,16.0,,,1.0,6.0,9.0,12.0,2.0,7.0,5.0,2.0,,,1.0,,,,34.0,38.0,6.6,9.0,0.0106725,,6,,-0.12,0.61,-0.13,,10.0,,,1.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.3953,0.8489,-0.92,2.0,,,2.0,,2.0,1.0,,,,
14083386,home,Atlético Madrid,Nicolás González,nicolas-gonzalez,N. González,M,23,180.0,17229,M,nicoigonzalez,901325,EUR,891820800,F,23,23,True,18.0,15.0,,,0.0,2.0,3.0,15.0,1.0,1.0,3.0,,1.0,1.0,,,,,34.0,29.0,6.5,5.0,0.249078,,4,,0.31,0.04,-0.32,,13.0,1.0,,,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,0.2922,0.0091,-0.51,1.0,,,1.0,,2.0,,1.0,,,
14083386,home,Atlético Madrid,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172.0,8190,M,giacomo.raspadori,865651,EUR,950832000,F,22,22,True,2.0,2.0,,,0.0,,,2.0,,2.0,3.0,,,1.0,3.0,,,,17.0,8.0,7.0,1.0,0.442171,,1,,0.45,0.01,0.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,0.3759,,-0.55,1.0,,,1.0,,,,,,,
14083386,home,Atlético Madrid,Marc Pubill,marc-pubill,Pubill,D,18,190.0,2708,M,,1094106,EUR,1056067200,D,18,18,True,9.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,,2.0,,,,,,,,,11.0,14.0,6.7,3.0,0.0284509,,0,,0.04,0.1,0.0,,6.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,,965011,EUR,1026345600,D,3,3,True,9.0,8.0,2.0,1.0,0.0,1.0,1.0,8.0,,,,,1.0,2.0,,,,,11.0,13.0,6.9,1.0,0.0932244,,0,,0.2,0.17,0.14,,7.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191.0,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Salvi Esquivel,salvi-esquivel,S. Esquivel,G,31,193.0,254,M,,1179149,EUR,1128038400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvi Esquivel,,
14083386,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186.0,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Alejandro Baena,alejandro-baena,A. Baena,M,10,174.0,9564,M,alexbaena,910031,EUR,995587200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Taufik Seidu,taufyk-zanzi,T. Seidu,M,8,187.0,464,M,,1563578,EUR,1200787200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Jano Monserrate,jano-monserrate,J. Monserrate,M,27,177.0,264,M,,1832286,EUR,1138406400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083386,home,Atlético Madrid,Carlos Martín,carlos-martin,C. Martín,F,14,182.0,1239,M,,1131581,EUR,1019433600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Martín,,
14083386,away,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186.0,1488,M,,358910,EUR,830822400,G,13,13,False,31.0,15.0,25.0,9.0,0.0,11.0,15.0,16.0,,,1.0,,,10.0,1.0,5.0,5.0,,90.0,39.0,7.7,17.0,0.00061981,0.9827,0,0.0373,0.08,0.01,-0.21,0.58,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083386,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,,152446,EUR,694224000,D,20,20,False,43.0,37.0,5.0,3.0,0.0,19.0,19.0,24.0,,3.0,4.0,1.0,1.0,1.0,1.0,,,,90.0,66.0,6.8,9.0,0.00971663,,1,,0.2,0.07,-0.45,,18.0,1.0,,,,2.0,,1.0,2.0,2.0,,,1.0,,1.0,1.0,0.0124,,-0.03,1.0,,,,,,,,,1.0,
14083386,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190.0,1047,M,,88528,EUR,674697600,D,24,24,False,37.0,34.0,6.0,4.0,0.0,29.0,30.0,7.0,,2.0,3.0,,5.0,5.0,,,,,90.0,47.0,6.2,3.0,0.00144734,,1,,0.05,0.07,-0.38,,5.0,,,2.0,,,,,3.0,1.0,,,,,,,0.0272,,-0.24,1.0,,,,,,,,,,
14083386,away,Rayo Vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,J. Vertrouwd,D,33,188.0,206,M,,1120947,EUR,1093046400,D,33,33,False,44.0,41.0,2.0,,0.0,33.0,34.0,10.0,,2.0,,,5.0,1.0,,,,,90.0,54.0,6.0,4.0,0.00161452,,0,,0.03,0.02,-0.29,,8.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,Jozhua Vertrouwd,2.0,
14083386,away,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174.0,630,M,,1010421,EUR,892166400,D,3,3,False,37.0,25.0,9.0,4.0,0.0,15.0,18.0,19.0,1.0,2.0,8.0,1.0,4.0,3.0,,,,,90.0,68.0,7.9,18.0,0.0954394,,2,,0.06,0.06,-0.28,,10.0,2.0,,,,1.0,,2.0,6.0,2.0,,,1.0,1.0,4.0,1.0,0.0227,0.1744,0.55,1.0,,,,1.0,,,,,1.0,
14083386,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183.0,8158,M,Sonic,965031,EUR,898300800,M,2,2,False,25.0,21.0,,,0.0,6.0,7.0,18.0,1.0,9.0,2.0,,,3.0,,,,,90.0,40.0,6.0,14.0,0.016098,,0,,0.06,0.13,-0.13,,15.0,1.0,,,3.0,4.0,,1.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,
14083386,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,,900008,EUR,777340800,M,23,23,False,20.0,17.0,1.0,1.0,0.0,9.0,9.0,11.0,2.0,2.0,7.0,,1.0,3.0,1.0,,,,66.0,32.0,7.0,4.0,0.00427242,,1,,0.11,0.02,0.15,,8.0,,,1.0,,,,1.0,4.0,3.0,,,,,1.0,1.0,0.0293,,-0.26,1.0,,True,,,,,,,,
