match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalContest,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_aerialLost,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_hitWoodwork,stat_errorLeadToAGoal,stat_lastManTackle
12436908,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,F,7,7,False,13.0,10.0,,,0.0,3.0,3.0,7.0,11.0,,2.0,,,75.0,27.0,6.8,7.0,0.00317257,2,,1.0,4.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,0.2314,2.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,0.0429,,2.0,,,,,1.0,,
12436908,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,18.0,17.0,2.0,1.0,0.0,8.0,8.0,9.0,12.0,1.0,1.0,,,51.0,35.0,6.6,6.0,0.182582,0,,2.0,3.0,3.0,1.0,1.0,,,,,,,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,Mads,Roerslev,,,
12436908,home,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,924378,EUR,1008806400,D,4,4,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,2.0,,,15.0,12.0,6.0,4.0,0.00578565,0,,,2.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12436908,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,5.0,4.0,,,0.0,,,4.0,5.0,2.0,,,,15.0,7.0,6.6,1.0,0.00533908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436908,home,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,8.0,9.0,6.4,2.0,0.00230056,1,,1.0,2.0,1.0,,1.0,,1.0,,,,,0.0763,1.0,,,,,,,,1.0,,,,,_fabio.10,,,,,,,,
12436908,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436908,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436908,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436908,home,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Konak,,,,
12436908,home,Brentford,Ryan Trevitt,ryan-trevitt,R. Trevitt,M,14,170,114,M,1177007,EUR,1047427200,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Trevitt,,,,
12436908,away,Southampton,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,30,30,False,33.0,20.0,17.0,4.0,0.0,19.0,24.0,1.0,9.0,1.0,11.0,2.0,4.0,90.0,49.0,6.9,13.0,0.00018031,0,0.1625,,,,,,,,,,,,,,,,,,,,,,,,,,ARamsdale,,,,,,,,
12436908,away,Southampton,Taylor Harwood-Bellis,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,980637,EUR,1012348800,D,6,6,False,64.0,57.0,4.0,1.0,0.0,32.0,37.0,25.0,27.0,3.0,2.0,,,56.0,71.0,6.4,8.0,0.0446114,0,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,
12436908,away,Southampton,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,False,86.0,80.0,6.0,2.0,0.0,43.0,47.0,37.0,39.0,6.0,5.0,,,90.0,97.0,6.2,6.0,0.0224353,0,,,4.0,1.0,1.0,,,1.0,,,,3.0,,,,,2.0,,,1.0,,,,,,,janbednarek_,1.0,,,,,,1.0,
12436908,away,Southampton,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,134361,EUR,759628800,D,5,5,False,66.0,63.0,1.0,1.0,0.0,34.0,35.0,29.0,31.0,2.0,3.0,,,90.0,71.0,5.6,4.0,0.018548,1,,,4.0,1.0,,,,1.0,1.0,,1.0,,0.2274,1.0,,,2.0,,,,True,,,,,,,,,,Jack,Stephens,,1.0,
12436908,away,Southampton,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,M,16,16,False,68.0,60.0,4.0,,0.0,20.0,25.0,41.0,50.0,3.0,5.0,,,90.0,100.0,8.1,16.0,0.328881,3,,7.0,1.0,4.0,2.0,2.0,1.0,,1.0,,1.0,1.0,0.1841,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,2.0,0.3813,,,1.0,1.0,,,,,1.0
12436908,away,Southampton,Will Smallbone,will-smallbone,W. Smallbone,M,39,173,484,M,970435,EUR,951091200,M,8,8,False,18.0,13.0,,,0.0,7.0,11.0,8.0,11.0,,,,,45.0,33.0,6.9,11.0,0.27759,0,,4.0,1.0,4.0,,4.0,1.0,,,1.0,,,,,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,
12436908,away,Southampton,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,879810,EUR,916790400,M,4,4,False,59.0,51.0,3.0,1.0,0.0,25.0,30.0,26.0,29.0,,3.0,,,90.0,72.0,7.5,10.0,0.331165,1,,,2.0,4.0,3.0,3.0,3.0,,,1.0,1.0,,0.0874,2.0,,3.0,,1.0,,,,,1.0,,,,,,,,Flynn,Downes,,,
12436908,away,Southampton,Joe Aribo,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,M,7,7,False,49.0,44.0,1.0,,0.0,20.0,22.0,24.0,30.0,,7.0,,,82.0,60.0,6.5,10.0,0.0245422,1,,3.0,5.0,3.0,1.0,,,2.0,,1.0,1.0,,0.4843,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,,,,2.0,,,,,1.0,,
12436908,away,Southampton,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,M,2,2,False,75.0,71.0,1.0,1.0,0.0,30.0,32.0,41.0,43.0,2.0,6.0,,,90.0,90.0,7.1,7.0,0.0446271,1,,,3.0,4.0,,,,,,1.0,,,0.0388,2.0,,1.0,1.0,,,3.0,,,1.0,,1.0,0.082,,,,,,,,,
12436908,away,Southampton,Adam Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,F,9,9,False,8.0,7.0,,,0.0,2.0,3.0,5.0,5.0,,,,,45.0,12.0,6.4,4.0,0.0530157,1,,,3.0,,,,,,,2.0,,,0.0479,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,Adam,Armstrong,,,
12436908,away,Southampton,Ben Brereton Díaz,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,867583,EUR,924393600,F,17,17,False,29.0,25.0,2.0,2.0,0.0,9.0,9.0,16.0,20.0,,,,,90.0,39.0,6.8,6.0,0.0257038,5,,,4.0,2.0,,,,1.0,,1.0,1.0,,0.1985,,,,1.0,,1.0,2.0,,3.0,,,1.0,0.0486,ben.brereton,1.0,,,,,,,
12436908,away,Southampton,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,18,18,True,32.0,26.0,3.0,3.0,0.0,7.0,8.0,19.0,26.0,,1.0,,,45.0,41.0,6.9,9.0,0.0634355,2,,2.0,3.0,3.0,,3.0,3.0,1.0,,1.0,1.0,,0.1751,,,,,,,,,,,1.0,1.0,0.1491,,1.0,,,,,,,
12436908,away,Southampton,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,45.0,7.0,6.7,,0.00192252,0,,,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
12436908,away,Southampton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,1174472,EUR,1140134400,M,33,33,True,21.0,19.0,1.0,1.0,0.0,4.0,4.0,16.0,21.0,,2.0,,,34.0,35.0,7.2,8.0,0.165381,2,,4.0,2.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,0.0541,4.0,1.0,2.0,,,,,,,3.0,,1.0,0.0355,,,,,Tyler,Dibling,,,
12436908,away,Southampton,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,10,10,True,10.0,9.0,1.0,,1.0,2.0,2.0,7.0,8.0,,2.0,,,8.0,15.0,6.8,4.0,0.0608948,1,,,3.0,,,,,,,2.0,,,0.0707,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,
12436908,away,Southampton,Alex McCarthy,alex-mccarthy,A. McCarthy,G,1,193,297,M,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436908,away,Southampton,James Bree,james-bree,J. Bree,D,14,178,148,M,555406,EUR,881798400,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436908,away,Southampton,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436908,away,Southampton,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,l.ugochukwu8,,,,,,,,
12436908,away,Southampton,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174,1482,M,1407484,EUR,1153180800,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
