match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_wasFouled,stat_challengeLost,captain,stat_accurateCross,stat_fouls,stat_wonTackle,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_penaltyFaced,stat_punches,stat_bigChanceCreated,stat_penaltyConceded,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed
10388512,home,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,33.0,24.0,13.0,5.0,21.0,22.0,3.0,11.0,5.0,1.0,2.0,2.0,90.0,41.0,6.5,9.0,0.0,0.0,0.00113931,0,-0.6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,46.0,33.0,5.0,3.0,20.0,22.0,13.0,25.0,4.0,,,,90.0,73.0,7.1,19.0,0.0,0.0,0.0461698,0,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,75.0,68.0,11.0,9.0,41.0,41.0,27.0,34.0,4.0,,,,90.0,87.0,7.6,7.0,0.0,0.0,0.103793,0,,,3.0,6.0,,,4.0,3.0,,,1.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,67.0,62.0,11.0,7.0,43.0,44.0,19.0,23.0,11.0,,,,90.0,74.0,6.7,7.0,0.0,0.0,0.0114379,0,,,3.0,,,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,36.0,31.0,5.0,2.0,12.0,13.0,21.0,30.0,4.0,,,,90.0,61.0,6.6,11.0,0.0,0.0,0.365777,0,,7.0,5.0,1.0,1.0,1.0,2.0,,,1.0,3.0,,,,,2.0,True,2.0,3.0,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,31.0,26.0,4.0,3.0,7.0,9.0,19.0,22.0,2.0,,,,90.0,42.0,7.2,7.0,0.0,0.0,0.24075,0,,,2.0,3.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,65.0,53.0,6.0,1.0,23.0,28.0,30.0,37.0,7.0,,,,90.0,76.0,6.8,12.0,0.0,0.0,0.0366772,0,,,6.0,6.0,,,2.0,1.0,,,,2.0,1.0,4.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,23.0,16.0,,,3.0,4.0,13.0,19.0,3.0,,,,89.0,50.0,7.4,14.0,0.0668,0.255,0.00793562,2,,,5.0,9.0,5.0,3.0,,,,5.0,,1.0,,3.0,3.0,1.0,,,1.0,,doanritsu,1.0,1.0,1.0,3.0,,,,,,,,,,,,
10388512,home,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,M,22,22,False,15.0,11.0,,,1.0,3.0,10.0,12.0,3.0,,,,69.0,23.0,6.5,7.0,0.2208,0.3754,0.00695552,2,,,8.0,2.0,1.0,,1.0,,1.0,,,3.0,2.0,,,1.0,,,2.0,,rolandsallai,1.0,,,,,,1.0,1.0,,,,,,,,
10388512,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,50.0,42.0,3.0,1.0,10.0,11.0,32.0,43.0,6.0,,,,89.0,68.0,7.8,16.0,1.5768,1.9812,0.118476,2,,4.0,5.0,3.0,4.0,3.0,,,,1.0,,,,,,2.0,,,1.0,,,2.0,,,,,,1.0,,2.0,,,,,,,
10388512,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,16.0,10.0,,,3.0,3.0,7.0,13.0,3.0,,,,75.0,30.0,7.1,11.0,0.2034,0.0418,0.0227515,3,,,7.0,7.0,1.0,,1.0,,,2.0,,5.0,4.0,,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
10388512,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,13.0,7.0,,,1.0,1.0,6.0,12.0,1.0,,,,21.0,18.0,6.6,9.0,0.0,0.0,0.00771359,0,,,4.0,4.0,1.0,1.0,,,,1.0,,2.0,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
10388512,home,SC Freiburg,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,29,29,True,12.0,12.0,,,3.0,3.0,9.0,9.0,,,,,15.0,17.0,6.5,1.0,0.0,0.0,0.0546942,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,8.0,4.0,6.5,,0.0,0.0,0.00410508,0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10388512,home,SC Freiburg,Nils Petersen,nils-petersen,N. Petersen,F,,188,136,,20826,EUR,597369600,F,18,18,True,1.0,,,,,,,1.0,,,,,8.0,2.0,6.6,1.0,0.0,0.0,0.0,0,,,1.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
