match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_keyPass,captain,stat_blockedScoringAttempt,player_lastName,stat_wonContest,stat_errorLeadToAShot,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside
12530793,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,False,27.0,15.0,3.0,,1.0,5.0,7.0,11.0,24.0,8.0,12.0,2.0,,,90.0,48.0,7.2,23.0,0.363355,0,,,4.0,1.0,5.0,,1.0,,,1.0,,,5.0,1.0,1.0,4.0,,,1.0,2.0,,,,2.0,,,,,,,1.0,1.0
12530793,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,14.0,7.0,4.0,,0.0,2.0,3.0,6.0,12.0,,,,,,23.0,16.0,6.6,7.0,0.0617469,0,,,1.0,2.0,3.0,1.0,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12530793,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,True,7.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,2.0,2.0,,,23.0,15.0,7.0,2.0,0.0225272,1,,,1.0,2.0,4.0,,,,,1.0,,,1.0,2.0,,,,0.0365,,1.0,,,,,,,1.0,,,0.1724,,
12530793,home,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,22,22,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,11.0,5.0,6.5,2.0,0.00125742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,True,,,,,0.0,,,2.0,3.0,,,,,,8.0,3.0,6.8,1.0,0.0623811,0,,,3.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
12530793,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,Deniz Dilmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,home,Başakşehir FK,Emre Kaplan,emre-kaplan,E. Kaplan,M,75,174,33,M,1009308,EUR,979257600,D,75,75,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,27.0,18.0,15.0,6.0,0.0,13.0,14.0,5.0,13.0,,,,1.0,1.0,90.0,33.0,6.5,9.0,0.0037974,0,-0.526,,,,,,,,,7.0,,,,,,,,,,,True,,,,,Muslera,,,,,,
12530793,away,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,False,44.0,31.0,8.0,4.0,0.0,21.0,24.0,11.0,22.0,1.0,3.0,1.0,,,90.0,65.0,6.8,18.0,0.0698958,1,,,2.0,1.0,3.0,,2.0,,3.0,2.0,1.0,1.0,1.0,3.0,,,1.0,0.0227,1.0,,,,,,,,,,,,,
12530793,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,42.0,31.0,9.0,3.0,0.0,26.0,34.0,5.0,8.0,2.0,5.0,,,,90.0,53.0,6.5,12.0,0.0013495,0,,,,5.0,6.0,1.0,4.0,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,DAVINSON,,,,,,
12530793,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,33.0,25.0,9.0,4.0,0.0,17.0,20.0,8.0,13.0,3.0,5.0,1.0,,,90.0,50.0,7.2,9.0,0.00263464,1,,,,4.0,5.0,,4.0,1.0,5.0,4.0,1.0,,1.0,1.0,,,,0.0653,,,,,,,,abdulkerimbard1,1.0,,,0.4299,,
12530793,away,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,897291,EUR,934848000,D,4,4,False,46.0,32.0,7.0,3.0,0.0,12.0,20.0,20.0,26.0,1.0,2.0,,,,90.0,64.0,6.8,16.0,0.0188212,0,,,,2.0,3.0,,1.0,,,6.0,1.0,1.0,,,1.0,,,,,,,,,,,ismaijakobs,,,,,,
12530793,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,35.0,27.0,6.0,2.0,0.0,14.0,16.0,13.0,19.0,,2.0,2.0,,,90.0,48.0,6.4,8.0,0.0458136,0,,,,3.0,9.0,3.0,8.0,,1.0,7.0,,,,3.0,,,,,,1.0,,,,,,ltorreira34,,,,,,
12530793,away,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,False,21.0,15.0,4.0,2.0,0.0,5.0,6.0,11.0,17.0,2.0,5.0,,,,75.0,38.0,7.1,9.0,0.122536,3,,,2.0,1.0,3.0,1.0,2.0,2.0,,3.0,3.0,2.0,1.0,,,1.0,2.0,0.0905,1.0,1.0,,1.0,,,,,,,,,,
12530793,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,25.0,20.0,4.0,1.0,1.0,2.0,3.0,18.0,22.0,1.0,5.0,2.0,,,90.0,45.0,7.3,13.0,0.191362,2,,,,1.0,5.0,,1.0,,1.0,7.0,,,4.0,1.0,2.0,4.0,1.0,0.1044,,4.0,,1.0,,2.0,,yunusakgun17,,,,,,
12530793,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,M,10,10,False,18.0,11.0,3.0,2.0,0.0,4.0,7.0,8.0,17.0,,3.0,1.0,,,83.0,31.0,6.6,12.0,0.0431611,0,,,6.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,driesmertens,,,,,,
12530793,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,M,53,53,False,27.0,21.0,2.0,1.0,0.0,5.0,5.0,18.0,25.0,1.0,8.0,4.0,,,89.0,62.0,8.3,23.0,0.302917,3,,,3.0,2.0,12.0,,,,,4.0,2.0,2.0,7.0,1.0,2.0,8.0,,0.4089,2.0,3.0,,1.0,,1.0,,barisalperyilmaz,2.0,,2.0,0.6229,,
12530793,away,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,822471,EUR,914889600,F,45,45,False,10.0,7.0,1.0,,1.0,2.0,2.0,5.0,9.0,3.0,8.0,4.0,,,89.0,29.0,7.5,8.0,0.0923143,4,,,1.0,4.0,5.0,,1.0,,,2.0,1.0,,3.0,1.0,,1.0,3.0,0.2631,,1.0,,1.0,,,,Osimhen9,,,,,1.0,1.0
12530793,away,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,355088,EUR,864259200,F,7,7,True,5.0,1.0,2.0,1.0,0.0,,1.0,1.0,4.0,1.0,2.0,1.0,,,15.0,7.0,6.5,4.0,0.0001724,0,,,,1.0,6.0,,,,1.0,,,,,5.0,,,,,,,,,,,,rolandsallai,,,,,,
12530793,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,4.0,1.0,2.0,,0.0,,,1.0,4.0,1.0,3.0,1.0,,,14.0,9.0,6.6,5.0,8.495e-05,0,,,,,1.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,
12530793,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,4.0,,,0.00044695,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Nelsson,,,,,,
12530793,away,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,44,44,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,1.0,1.0,,,5.125e-05,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,mbatshuayi,,,,,,
12530793,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,away,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,1126433,EUR,1055376000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,Elias,,,,,,,,,,,,,,,,,,,,,Jelert,,,,,,,,,
12530793,away,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,away,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,away,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530793,away,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,yusufdemir.10,,,,,,
