match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_fouls,stat_shotOffTarget,stat_lastManTackle,stat_accurateCross,stat_wonContest,stat_challengeLost,captain,stat_goals,stat_totalOffside,stat_goodHighClaim
12421062,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,2.0,,,,0.0,,2.0,,,,,,,,3.0,5.0,,2.0,4.5e-07,0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12421062,home,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,away,FCV Dender,Julien Devriendt,,,julien-devriendt,J. Devriendt,G,16,189,17,M,857141,EUR,911952000,G,13,13,False,19.0,8.0,16.0,5.0,0.0,4.0,5.0,4.0,14.0,13.0,5.0,9.0,,,90.0,37.0,7.6,11.0,0.00349643,0,-1.0162,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0
12421062,away,FCV Dender,Karol Fila,,,karol-fila,K. Fila,D,4,183,357,M,871041,EUR,897696000,D,5,5,False,32.0,32.0,1.0,1.0,0.0,18.0,18.0,14.0,16.0,4.0,,,,,84.0,42.0,6.0,4.0,0.00715005,0,,,2.0,,,3.0,3.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,
12421062,away,FCV Dender,Gilles Ruyssen,,,gilles-ruyssen,G. Ruyssen,D,22,186,38,M,329415,EUR,771897600,D,22,22,False,43.0,37.0,8.0,3.0,0.0,28.0,31.0,9.0,12.0,6.0,,,,,71.0,56.0,7.1,6.0,0.00203447,0,,,,,1.0,2.0,4.0,,,,,,3.0,4.0,3.0,,,,3.0,,,,,1.0,,,,,1.0,True,,,
12421062,away,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,27.0,22.0,4.0,3.0,0.0,16.0,19.0,6.0,8.0,,,,,,90.0,44.0,7.1,5.0,0.00145438,0,,,,2.0,5.0,3.0,7.0,,,,,,8.0,5.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,
12421062,away,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,False,50.0,38.0,15.0,7.0,0.0,20.0,25.0,19.0,29.0,5.0,,,,,90.0,63.0,6.4,17.0,0.036447,0,,,4.0,,1.0,2.0,4.0,,,,,,3.0,1.0,,2.0,,2.0,1.0,,,1.0,,2.0,,,1.0,,,,,,
12421062,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,D,88,88,False,21.0,17.0,,,0.0,10.0,11.0,7.0,14.0,1.0,,,,,90.0,56.0,5.8,19.0,0.00692442,1,,,4.0,1.0,,5.0,1.0,2.0,,,1.0,,,,,1.0,1.0,6.0,,0.0447,0.2514,,1.0,,,,,,1.0,,,,
12421062,away,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,30.0,25.0,4.0,3.0,0.0,15.0,18.0,10.0,13.0,5.0,,,,,59.0,41.0,6.9,9.0,0.0244771,0,,,1.0,,1.0,2.0,3.0,,,,,,3.0,,2.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,
12421062,away,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,38.0,33.0,1.0,1.0,0.0,22.0,24.0,11.0,14.0,3.0,,,,,90.0,51.0,6.3,10.0,0.0133223,0,,,,2.0,1.0,6.0,6.0,2.0,,,,,,,,3.0,2.0,3.0,1.0,,,,,,,,,1.0,3.0,,,,
12421062,away,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,M,16,16,False,24.0,23.0,1.0,,0.0,16.0,16.0,7.0,8.0,3.0,,,,,60.0,37.0,6.5,5.0,0.00739826,0,,,,,1.0,4.0,5.0,,,,,,,,,3.0,1.0,2.0,1.0,,,,1.0,,,,,,3.0,,,,
12421062,away,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,21.0,16.0,2.0,1.0,0.0,8.0,8.0,8.0,14.0,1.0,,,,,90.0,35.0,6.6,15.0,0.136982,3,,,1.0,2.0,2.0,7.0,3.0,,,,,1.0,,,,,,5.0,1.0,0.3447,,1.0,4.0,1.0,2.0,,,,,,,2.0,
12421062,away,FCV Dender,Jordy Soladio,,,jordy-soladio,J. Soladio,F,98,185,40,M,1384571,EUR,887241600,F,98,98,False,12.0,10.0,,,0.0,5.0,5.0,5.0,7.0,2.0,,,,,60.0,21.0,6.7,3.0,0.0382364,0,,,,4.0,3.0,4.0,4.0,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,
12421062,away,FCV Dender,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,26,26,True,16.0,14.0,,,0.0,6.0,6.0,8.0,10.0,3.0,,,,,31.0,24.0,6.7,5.0,0.023315,0,,0ratmangoen,,,,3.0,3.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,,2.0,,,,,,,,,
12421062,away,FCV Dender,Desmond Acquah,Desmond Acquah,,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,5.0,,,,,30.0,16.0,6.5,6.0,0.00137021,0,,,,1.0,,3.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,1.0,,,,1.0,
12421062,away,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,,,,30.0,9.0,6.7,2.0,0.506978,1,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,0.0356,0.1066,1.0,,,,,,,,,,1.0,
12421062,away,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,M,20,20,True,6.0,2.0,2.0,,0.0,1.0,3.0,1.0,3.0,2.0,,,,,19.0,11.0,6.3,6.0,0.0042685,0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12421062,away,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,,,,,9.0,6.0,6.5,,0.00021513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,away,FCV Dender,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,away,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173,39,M,842287,EUR,773107200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,away,FCV Dender,Kéres Masangu,,,keres-masangu,K. Masangu,M,6,185,37,M,867253,EUR,952387200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421062,away,FCV Dender,Ali Akman,Ali,Akman,akman-ali,A. Akman,F,9,174,408,M,958227,EUR,1019088000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
