match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOwnHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_challengeLost,player_firstName,player_lastName,captain,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,stat_expectedGoals,stat_unsuccessfulTouch,player_sofascoreId,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_clearanceOffLine,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_lastManTackle,stat_bigChanceCreated
12437535,home,Leganés,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,False,26.0,6.0,26.0,6.0,0.0,1.0,6.0,25.0,1.0,10.0,1.0,1.0,1.0,1.0,90.0,33.0,6.4,21.0,0.00230275,0,-0.1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,False,25.0,23.0,3.0,1.0,0.0,10.0,13.0,16.0,3.0,6.0,,,,,90.0,38.0,6.9,3.0,0.0254366,0,,10.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Jorge Sáenz,jorge-saenz,J. Sáenz,D,3,192,188,M,592098,EUR,848188800,D,3,3,False,30.0,25.0,2.0,,0.0,18.0,10.0,12.0,5.0,2.0,,,,,76.0,38.0,6.6,5.0,0.00221711,0,,15.0,,1.0,3.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,False,27.0,21.0,6.0,1.0,0.0,14.0,8.0,13.0,2.0,3.0,,,,,65.0,34.0,6.5,6.0,0.00311926,0,,13.0,,2.0,3.0,,,,,1.0,,,,True,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,False,34.0,25.0,6.0,2.0,0.0,17.0,10.0,17.0,1.0,5.0,,,,,90.0,40.0,6.7,10.0,0.00310789,0,,15.0,,1.0,5.0,,,,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,980732,EUR,985737600,D,2,2,False,5.0,4.0,,,0.0,2.0,2.0,3.0,,,,,,,25.0,9.0,6.4,2.0,0.00053823,1,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,0.0198,,,,,,,,,,,,,,,,
12437535,home,Leganés,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,False,14.0,11.0,1.0,,0.0,6.0,6.0,8.0,,5.0,,,,,76.0,21.0,6.7,5.0,0.00207975,0,,5.0,,2.0,6.0,,4.0,2.0,,2.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
12437535,home,Leganés,Seydouba Cisse,seydouba-cisse,S. Cisse,M,8,172,3843,M,906065,EUR,981763200,M,8,8,False,9.0,8.0,,,0.0,5.0,3.0,5.0,,1.0,,,,,19.0,13.0,3.3,3.0,0.00227682,0,,5.0,1.0,2.0,2.0,,1.0,,2.0,,,,,,,,1.0,,,1.0,seydoubacisse32,,,,,,,,,,,,,,
12437535,home,Leganés,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,17.0,15.0,,,0.0,8.0,8.0,9.0,,2.0,,,,,90.0,28.0,7.0,3.0,0.003885,0,,7.0,,2.0,7.0,,6.0,4.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Yan Diomande,yan-diomande,Y. Diomande,F,49,180,20639,M,2087085,EUR,1163462400,M,30,30,False,8.0,7.0,,,0.0,2.0,5.0,6.0,,1.0,,,,,45.0,22.0,6.6,6.0,0.0165066,0,,2.0,,5.0,3.0,,,,,,2.0,Yan Diomande,,,1.0,2.0,2.0,,,3.0,,3.0,1.0,1.0,,,,,,,,,,,
12437535,home,Leganés,Dani Raba,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,10,10,False,23.0,19.0,5.0,2.0,0.0,4.0,15.0,22.0,,,,,,,90.0,43.0,6.8,14.0,0.0444011,1,,4.0,3.0,8.0,5.0,,,,4.0,,,,,,1.0,,3.0,,0.0422,4.0,,3.0,2.0,,2.0,1.0,1.0,,,,,,,,
12437535,home,Leganés,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,True,7.0,6.0,,,0.0,2.0,4.0,5.0,,1.0,,,,,65.0,15.0,7.0,3.0,0.00317416,1,,2.0,,3.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,0.0294,1.0,,,,,1.0,1.0,,1.0,,,,,,,
12437535,home,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,True,14.0,10.0,1.0,,0.0,4.0,8.0,15.0,1.0,1.0,,,,,45.0,28.0,6.7,9.0,0.0394742,2,,4.0,5.0,4.0,2.0,,,,2.0,,,,,,2.0,,2.0,1.0,0.0583,2.0,,,,1.0,,1.0,,,2.0,,,,,,
12437535,home,Leganés,Duk,luis-henriques-de-barros-lopes,Duk,F,11,182,474,M,1390389,EUR,950659200,F,18,18,True,5.0,4.0,,,0.0,1.0,3.0,7.0,,2.0,,,,,25.0,14.0,7.0,6.0,0.00459283,0,,1.0,3.0,3.0,4.0,,,,1.0,1.0,1.0,Duk,,,1.0,,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
12437535,home,Leganés,Diego García,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,True,4.0,2.0,,,0.0,,2.0,4.0,,,,,,,14.0,9.0,6.5,5.0,0.00311599,1,,,,5.0,2.0,,,,,1.0,,Diego Garcia,,,4.0,,1.0,1.0,0.0342,2.0,,,,,1.0,,,,,,,,,,
12437535,home,Leganés,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,True,5.0,2.0,,,0.0,2.0,2.0,3.0,,,,,,,14.0,7.0,7.4,3.0,0.00080789,1,,,,,1.0,,,,,,,,,,,,1.0,,0.173,,,,,,,,,,,1.0,1.0,0.7506,,,
12437535,home,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Alvin Abajas,alvin,A. Abajas,G,1,186,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437535,home,Leganés,Iker Bachiller,bachiller-iker,I. Bachiller,D,28,169,9,M,978652,EUR,1031961600,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
