match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_keyPass,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_totalContest,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves
11450178,home,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,295123,EUR,770083200,F,30,30,False,,12.0,10.0,,,3.0,3.0,7.0,9.0,5.0,7.0,,1.0,2.0,,,72.0,23.0,7.1,7.0,0.0111678,1,,,,,,1.0,8.0,,,,1.0,,,2.0,0.1055,,5.0,,,,1.0,4.0,1.0,,,,1.0,1.0,1.0,,,
11450178,home,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,22.0,17.0,1.0,1.0,6.0,7.0,11.0,15.0,1.0,4.0,,3.0,2.0,,,45.0,33.0,7.1,6.0,0.00758265,0,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
11450178,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,3.0,,1.0,2.0,,,18.0,13.0,6.5,4.0,0.00064085,1,,,,1.0,,,2.0,1.0,,,,1.0,1.0,,0.3614,0.847,1.0,,1.0,,,2.0,,,,,,,,1.0,,
11450178,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,True,,9.0,7.0,1.0,1.0,,,8.0,10.0,,,,1.0,,,,9.0,12.0,7.0,2.0,0.014035,1,,,,1.0,1.0,2.0,,,,,,,,,0.0164,,,,,,1.0,,,,,,,,,,,
11450178,home,Trabzonspor,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12626,M,593526,EUR,801705600,F,29,29,True,,7.0,6.0,,,1.0,1.0,5.0,6.0,1.0,2.0,,,,,,9.0,10.0,6.9,1.0,0.0227291,0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,nicolas_pepe19,,,,,,,
11450178,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,home,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,home,Trabzonspor,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182,579,M,128089,EUR,752198400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,home,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,Taxiarchis,Fountas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,True,34.0,23.0,15.0,4.0,20.0,22.0,3.0,12.0,,,,9.0,,,,90.0,42.0,6.8,11.0,0.0003314,0,0.3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0
11450178,away,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,15,15,False,,35.0,25.0,6.0,2.0,13.0,16.0,13.0,25.0,,4.0,,5.0,1.0,,,85.0,62.0,6.7,21.0,0.0521315,0,,,,6.0,1.0,1.0,3.0,,,1.0,,3.0,2.0,1.0,,,,,1.0,,,3.0,1.0,,,,,,,,,
11450178,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,,51.0,45.0,5.0,2.0,37.0,39.0,8.0,12.0,4.0,4.0,,3.0,,,,90.0,58.0,6.6,8.0,0.0100315,0,,,,,,,5.0,,,3.0,1.0,,,2.0,,,3.0,1.0,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,,64.0,58.0,2.0,1.0,55.0,60.0,3.0,4.0,4.0,7.0,3.0,3.0,3.0,,,90.0,80.0,7.0,8.0,0.0009768,1,,,,,,,7.0,,,3.0,2.0,1.0,,3.0,0.0158,,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,,
11450178,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,,42.0,32.0,4.0,1.0,21.0,28.0,12.0,16.0,,2.0,2.0,3.0,1.0,,,90.0,67.0,7.1,12.0,0.107778,1,,,,2.0,1.0,,2.0,,,2.0,2.0,1.0,1.0,1.0,0.0222,,,1.0,,,,,,1.0,,,,,,,,
11450178,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,,28.0,25.0,1.0,1.0,18.0,20.0,7.0,8.0,1.0,2.0,,2.0,,,,90.0,31.0,6.7,3.0,0.00685571,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,,28.0,23.0,3.0,1.0,12.0,15.0,12.0,14.0,,,,3.0,,,,89.0,38.0,6.7,8.0,0.115858,1,,,,1.0,1.0,1.0,3.0,,,2.0,,,,1.0,0.0309,,2.0,,,,,2.0,,1.0,,1.0,,,,,,
11450178,away,Başakşehir FK,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180,913,M,73056,EUR,713059200,M,19,19,False,,10.0,9.0,1.0,,6.0,6.0,3.0,4.0,,6.0,2.0,4.0,2.0,,,66.0,22.0,6.6,3.0,0.00084595,0,,,,,,,4.0,,,1.0,,3.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
11450178,away,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,False,,35.0,28.0,4.0,3.0,13.0,14.0,15.0,23.0,,3.0,,7.0,1.0,,,84.0,50.0,7.1,16.0,0.00987984,2,,,,2.0,,,7.0,1.0,1.0,,,1.0,1.0,2.0,0.6039,0.8193,,3.0,,1.0,1.0,1.0,3.0,,,,,,,,,
11450178,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,,19.0,13.0,2.0,1.0,3.0,6.0,12.0,15.0,2.0,6.0,,3.0,3.0,,,90.0,34.0,6.7,12.0,0.431823,1,,,,2.0,2.0,2.0,8.0,,,,,1.0,1.0,3.0,0.2058,,3.0,,1.0,,1.0,3.0,2.0,,,1.0,1.0,,,1.0,,
11450178,away,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,,18.0,12.0,1.0,,8.0,9.0,4.0,9.0,1.0,6.0,,2.0,2.0,,,89.0,29.0,6.6,9.0,0.00276693,0,,,,,,,10.0,,,1.0,,1.0,1.0,4.0,,,5.0,2.0,1.0,2.0,,2.0,1.0,,pjona_9,,,,1.0,,,
11450178,away,Başakşehir FK,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,26,26,True,,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,1.0,,,,24.0,10.0,6.6,2.0,0.00037561,0,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,
11450178,away,Başakşehir FK,Eden Karzev,eden-karzev,E. Karzev,M,36,186,132,M,921169,EUR,955411200,M,90,90,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,11.0,6.0,6.4,1.0,0.00013605,0,,,,,,,2.0,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,
11450178,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,,3.0,3.0,,,3.0,3.0,,,,,,,,,,10.0,3.0,6.5,,0.00010538,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,True,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,,2.0,1.0,,,,,1.0,2.0,,,,,,,,1.0,4.0,,1.0,0.00027993,0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,Deniz Dilmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Edgar Ié,edgar-ie,E. Ié,D,32,182,216,M,235458,EUR,767750400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450178,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
