match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goalAssist,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11449414,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,381,M,822228,EUR,694137600,F,7,7,False,8.0,6.0,,,3.0,3.0,3.0,5.0,1.0,,,,,,90.0,24.0,6.7,6.0,0.863,1.4927,0.014748,6,,,,,3.0,3.0,8.0,,6.0,3.0,,3.0,,,,,1.0,2.0,,,,,,,,3.0,,1.0,,3.0,2.0,,,
11449414,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,23,M,993902,EUR,985824000,F,11,11,True,4.0,3.0,,,,,3.0,5.0,,3.0,,,,,13.0,8.0,6.6,3.0,0.0295,0.0,0.00160429,1,,1.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11449414,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182.0,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,7,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Hasan Yesilyurt,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Oguzhan Yilmaz,oguzhan-yilmaz,O. Yilmaz,M,23,181.0,2,M,1480585,EUR,1055808000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Oguzhan Yilmaz,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Berat Kalkan,berat-kalkan,B. Kalkan,F,,171.0,32,M,1063358,EUR,1046563200,M,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Berat Kalkan,,,,,,,,,,,,,,
11449414,home,Kasımpaşa,Ali Sühan Demirel,ali-suhan-demirel,A. S. Demirel,F,,182.0,27,M,1138089,EUR,1041465600,M,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Ali Demirel,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Rafał Gikiewicz,rafal-gikiewicz,R. Gikiewicz,G,12,190.0,723,M,44938,EUR,562204800,G,1,1,False,28.0,17.0,16.0,5.0,16.0,18.0,1.0,10.0,,4.0,,3.0,4.0,,90.0,34.0,6.5,11.0,0.0,0.0,0.00025595,0,-0.2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11449414,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,314,M,151900,EUR,765072000,D,26,26,False,46.0,40.0,2.0,1.0,22.0,24.0,18.0,22.0,2.0,5.0,,,,,90.0,50.0,6.3,6.0,0.0104,0.0,0.0300312,1,,,,1.0,2.0,3.0,3.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,D,4,4,False,27.0,25.0,2.0,1.0,17.0,18.0,8.0,9.0,4.0,2.0,,,,,71.0,40.0,5.7,4.0,0.0,0.0,0.00319258,0,,,,3.0,,8.0,2.0,2.0,,,,,,1.0,2.0,,1.0,,,Atakan Cankaya,,,,2.0,1.0,,,,,,,,,1.0
11449414,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,45.0,35.0,5.0,,22.0,26.0,14.0,20.0,,6.0,,,,,90.0,57.0,6.7,12.0,0.0,0.0,0.243651,0,,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,,,,3.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,M,70,70,False,40.0,33.0,4.0,3.0,14.0,15.0,20.0,28.0,,3.0,,,,,90.0,60.0,6.8,14.0,0.0,0.0,0.0437692,0,,3.0,1.0,1.0,1.0,5.0,6.0,2.0,2.0,1.0,,,,1.0,3.0,3.0,2.0,1.0,,,,,,,1.0,,,,,,,,,
11449414,away,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185.0,114,M,120298,EUR,701308800,M,30,30,False,51.0,42.0,2.0,,22.0,22.0,21.0,31.0,1.0,8.0,,,,,72.0,65.0,6.5,14.0,0.0464,0.0,0.0444264,3,,2.0,1.0,2.0,1.0,7.0,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,,,2.0,,1.0,2.0,,,,True,,,,,
11449414,away,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177.0,78,M,985366,EUR,983404800,M,16,16,False,25.0,23.0,1.0,1.0,8.0,8.0,15.0,18.0,1.0,7.0,,,,,79.0,38.0,7.1,6.0,0.0431,0.0,0.0473413,1,,1.0,,1.0,1.0,6.0,5.0,,1.0,,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,,,,
11449414,away,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,55,M,320905,EUR,738979200,M,5,5,False,33.0,24.0,2.0,,15.0,20.0,11.0,16.0,,5.0,,,,,71.0,55.0,6.5,12.0,0.0,0.0,0.106929,0,,3.0,2.0,3.0,1.0,8.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,3.0,,,,,,,,,,
11449414,away,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174.0,144,M,798377,EUR,863395200,F,17,17,False,12.0,9.0,1.0,,1.0,1.0,9.0,14.0,,,,,,,45.0,19.0,6.7,7.0,0.0533,0.0,0.113795,1,,3.0,1.0,,1.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1036,M,238394,EUR,771552000,F,22,22,False,20.0,14.0,2.0,2.0,7.0,8.0,7.0,12.0,1.0,3.0,,,,,90.0,32.0,6.8,11.0,0.4191,0.7203,0.171343,3,,,,4.0,1.0,7.0,3.0,1.0,2.0,1.0,,2.0,,,,,4.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,
11449414,away,MKE Ankaragücü,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,169,M,800458,EUR,811036800,F,10,10,False,35.0,26.0,1.0,1.0,9.0,12.0,17.0,26.0,,3.0,,,,,90.0,54.0,7.8,19.0,0.0469,0.5054,0.275225,2,,3.0,,1.0,1.0,6.0,7.0,,6.0,4.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,,,,,2.0,2.0,1.0,,1.0,,,,,,
11449414,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175.0,406,M,850770,EUR,865036800,M,7,7,True,8.0,7.0,,,,,7.0,11.0,,,,,,,45.0,21.0,6.5,10.0,0.0797,0.353,0.0320292,1,,3.0,,1.0,,5.0,3.0,,6.0,3.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
11449414,away,MKE Ankaragücü,Alper Uludağ,alper-uludag,A. Uludağ,D,,180.0,20,M,100102,EUR,660873600,D,3,3,True,11.0,5.0,2.0,,3.0,7.0,2.0,4.0,1.0,1.0,,,,,19.0,14.0,6.7,6.0,0.0,0.0,0.0019721,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,21,179.0,810,M,1384968,EUR,944611200,F,29,29,True,5.0,4.0,1.0,,1.0,1.0,3.0,6.0,1.0,3.0,,,,,19.0,11.0,7.4,4.0,0.226,0.8263,0.00113059,1,,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,Renaldo Cephas,,,,,,1.0,,1.0,,,,,,
11449414,away,MKE Ankaragücü,Cem Türkmen,cem-turkmen,C. Türkmen,M,18,173.0,69,M,997127,EUR,1017360000,M,6,6,True,10.0,8.0,1.0,1.0,4.0,6.0,4.0,4.0,1.0,2.0,,,,,18.0,16.0,6.7,3.0,0.0,0.0,0.00369579,0,,,,1.0,1.0,4.0,3.0,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,
11449414,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170.0,129,M,182385,EUR,724809600,M,8,8,True,5.0,5.0,,,2.0,2.0,3.0,4.0,,1.0,,,,,11.0,7.0,6.5,1.0,0.0,0.0,0.00466705,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,77,170.0,27,M,852161,EUR,800928000,D,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,4,189.0,161,M,858148,EUR,852076800,D,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183.0,28,M,867848,EUR,955152000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449414,away,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,11,189.0,335,M,331751,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
