match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_hitWoodwork
10438088,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,26.0,14.0,14.0,3.0,13.0,20.0,1.0,6.0,10.0,90.0,32.0,6.2,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438088,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,False,50.0,42.0,7.0,3.0,28.0,31.0,14.0,19.0,5.0,90.0,63.0,7.2,8.0,1,84,1.0,6.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438088,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,55.0,46.0,10.0,3.0,33.0,35.0,13.0,20.0,8.0,90.0,70.0,7.9,9.0,2,33,2.0,6.0,,1.0,4.0,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10438088,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,66.0,50.0,8.0,3.0,29.0,32.0,21.0,34.0,6.0,90.0,83.0,6.7,20.0,0,,7.0,5.0,,,4.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10438088,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,36.0,25.0,5.0,2.0,9.0,11.0,17.0,28.0,3.0,82.0,76.0,7.5,18.0,1,20,5.0,13.0,,1.0,1.0,6.0,1.0,3.0,2.0,3.0,,,,,,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,
10438088,home,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,168,231,M,357740,EUR,869184000,M,6,6,False,43.0,41.0,5.0,4.0,17.0,18.0,27.0,30.0,9.0,90.0,67.0,8.2,8.0,2,16,7.0,8.0,,,,4.0,1.0,2.0,1.0,1.0,2.0,,,2.0,,,1.0,2.0,3.0,,7.0,5.0,3.0,1.0,1.0,1.0,True,1.0,,,,,,
10438088,home,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,189,309,,108398,EUR,613699200,M,30,30,False,58.0,49.0,2.0,1.0,20.0,24.0,29.0,34.0,14.0,76.0,75.0,6.2,17.0,0,,8.0,3.0,,,1.0,,,2.0,2.0,,,,,1.0,,,,4.0,3.0,1.0,3.0,,,,1.0,,,,,,,,,
10438088,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,M,77,77,False,27.0,20.0,3.0,1.0,10.0,13.0,10.0,15.0,3.0,67.0,56.0,6.4,13.0,2,11,7.0,6.0,1.0,,,2.0,2.0,2.0,3.0,,1.0,,,2.0,,,1.0,1.0,3.0,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,
10438088,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,F,27,27,False,12.0,8.0,1.0,1.0,3.0,3.0,9.0,16.0,4.0,67.0,43.0,7.0,17.0,3,27,5.0,7.0,,2.0,1.0,1.0,,3.0,,,,,,,,,,2.0,5.0,4.0,1.0,7.0,4.0,1.0,3.0,,,,1.0,,,,,
10438088,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,19,19,False,14.0,13.0,,,4.0,4.0,9.0,11.0,2.0,76.0,22.0,6.5,5.0,0,9,5.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,
10438088,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,18.0,13.0,1.0,1.0,2.0,2.0,11.0,16.0,3.0,90.0,34.0,6.7,12.0,3,9,10.0,6.0,1.0,1.0,,1.0,1.0,3.0,,2.0,,,,,,,5.0,3.0,2.0,1.0,1.0,,,,,1.0,,,2.0,,,,,
10438088,home,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,177,123,M,902051,EUR,954115200,M,15,15,True,8.0,6.0,,,2.0,2.0,4.0,7.0,3.0,23.0,19.0,6.8,7.0,2,8,3.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10438088,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,True,10.0,8.0,1.0,,2.0,2.0,6.0,8.0,3.0,23.0,16.0,6.4,4.0,0,7,3.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
10438088,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,True,15.0,14.0,,,4.0,4.0,10.0,12.0,3.0,14.0,19.0,6.7,2.0,2,95,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,
10438088,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,14.0,8.0,6.4,3.0,0,17,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10438088,home,Rio Ave,João Ferreira,joao-ferreira,J. Ferreira,D,185,384,M,976401,EUR,985219200,D,13,13,True,5.0,5.0,,,,,5.0,6.0,1.0,8.0,12.0,6.2,4.0,1,13,3.0,,,1.0,,,,,1.0,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,
10438088,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,Magrão,,,,,,,,,,,,,,,,,,,
10438088,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,True,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438088,home,Rio Ave,Ukra,ukra,Ukra,M,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ukra,,,,,,,,,,,,,,,,,,,
10438088,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438088,away,Marítimo,Miguel Silva,miguel-silva,M. Silva,G,188,81,M,587354,EUR,797212800,G,1,1,False,34.0,25.0,18.0,9.0,24.0,25.0,1.0,9.0,4.0,90.0,41.0,7.3,9.0,0,55,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,
10438088,away,Marítimo,Cláudio Winck,claudio-winck,C. Winck,D,183,178,M,155998,EUR,766368000,D,2,2,False,41.0,27.0,8.0,3.0,16.0,22.0,11.0,22.0,9.0,90.0,74.0,6.4,22.0,1,2,6.0,7.0,,,3.0,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,,,,,4.0,,,3.0,,2.0,1.0,,,,1.0,,,,,
10438088,away,Marítimo,Zainadine Júnior,zainadine-junior,Z. Júnior,D,178,102,M,105457,EUR,583113600,D,5,5,False,56.0,47.0,9.0,6.0,40.0,42.0,7.0,14.0,5.0,90.0,64.0,6.7,9.0,0,,2.0,4.0,,,2.0,2.0,1.0,1.0,,1.0,,,,2.0,,,2.0,,,,,,,,,,True,,,,,,,
10438088,away,Marítimo,Moises Mosquera,moises-mosquera,M. Mosquera,D,188,201,M,1066212,EUR,990662400,D,3,3,False,59.0,48.0,10.0,7.0,38.0,45.0,10.0,14.0,5.0,90.0,67.0,6.8,13.0,0,3,2.0,4.0,,,1.0,3.0,2.0,,1.0,1.0,,,,1.0,Moises Castillo Mosquera,,1.0,,,1.0,,,,,,,,,,,,,,
10438088,away,Marítimo,Vitor Costa,vitor-costa,V. Costa,M,182,61,M,842345,EUR,773020800,D,94,94,False,50.0,37.0,11.0,7.0,22.0,27.0,15.0,25.0,12.0,90.0,87.0,6.9,20.0,0,94,9.0,8.0,,,2.0,6.0,2.0,1.0,4.0,1.0,,,1.0,2.0,,,,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,
10438088,away,Marítimo,Bruno Xadas,bruno-xadas,B. Xadas,M,179,249,M,837410,EUR,881020800,M,23,23,False,26.0,17.0,5.0,1.0,10.0,14.0,8.0,13.0,6.0,89.0,48.0,7.4,16.0,2,8,2.0,9.0,,2.0,,7.0,4.0,1.0,,,,,,,,,,2.0,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0
10438088,away,Marítimo,Rafael Brito,rafael-brito,R. Brito,M,183,129,M,983537,EUR,1011398400,M,6,6,False,33.0,24.0,4.0,2.0,15.0,18.0,9.0,15.0,6.0,89.0,48.0,7.4,13.0,0,8,4.0,11.0,,,,7.0,4.0,1.0,1.0,2.0,,,,2.0,,,1.0,,2.0,3.0,1.0,,,1.0,1.0,,,,,,,,,
10438088,away,Marítimo,João Afonso,joao-afonso,J. Afonso,M,181,26,M,358496,EUR,792288000,M,21,21,False,24.0,18.0,2.0,2.0,15.0,17.0,3.0,7.0,4.0,70.0,35.0,6.3,8.0,0,6,8.0,4.0,,,2.0,,,2.0,5.0,2.0,,,1.0,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,
10438088,away,Marítimo,André Vidigal,andre-vidigal,A. Vidigal,M,176,425,M,842335,EUR,903312000,M,7,7,False,22.0,12.0,2.0,1.0,5.0,7.0,8.0,17.0,7.0,90.0,47.0,6.9,21.0,1,77,10.0,5.0,,,,2.0,,2.0,2.0,,1.0,1.0,,1.0,,,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,
10438088,away,Marítimo,Pablo Moreno,pablo-moreno,P. Moreno,F,180,183,M,964729,EUR,1020384000,F,9,9,False,23.0,20.0,,,9.0,10.0,11.0,17.0,6.0,76.0,48.0,6.5,16.0,1,,8.0,7.0,,1.0,,1.0,1.0,5.0,2.0,,,,,1.0,,,1.0,2.0,3.0,5.0,,4.0,,1.0,1.0,,,,,,,,,
10438088,away,Marítimo,Percy Liza,percy-liza,P. Liza,F,185,157,M,975919,EUR,955324800,F,36,36,False,7.0,5.0,,,4.0,5.0,1.0,2.0,,76.0,26.0,6.4,12.0,2,30,5.0,3.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,2.0,3.0,4.0,,,,,,,,,,,,,,
10438088,away,Marítimo,Stefano Beltrame,stefano-beltrame,S. Beltrame,M,183,133,M,184425,EUR,729129600,M,10,10,True,8.0,6.0,,,4.0,5.0,2.0,4.0,1.0,20.0,11.0,6.4,4.0,0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
