match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_wonContest,stat_totalClearance,stat_interceptionWon,player_lastName,stat_outfielderBlock,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_errorLeadToAShot,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
14083124,home,Elche,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,False,43.0,29.0,20.0,6.0,0.0,27.0,33.0,2.0,10.0,6.0,1.0,5.0,5.0,2.0,2.0,90.0,54.0,8.6,15.0,0.0158782,1.1855,1.0,0,1.3254,0.13,0.03,-0.19,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083124,home,Elche,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,39,39,False,16.0,13.0,1.0,,0.0,5.0,5.0,8.0,11.0,3.0,,,,,,66.0,30.0,6.4,10.0,0.00741706,,,0,,-0.25,0.02,-0.01,,Héctor Fort,2.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14083124,home,Elche,Alvaro Núñez,nunez-alvaro,A. Núñez,D,15,174,496,M,,1012410,EUR,962928000,D,15,15,False,53.0,50.0,2.0,,0.0,25.0,25.0,25.0,28.0,4.0,,,,,,90.0,79.0,6.6,10.0,0.107912,,1.0,0,,0.33,0.05,-0.31,,,4.0,,,4.0,3.0,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14083124,home,Elche,David Affengruber,david-affengruber,D. Affengruber,D,22,185,1024,M,,988672,EUR,984960000,D,22,22,False,32.0,26.0,4.0,,0.0,20.0,22.0,6.0,10.0,4.0,,,,,,90.0,52.0,6.7,7.0,0.00412741,,,0,,0.12,0.17,-0.08,,,,3.0,3.0,6.0,8.0,2.0,,1.0,4.0,3.0,1.0,1.0,,1.0,9.0,1.0,,1.0,,,,,,,,,,,,,,
14083124,home,Elche,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,,855831,EUR,952214400,D,23,23,False,61.0,54.0,3.0,1.0,0.0,35.0,38.0,19.0,23.0,1.0,,,,,,90.0,70.0,6.4,7.0,0.010799,,1.0,0,,0.12,0.07,-0.3,,,,,,3.0,6.0,1.0,,1.0,3.0,3.0,,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,
14083124,home,Elche,Germán Valera,german-valera,G. Valera,M,11,170,823,M,,962710,EUR,1016236800,D,11,11,False,42.0,37.0,3.0,1.0,1.0,10.0,12.0,27.0,30.0,5.0,,,,,,83.0,65.0,7.4,12.0,0.613441,,2.0,1,,0.38,0.34,-0.07,,,3.0,,,2.0,5.0,,1.0,3.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,1.0,2.0,1.0,1.0,0.0529,-0.07,,,,,,,,,
14083124,home,Elche,Grady Diangana,grady-diangana,G. Diangana,M,19,180,2853,M,,848512,EUR,892944000,M,19,19,False,28.0,25.0,,,0.0,9.0,10.0,16.0,18.0,3.0,,,,,,66.0,40.0,6.6,8.0,0.0630293,,1.0,2,,0.22,0.24,-0.06,,,1.0,,,3.0,1.0,,,2.0,,,2.0,1.0,,,1.0,,,,1.0,,,0.0573,-0.26,2.0,1.0,,,,,,,
14083124,home,Elche,Marc Aguado,marc-aguado,M. Aguado,M,8,178,373,M,,1014595,EUR,951177600,M,8,8,False,36.0,30.0,2.0,,0.0,15.0,17.0,15.0,19.0,2.0,,,,,,83.0,49.0,6.9,7.0,0.0099967,,,0,,0.08,0.04,0.34,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,
14083124,home,Elche,Aleix Febas,aleix-febas,A. Febas,M,14,168,1040,M,,286167,EUR,823219200,M,14,14,False,65.0,58.0,1.0,1.0,0.0,21.0,23.0,37.0,42.0,7.0,,,,,,90.0,77.0,8.4,8.0,0.121415,,,1,,0.32,0.3,-0.12,,,1.0,,,2.0,7.0,2.0,,1.0,5.0,3.0,,,,1.0,,1.0,,,1.0,,,0.3021,0.51,,,True,1.0,1.0,0.427,,,
14083124,home,Elche,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,10,10,False,23.0,18.0,2.0,1.0,0.0,8.0,10.0,10.0,13.0,1.0,,,,,,90.0,36.0,6.6,6.0,0.0181231,,,5,,-0.11,0.12,0.16,,,,,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,1.0,0.4878,-0.55,1.0,,,3.0,,0.561,1.0,,
14083124,home,Elche,André Silva,andre-silva,A. Silva,F,9,185,5803,M,andresilva9,190159,EUR,815616000,F,9,9,False,27.0,24.0,,,0.0,4.0,5.0,20.0,22.0,5.0,,,,,,79.0,45.0,6.8,9.0,0.278083,,2.0,3,,0.37,0.33,0.18,,,,2.0,2.0,8.0,3.0,1.0,3.0,,,,2.0,2.0,,,3.0,1.0,,,1.0,1.0,1.0,0.2365,-0.61,1.0,,,1.0,,0.1296,,,
14083124,home,Elche,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,,928672,EUR,895017600,D,3,3,True,13.0,10.0,3.0,,0.0,3.0,6.0,7.0,7.0,,,,,,,24.0,23.0,6.2,7.0,0.141274,,2.0,1,,0.31,0.21,-0.34,,,3.0,2.0,1.0,3.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,0.0624,-0.12,1.0,,,,,,,,
14083124,home,Elche,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,,1100646,EUR,1042502400,M,16,16,True,20.0,20.0,,,1.0,5.0,5.0,15.0,15.0,1.0,,,,,,24.0,26.0,6.6,2.0,0.0506604,,2.0,1,,0.18,0.11,-0.1,,,,,,2.0,,,2.0,,,,,,,,,,,,,,1.0,0.1157,-0.17,,,,,,,,,
14083124,home,Elche,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,alvarorodrigz_,1154587,EUR,1089763200,F,20,20,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,1.0,,,,,,11.0,10.0,7.5,3.0,0.0229163,,1.0,1,,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.1246,0.51,,,,1.0,1.0,0.1542,,1.0,
14083124,home,Elche,Léo Pétrot,leo-petrot,L. Pétrot,D,21,188,232,M,,827504,EUR,861062400,D,21,21,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,16.0,8.0,6.3,1.0,4.58e-06,,,0,,0.01,-0.26,-0.14,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14083124,home,Elche,Federico Redondo,federico-redondo,F. Redondo,M,5,188,4460,M,,1117026,EUR,1042848000,M,5,5,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,,,,,,,16.0,6.0,6.5,,0.00478017,,,0,,0.09,0.0,-0.05,,Federico Redondo,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
14083124,home,Elche,Matías Dituro,matias-dituro,M. Dituro,G,1,191,616,M,,556884,EUR,547430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
