match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_errorLeadToAGoal
12499734,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,30.0,25.0,9.0,4.0,0.0,24.0,25.0,1.0,5.0,12.0,2.0,4.0,90.0,42.0,7.1,6.0,0.00516204,0,0.7896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499734,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,37.0,32.0,7.0,3.0,0.0,18.0,18.0,15.0,21.0,1.0,,,90.0,50.0,7.5,7.0,0.106873,0,,,,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499734,home,1. FC Union Berlin,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,2,2,False,78.0,69.0,14.0,6.0,0.0,45.0,47.0,24.0,31.0,12.0,,,90.0,86.0,7.0,10.0,0.0114442,0,,,,,,,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12499734,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,57.0,41.0,12.0,4.0,0.0,20.0,26.0,21.0,31.0,8.0,,,90.0,82.0,7.1,19.0,0.0142103,1,,,,,,1.0,1.0,3.0,7.0,,7.0,1.0,,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,0.0553,0.3809,,,,,,,,,,,,,
12499734,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,37.0,21.0,8.0,1.0,0.0,8.0,12.0,15.0,31.0,8.0,,,90.0,64.0,7.0,23.0,0.273192,2,,,,6.0,2.0,1.0,3.0,7.0,8.0,,,,2.0,5.0,1.0,2.0,3.0,1.0,1.0,,,1.0,0.0645,,True,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,
12499734,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,False,50.0,34.0,9.0,3.0,0.0,18.0,23.0,16.0,27.0,7.0,,,65.0,59.0,6.8,17.0,0.0200736,1,,Aljoscha Kemlein,,,,2.0,3.0,4.0,7.0,,1.0,,1.0,1.0,,2.0,,,3.0,3.0,,,0.035,,,,,1.0,,,,,,,,,
12499734,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,36.0,25.0,5.0,1.0,0.0,14.0,16.0,11.0,21.0,3.0,,,90.0,52.0,6.7,14.0,0.00938102,0,,,,1.0,,2.0,2.0,4.0,3.0,,,,4.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
12499734,home,1. FC Union Berlin,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,1210666,EUR,1099008000,M,15,15,False,25.0,11.0,1.0,,0.0,4.0,10.0,7.0,16.0,5.0,,,65.0,50.0,6.3,20.0,0.0102914,4,,,,1.0,,2.0,1.0,3.0,3.0,,2.0,,,2.0,2.0,,,,,,,1.0,0.6629,,,,1.0,3.0,1.0,,,2.0,,,,,
12499734,home,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,F,11,11,False,22.0,18.0,,,0.0,3.0,4.0,15.0,18.0,5.0,,,65.0,25.0,6.5,6.0,0.011599,0,,,,,,3.0,,6.0,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,
12499734,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,False,13.0,9.0,,,0.0,2.0,2.0,8.0,16.0,2.0,,,76.0,33.0,6.9,16.0,0.0919736,2,,,,5.0,1.0,4.0,,8.0,2.0,,,,,1.0,1.0,,1.0,1.0,2.0,,2.0,5.0,0.564,1.0013,,1.0,1.0,,,,2.0,1.0,1.0,,,,
