match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_fouls,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_clearanceOffLine
10411645,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,29.0,22.0,1.0,,6.0,6.0,30.0,1.0,,,78.0,52.0,7.3,17.0,0.356,0.9624,0.178837,200.10887996033,24.0,54.705,43.365,2,,17.0,7.0,1.0,1.0,1.0,9.0,6.0,2.0,3.0,2.0,,,2.0,1.0,1.0,1.0,,3.0,3.0,,,1.0,,66.084043841228,3.0,,2.0,,,,1.0,1.0,,
10411645,home,Lecce,Federico Di Francesco,,,federico-di-francesco,F. D. Francesco,M,94,171,208,M,320979,EUR,771552000,F,11,11,True,13.0,10.0,1.0,,2.0,3.0,12.0,,,,45.0,23.0,6.7,7.0,0.2017,0.3842,0.161233,56.080515972355,7.0,-0.63000000000005,14.805,3,,9.0,2.0,1.0,,,3.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,2.0,,,
10411645,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,True,22.0,17.0,3.0,2.0,11.0,14.0,8.0,3.0,,,35.0,28.0,6.4,8.0,0.0,0.0,0.00987832,76.327247120902,9.0,11.34,11.865,0,,6.0,,,,,3.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,11.873251281768,1.0,,1.0,,,,,,,
10411645,home,Lecce,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,True,3.0,2.0,,,1.0,1.0,2.0,1.0,,,20.0,9.0,6.9,1.0,0.0832,0.0,0.00252818,12.340085088848,1.0,-8.61,-8.61,3,,1.0,,,,3.0,1.0,3.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,
10411645,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,1.0,1.0,,,,,1.0,,,,12.0,4.0,6.4,2.0,0.0,0.0,7.658e-05,15.770002341688,3.0,-6.09,0.10500000000002,0,,1.0,,,,,,1.0,,,,,,,,2.0,1.0,,,,lameckbanda.10,,,,,,,,,,,,,,
10411645,home,Lecce,Kristoffer Askildsen,,,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,7,7,True,11.0,7.0,3.0,1.0,3.0,3.0,8.0,3.0,,,12.0,15.0,6.7,5.0,0.0,0.0,0.00501497,34.120829127135,4.0,21.21,16.17,0,,4.0,,,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Marco Bleve,,,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Mats Lemmens,,,mats-lemmens,M. Lemmens,D,83,184,74,M,1137727,EUR,1015718400,D,83,83,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Alessandro Tuia,,,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Tommaso Cassandro,,,tommaso-cassandro,T. Cassandro,D,84,185,120,M,929775,EUR,947376000,D,84,84,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,home,Lecce,Joel Voelkerling Persson,,,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,31,31,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,15497,EUR,490060800,G,13,13,False,37.0,11.0,36.0,10.0,1.0,3.0,34.0,10.0,1.0,3.0,90.0,42.0,6.7,27.0,0.0,0.0,0.00314154,19.557687932408,3.0,7.14,4.2,0,0.3627,10.0,,,,,,,,,,,,,,,,,,,GuiOchoa,,,,,,,,,,,,,1.0,
10411645,away,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,6,6,False,29.0,24.0,1.0,1.0,12.0,13.0,19.0,3.0,,,82.0,53.0,7.4,9.0,0.0704,0.3819,0.0200393,85.547288086677,7.0,50.19,23.52,2,,13.0,3.0,1.0,,1.0,3.0,4.0,1.0,,1.0,3.0,,1.0,1.0,,2.0,,,1.0,,,,1.0,46.354905875023,2.0,,,,,,2.0,,,1.0
10411645,away,Salernitana,William Troost-Ekong,,,william-troost-ekong,W. Troost-Ekong,D,5,191,2273,M,338991,EUR,746841600,D,15,15,False,30.0,19.0,6.0,1.0,13.0,14.0,17.0,2.0,,,90.0,42.0,7.2,11.0,0.0,0.0,0.0308383,80.739070930224,11.0,8.82,8.82,0,,7.0,1.0,1.0,1.0,2.0,1.0,6.0,,,,2.0,2.0,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
10411645,away,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186,1740,M,845271,EUR,803520000,D,2,2,False,34.0,27.0,3.0,2.0,25.0,28.0,6.0,4.0,,,90.0,43.0,6.9,8.0,0.0,0.0,0.00158613,55.353524649802,11.0,-16.065,6.405,0,,2.0,,,1.0,3.0,2.0,6.0,1.0,,,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,D,3,3,False,31.0,23.0,3.0,,11.0,16.0,15.0,7.0,,,90.0,58.0,6.3,17.0,0.0,0.0,0.00876345,98.52993248943,9.0,78.54,21.42,0,,12.0,,,2.0,,5.0,2.0,,,2.0,2.0,1.0,,,1.0,1.0,,,2.0,,,,,43.944685817368,2.0,,1.0,,,,,,,
10411645,away,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,18,18,False,16.0,13.0,,,5.0,7.0,10.0,5.0,,,62.0,32.0,6.5,9.0,0.0512,0.0,0.0329637,188.74739214686,11.0,123.06,57.54,1,,8.0,1.0,,1.0,,5.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,84.907849502351,2.0,,,,,,,,,
10411645,away,Salernitana,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,8,8,False,24.0,21.0,,,10.0,11.0,13.0,5.0,,,45.0,33.0,7.1,4.0,0.0,0.0,0.00354795,67.100679663132,10.0,36.645,12.915,0,,11.0,,,,,1.0,4.0,1.0,,,,2.0,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
10411645,away,Salernitana,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175,505,M,149659,EUR,789091200,M,10,10,False,29.0,21.0,3.0,2.0,7.0,9.0,21.0,8.0,,,85.0,41.0,7.4,13.0,0.4682,0.361,0.00988486,69.706121214604,8.0,9.45,15.75,2,,14.0,1.0,,1.0,1.0,6.0,4.0,2.0,2.0,1.0,,,2.0,1.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,
10411645,away,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180,936,M,27982,EUR,541468800,F,87,87,False,41.0,31.0,2.0,,14.0,18.0,28.0,8.0,,,90.0,61.0,6.7,17.0,0.0302,0.0,0.326064,170.61993368551,17.0,91.455,29.505,1,,18.0,5.0,1.0,,,2.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,,,,1.0,,48.815677830347,2.0,,,,True,,,,,
10411645,away,Salernitana,Krzysztof Piątek,,,krzysztof-piatek,K. Piątek,F,9,183,13210,M,558738,EUR,804556800,F,99,99,False,29.0,19.0,3.0,2.0,3.0,4.0,25.0,2.0,,,90.0,60.0,7.0,21.0,0.1951,0.1723,0.0139911,62.191451188024,10.0,29.715,20.055,3,,16.0,,,13.0,8.0,24.0,16.0,,6.0,3.0,1.0,,1.0,1.0,4.0,5.0,1.0,,4.0,pjona_9,,,,24.580153966157,1.0,,2.0,,,1.0,2.0,,,
10411645,away,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,F,29,29,False,27.0,19.0,,,8.0,10.0,18.0,9.0,,,90.0,50.0,8.0,19.0,0.0554,0.2033,0.0689986,96.513785418455,15.0,25.305,10.71,1,,11.0,1.0,,2.0,1.0,9.0,6.0,,4.0,6.0,2.0,2.0,,,4.0,1.0,1.0,3.0,1.0,boulaye_dia,,,,,,1.0,4.0,1.0,,,1.0,1.0,,
10411645,away,Salernitana,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,41,41,True,16.0,13.0,2.0,,4.0,4.0,12.0,1.0,,,45.0,22.0,6.8,4.0,0.0,0.0,0.0251442,5.8476049798187,1.0,-2.31,-2.31,0,,9.0,,,,,,2.0,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Domen Črnigoj,,,domen-crnigoj,D. Črnigoj,M,89,187,119,M,232096,EUR,816652800,M,22,22,True,15.0,7.0,,,,,15.0,2.0,,,28.0,23.0,6.8,11.0,0.0,0.0,0.0536903,63.193550080798,8.0,36.33,11.55,0,,7.0,,,,,2.0,5.0,,1.0,1.0,,,4.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,
10411645,away,Salernitana,Matteo Lovato,,,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,66,66,True,2.0,,,,,1.0,1.0,2.0,,,8.0,3.0,6.5,2.0,0.0,0.0,0.0,15.490380025742,2.0,7.875,9.66,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,2.0,,1.0,,,,3.0,1.0,,,12.0,4.0,6.5,3.0,0.0,0.0,0.0,42.100221900847,2.0,41.79,37.59,0,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,37.873334630053,1.0,,,,,,,,,
10411645,away,Salernitana,Luigi Sepe,,,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,5,5,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185,996,M,965014,EUR,1014163200,D,98,98,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Ivan Radovanović,,,ivan-radovanovic,I. Radovanović,D,7,186,66,M,19394,EUR,588816000,M,16,16,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Diego Valencia,,,diego-valencia,D. Valencia,M,30,183,500,M,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,9,9,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411645,away,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187,1101,M,844292,EUR,947462400,F,11,11,True,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
