match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_lastManTackle,stat_aerialLost,stat_challengeLost,player_sofascoreId,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals
14065071,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,28.0,22.0,12.0,6.0,0.0,16.0,17.0,6.0,11.0,1.0,10.0,1.0,1.0,3.0,2.0,2.0,90.0,37.0,6.9,6.0,0.0211062,0.4806,0,-0.3504,0.14,0.03,-0.26,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065071,home,TSG Hoffenheim,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1730,M,138024,EUR,714441600,D,34,34,False,,33.0,28.0,3.0,2.0,0.0,13.0,13.0,15.0,20.0,3.0,6.0,,,,,,90.0,54.0,6.5,9.0,0.100473,,0,,-0.04,0.03,-0.49,,,,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14065071,home,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,False,,39.0,35.0,4.0,2.0,0.0,24.0,24.0,11.0,15.0,7.0,2.0,,,,,,72.0,54.0,6.7,5.0,0.00620217,,0,,-0.04,0.02,0.39,,,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
14065071,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,False,,62.0,55.0,7.0,3.0,0.0,41.0,42.0,14.0,20.0,3.0,8.0,,,,,,90.0,77.0,6.5,7.0,0.0127285,,0,,0.06,0.16,-0.47,,Arthur Chaves,,,,1.0,6.0,7.0,,,2.0,5.0,4.0,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,,
14065071,home,TSG Hoffenheim,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,13,13,False,,55.0,46.0,5.0,,0.0,21.0,23.0,25.0,32.0,3.0,4.0,,,,,,86.0,79.0,6.0,14.0,0.0202253,,0,,0.11,0.18,-0.51,,,,1.0,,2.0,6.0,5.0,1.0,,,2.0,2.0,1.0,1.0,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,
14065071,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,33.0,29.0,3.0,2.0,0.0,8.0,11.0,21.0,22.0,1.0,3.0,,,,,,59.0,47.0,6.7,11.0,0.123782,,1,,0.23,0.05,-0.17,,,,6.0,3.0,,,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,andrejkramaric,1.0,0.0328,-0.05,,,,,,,,
14065071,home,TSG Hoffenheim,Leon Avdullahu,avdullahu-leon,L. Avdullahu,M,7,185,842,M,1493305,EUR,1077494400,M,7,7,False,,80.0,69.0,5.0,4.0,1.0,27.0,29.0,42.0,51.0,,10.0,,,,,,90.0,91.0,7.0,16.0,0.236629,,0,,0.48,0.18,-0.23,,,,1.0,1.0,1.0,6.0,3.0,2.0,,,1.0,1.0,1.0,1.0,,3.0,,,,2.0,,,,,2.0,1.0,,,,,,
14065071,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,False,,21.0,17.0,2.0,2.0,0.0,7.0,8.0,10.0,13.0,1.0,,,,,,,59.0,30.0,6.2,8.0,0.00707526,,1,,-0.14,0.12,-0.16,,Umut Tohumcu,,,,,4.0,2.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,0.0372,-0.06,2.0,,,,,,,
14065071,home,TSG Hoffenheim,Tim Lemperle,tim-lemperle,T. Lemperle,F,19,186,851,M,1014290,EUR,1012867200,F,19,19,False,,20.0,15.0,3.0,2.0,0.0,4.0,4.0,11.0,16.0,3.0,2.0,,,,,,90.0,32.0,7.1,6.0,0.141868,,2,,0.35,0.16,0.13,,,,,,,3.0,3.0,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,,,0.0472,-0.43,,1.0,2.0,2.0,0.0694,,,
14065071,home,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,11,11,False,,18.0,13.0,,,0.0,3.0,3.0,10.0,15.0,1.0,2.0,,,,,,72.0,28.0,6.6,8.0,0.0385675,,3,,0.0,0.05,0.14,,,,,,1.0,1.0,3.0,,,,1.0,,2.0,1.0,,2.0,,,,,,3.0,0.1937,-0.52,1.0,,,,,,,
