match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,period,player_id,player_name,rescinded
14054074,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
14054074,,,,,85,,,6,,,substitution,124269131.0,False,False,regular,,,,,
14054074,,,,,74,,,17,,,substitution,124269028.0,False,False,regular,,,,,
14054074,,,,,66,,,25,,,substitution,124269018.0,False,False,regular,,,,,
14054074,,,,,66,,,25,,,substitution,124269017.0,False,False,regular,,,,,
14054074,,,,,66,,,25,,,substitution,124269016.0,False,False,regular,,,,,
14054074,,,,,61,,,30,,,substitution,124268951.0,False,True,regular,,,,,
14054074,,,,,61,,,30,,,substitution,124268949.0,False,True,regular,,,,,
14054074,,,,,58,,,33,,,substitution,124268948.0,False,True,regular,,,,,
14054074,,,,,52,,,39,,,substitution,124268858.0,False,True,regular,,,,,
14054074,,0.0,2.0,,46,,,45,,,goal,320458056.0,,False,regular,regular,period2,1150643.0,Lorenzo Caferri,
14054074,,,,,46,,,45,,,substitution,124268813.0,False,True,regular,,,,,
14054074,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
14054074,,,,,45,,,1,,,card,123720313.0,,False,yellow,,,1150643.0,Lorenzo Caferri,False
14054074,,,,,32,,,14,,,card,123720206.0,,True,yellow,,,984040.0,Christian Pastina,False
14054074,,,,,23,,,23,,,card,123720204.0,,False,yellow,,,849161.0,Giuseppe Cuomo,False
14054074,,0.0,1.0,,15,,,31,,,goal,320455735.0,,False,regular,regular,period1,294341.0,Alessandro Capello,
