match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_blockedScoringAttempt,stat_wonContest,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_lastManTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_errorLeadToAGoal,stat_penaltyConceded
10406924,home,KVC Westerlo,Dorgeles Nene,Nene Dorgeles,,nene-dorgeles,D. Nene,F,45,174,10332,M,1102788,EUR,1040601600,F,45,45,False,,25.0,19.0,,,5.0,6.0,17.0,22.0,1.0,73.0,46.0,8.4,12.0,4,3.0,3.0,3.0,6.0,5.0,,5.0,,,1.0,3.0,1.0,1.0,,2.0,,,1.0,,,2.0,1.0,,1.0,3.0,1.0,1.0,d.nene10,,,,,,,
10406924,home,KVC Westerlo,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,143,M,217782,EUR,752803200,M,35,35,True,,11.0,10.0,,,2.0,2.0,8.0,10.0,2.0,25.0,20.0,7.2,4.0,1,1.0,,,2.0,1.0,,3.0,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
10406924,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,123,M,38471,EUR,572140800,M,33,33,True,,10.0,7.0,3.0,3.0,4.0,7.0,3.0,3.0,2.0,17.0,14.0,6.9,3.0,0,,,,,2.0,,,,,2.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
10406924,home,KVC Westerlo,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,138,M,997827,EUR,987120000,F,14,14,True,,4.0,3.0,,,3.0,4.0,,,,17.0,7.0,6.5,3.0,1,,,,,2.0,,,,,,2.0,,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,
10406924,home,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172,64,M,129922,EUR,739497600,D,32,32,True,,10.0,10.0,,,8.0,8.0,2.0,2.0,1.0,12.0,11.0,6.5,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406924,home,KVC Westerlo,Igor Vetokele,,,igor-vetokele,I. Vetokele,F,,173,40,M,106236,EUR,701308800,F,25,25,True,,1.0,,,,,1.0,,,,11.0,4.0,6.6,1.0,0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
10406924,home,KVC Westerlo,Nick Gillekens,,,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406924,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406924,away,KV Oostende,Dillon Phillips,,,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,False,,23.0,8.0,20.0,5.0,3.0,4.0,5.0,19.0,5.0,90.0,30.0,5.3,16.0,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,,
10406924,away,KV Oostende,Osaze Urhoghide,,,osaze-urhoghide,O. Urhoghide,D,3,188,129,M,915129,EUR,962668800,D,2,2,False,,17.0,10.0,4.0,,7.0,7.0,3.0,10.0,8.0,90.0,36.0,5.7,8.0,0,,,1.0,3.0,5.0,,,1.0,4.0,2.0,,1.0,1.0,,,2.0,5.0,,1.0,,,,,,,,,,,,,,,1.0,
10406924,away,KV Oostende,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194,71,M,1005175,EUR,917481600,D,33,33,False,True,30.0,18.0,13.0,3.0,11.0,13.0,7.0,17.0,5.0,90.0,45.0,6.1,12.0,0,,,1.0,4.0,6.0,2.0,,2.0,3.0,2.0,,1.0,1.0,,,3.0,6.0,,,,,,1.0,,,,,,,,,,,,
10406924,away,KV Oostende,Fanos Katelaris,,,fanos-katelaris,F. Katelaris,D,23,186,70,M,282129,EUR,841017600,D,5,5,False,,14.0,11.0,1.0,1.0,4.0,6.0,7.0,8.0,2.0,45.0,17.0,6.1,3.0,0,,,2.0,2.0,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10406924,away,KV Oostende,Robbie D'Haese,Robbie,D'Haese,robbie-dhaese,R. D'Haese,M,,180,35,M,889388,EUR,919900800,M,29,29,False,,26.0,17.0,2.0,1.0,4.0,5.0,13.0,23.0,9.0,90.0,47.0,6.1,16.0,0,2.0,,1.0,5.0,6.0,,2.0,,2.0,5.0,2.0,,1.0,,,1.0,2.0,,1.0,,,,3.0,,,,,,,,,,,,1.0
10406924,away,KV Oostende,Cameron McGeehan,,,cameron-mcgeehan,C. McGeehan,M,8,180,57,M,149817,EUR,797126400,M,8,8,False,,25.0,18.0,4.0,3.0,5.0,6.0,13.0,19.0,8.0,90.0,32.0,5.9,9.0,3,,,2.0,5.0,,,,,,,1.0,,3.0,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,
10406924,away,KV Oostende,Kenny Rocha Santos,,,kenny-rocha-santos,K. R. Santos,M,10,174,107,M,867520,EUR,946857600,M,10,10,False,,17.0,10.0,3.0,1.0,3.0,4.0,7.0,13.0,3.0,45.0,25.0,6.2,10.0,1,,,,3.0,4.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
10406924,away,KV Oostende,Tatsuhiro Sakamoto,,,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,978,M,978927,EUR,845942400,M,18,18,False,,15.0,9.0,1.0,1.0,3.0,5.0,6.0,11.0,5.0,85.0,30.0,6.2,9.0,0,1.0,,,4.0,6.0,,1.0,,,2.0,1.0,1.0,3.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,
10406924,away,KV Oostende,Indy Boonen,,,indy-boonen,I. Boonen,M,25,173,46,M,839637,EUR,915408000,F,11,11,False,,9.0,9.0,,,4.0,4.0,5.0,6.0,3.0,45.0,14.0,6.5,4.0,0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10406924,away,KV Oostende,Fraser Hornby,,,fraser-hornby,F. Hornby,F,9,195,394,M,914877,EUR,937180800,F,9,9,False,,28.0,17.0,2.0,1.0,2.0,3.0,15.0,25.0,2.0,90.0,46.0,6.5,17.0,1,,,3.0,10.0,12.0,,4.0,,,,2.0,2.0,3.0,,3.0,8.0,,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,
10406924,away,KV Oostende,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,425,M,356024,EUR,859507200,F,68,68,False,,17.0,10.0,,,3.0,4.0,7.0,14.0,4.0,57.0,31.0,6.3,14.0,0,1.0,,3.0,8.0,5.0,,4.0,,,2.0,2.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,
10406924,away,KV Oostende,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,D,19,19,True,,16.0,11.0,2.0,2.0,4.0,5.0,7.0,11.0,3.0,45.0,17.0,5.9,5.0,0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10406924,away,KV Oostende,Brecht Capon,,,brecht-capon,B. Capon,D,,179,7,,42106,EUR,577670400,D,27,27,True,,12.0,10.0,2.0,2.0,5.0,7.0,5.0,5.0,2.0,45.0,18.0,6.2,2.0,0,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
10406924,away,KV Oostende,David Atanga,,,david-atanga,D. Atanga,F,17,176,143,M,786187,EUR,851472000,F,77,77,True,,15.0,13.0,1.0,,4.0,4.0,10.0,12.0,2.0,45.0,24.0,6.7,6.0,1,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
10406924,away,KV Oostende,Nick Bätzner,,,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,M,34,34,True,,12.0,10.0,,,3.0,3.0,7.0,13.0,5.0,33.0,25.0,6.6,8.0,1,4.0,,,2.0,3.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
10406924,away,KV Oostende,Andy Musaev,Andy,Musaev,andy-musayev,A. Musaev,F,33,182,22,M,1390664,EUR,1054425600,F,20,20,True,,4.0,4.0,,,1.0,1.0,3.0,3.0,,5.0,5.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406924,away,KV Oostende,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406924,away,KV Oostende,Alessandro Albanese,,,alessandro-albanese,A. Albanese,M,10,174,55,M,867257,EUR,947635200,F,99,99,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
