match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_goals,stat_bigChanceCreated,stat_outfielderBlock,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_hitWoodwork
12448222,home,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,22,22,False,51.0,36.0,26.0,11.0,0.0,30.0,32.0,6.0,19.0,15.0,3.0,4.0,90.0,61.0,7.1,15.0,0.00802159,0,-0.4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448222,home,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,False,28.0,27.0,,,0.0,19.0,19.0,8.0,9.0,4.0,,,70.0,50.0,6.2,4.0,0.00810248,0,,,,5.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12448222,home,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,70.0,63.0,3.0,1.0,0.0,53.0,56.0,10.0,14.0,3.0,,,86.0,84.0,7.0,7.0,0.00471562,1,,,,2.0,8.0,,,1.0,1.0,6.0,2.0,1.0,,,2.0,5.0,1.0,1.0,0.0293,0.0179,,,,,,,,,,,,,,
12448222,home,NEC Nijmegen,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,96.0,85.0,8.0,2.0,0.0,70.0,72.0,15.0,24.0,1.0,,,90.0,105.0,6.4,13.0,0.00735296,1,,,,6.0,2.0,1.0,,,,3.0,1.0,1.0,2.0,1.0,4.0,1.0,,,0.1112,,True,1.0,,,,,,,,,,,,
12448222,home,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,58.0,42.0,11.0,5.0,0.0,25.0,31.0,18.0,28.0,7.0,,,90.0,89.0,7.0,17.0,0.0411843,4,,,,1.0,5.0,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,0.1278,0.014,,,c.verdonk,1.0,1.0,3.0,1.0,1.0,,,,,,
12448222,home,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,49.0,43.0,4.0,3.0,0.0,23.0,26.0,20.0,23.0,2.0,,,63.0,58.0,6.8,8.0,0.009358,2,,,,4.0,4.0,2.0,,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.1192,0.341,,1.0,,,,,1.0,,,,,,,
12448222,home,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176,1274,M,1184054,EUR,1064448000,M,23,23,False,66.0,57.0,7.0,4.0,0.0,34.0,37.0,23.0,30.0,2.0,,,90.0,82.0,7.4,12.0,0.193658,0,,Kodai Sano,,1.0,9.0,,,5.0,4.0,1.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,
12448222,home,NEC Nijmegen,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,M,32,32,False,9.0,5.0,,,0.0,3.0,4.0,3.0,9.0,1.0,,,70.0,20.0,6.4,10.0,0.120896,1,,,,3.0,2.0,,,,,,1.0,,2.0,1.0,2.0,1.0,1.0,,0.0278,0.2855,,,,4.0,1.0,,,,,,,,,
12448222,home,NEC Nijmegen,Rober González,rober-gonzalez,R. González,M,11,169,147,M,910022,EUR,978739200,M,7,7,False,20.0,17.0,,,0.0,12.0,12.0,5.0,8.0,1.0,,,70.0,33.0,6.7,7.0,0.0043974,2,,,,6.0,4.0,,2.0,1.0,,,,,1.0,3.0,,1.0,1.0,,0.15,0.0798,,1.0,,,,,3.0,,,,,,,
12448222,home,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,M,10,10,False,34.0,24.0,,,0.0,15.0,17.0,10.0,19.0,7.0,,,90.0,50.0,7.5,16.0,0.206003,1,,,,9.0,7.0,3.0,2.0,3.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,0.5109,0.5614,,,,2.0,1.0,,2.0,2.0,1.0,,,,,
