match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork
14065126,home,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,11,11,False,,15.0,11.0,2.0,2.0,0.0,3.0,5.0,8.0,10.0,5.0,2.0,1.0,2.0,,,,76.0,29.0,8.7,7.0,0.186498,,3,,0.49,0.28,-0.04,,,,,1.0,5.0,1.0,1.0,,2.0,2.0,,2.0,3.0,1.0,,1.0,,1.0,,1.0,0.3735,0.53,,,,2.0,1.0,0.9815,,
14065126,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,True,,21.0,18.0,,,0.0,7.0,8.0,11.0,13.0,2.0,,,2.0,,,,23.0,27.0,6.2,4.0,0.0249425,,1,,-0.13,0.06,0.13,,,,,,1.0,,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,0.1939,-0.54,,,,,,,,
14065126,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,True,,17.0,13.0,2.0,,0.0,5.0,5.0,8.0,12.0,2.0,1.0,1.0,1.0,,,,23.0,20.0,6.3,5.0,0.016602,,0,,0.04,0.11,-0.22,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14065126,home,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,10,10,True,,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,,,,,,14.0,16.0,6.5,7.0,0.0100112,,1,,0.12,0.26,-0.04,,,,1.0,,4.0,1.0,,,3.0,,,,1.0,1.0,,,,,,1.0,0.058,-0.25,,,1.0,1.0,,0.1513,,
14065126,home,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,F,33,33,True,,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,,,,14.0,7.0,6.2,4.0,0.0181772,,0,,-0.19,0.15,-0.02,,Max Moerstedt,,,1.0,5.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,
14065126,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,True,,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,1.0,,,,,,,10.0,5.0,6.8,,0.00094371,,0,,0.04,0.0,0.21,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
14065126,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065126,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065126,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Umut Tohumcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065126,home,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,,56.0,33.0,40.0,17.0,0.0,26.0,29.0,7.0,27.0,2.0,,,20.0,4.0,4.0,4.0,90.0,73.0,7.4,24.0,0.00654808,0.4116,0,-0.4369,0.19,0.04,-0.11,0.05,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,True,26.0,25.0,1.0,1.0,0.0,17.0,18.0,8.0,8.0,10.0,1.0,1.0,4.0,,,,90.0,53.0,6.8,1.0,0.00204028,,1,,0.08,0.14,-0.2,,,,,6.0,3.0,,15.0,,,1.0,1.0,,2.0,2.0,,,1.0,,,2.0,0.0509,-0.24,,,,,,,,
14065126,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,,15.0,11.0,3.0,1.0,0.0,9.0,10.0,2.0,5.0,,,,1.0,,,,45.0,23.0,5.8,4.0,0.00070892,,0,,-0.04,-0.06,-0.31,,,,,,4.0,,4.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,,45.0,35.0,14.0,7.0,0.0,20.0,22.0,15.0,23.0,6.0,,,3.0,,,,90.0,64.0,6.6,12.0,0.0187754,,0,,0.25,0.12,-0.42,,,,1.0,1.0,5.0,3.0,7.0,1.0,1.0,2.0,1.0,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,
14065126,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,M,23,23,False,,31.0,22.0,6.0,3.0,0.0,16.0,21.0,6.0,10.0,8.0,1.0,1.0,5.0,,,,78.0,56.0,7.0,14.0,0.0601435,,0,,0.07,0.01,-0.01,,,,3.0,1.0,6.0,1.0,,,,2.0,1.0,1.0,3.0,4.0,,,,,1.0,1.0,,,,,1.0,,,,,
14065126,away,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,,,,,45.0,13.0,6.5,2.0,0.00674673,,0,,0.07,0.05,-0.12,,,,,,3.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,
14065126,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,,29.0,19.0,5.0,1.0,0.0,11.0,12.0,8.0,17.0,7.0,2.0,2.0,4.0,,,,90.0,45.0,6.6,13.0,0.0161459,,1,,0.03,0.21,-0.11,,,,2.0,2.0,6.0,1.0,2.0,2.0,,2.0,1.0,,3.0,1.0,,,,1.0,1.0,,0.0421,-0.16,,,1.0,,,,,
14065126,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,M,19,19,False,,28.0,24.0,2.0,1.0,1.0,15.0,16.0,9.0,12.0,4.0,,,5.0,,,,90.0,50.0,7.3,8.0,0.51778,,0,,0.5,0.15,-0.16,,,,7.0,1.0,2.0,1.0,3.0,2.0,1.0,,,3.0,1.0,3.0,,,,,,2.0,,,,4.0,,,,,,
14065126,away,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,F,22,22,False,,30.0,17.0,3.0,,0.0,9.0,11.0,8.0,19.0,5.0,1.0,1.0,2.0,,,,90.0,51.0,6.4,23.0,0.098638,,2,,-0.09,0.29,-0.12,,,,9.0,2.0,5.0,2.0,1.0,,4.0,2.0,1.0,2.0,2.0,,,,1.0,,,,0.1441,-0.35,,3.0,,1.0,,0.0904,,
14065126,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,F,21,21,False,,21.0,14.0,2.0,1.0,0.0,6.0,9.0,8.0,12.0,2.0,1.0,,5.0,,,,67.0,29.0,6.2,12.0,0.0056515,,0,,-0.21,0.03,-0.06,,,,1.0,,7.0,1.0,,,3.0,1.0,2.0,,3.0,1.0,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,11,11,False,,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,45.0,10.0,6.4,4.0,0.00732868,,0,,-0.03,-0.05,0.32,,,,,,5.0,,1.0,,1.0,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,
14065126,away,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,True,,23.0,17.0,5.0,3.0,0.0,11.0,14.0,6.0,9.0,3.0,1.0,1.0,3.0,,,,45.0,33.0,6.8,6.0,0.00485438,,2,,0.04,-0.02,-0.02,,,,,1.0,,,5.0,1.0,,1.0,,,,,,,,2.0,,,0.0966,0.01,,,,,,,,
14065126,away,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,F,17,17,True,,10.0,7.0,,,0.0,2.0,4.0,5.0,6.0,2.0,3.0,2.0,2.0,,,,45.0,22.0,6.7,7.0,0.0587714,,2,,0.02,0.16,0.16,,,,,,1.0,,1.0,1.0,3.0,,,2.0,,,,,1.0,,,,0.0436,0.0,,,,1.0,,0.0221,,
14065126,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,6.0,4.0,,,0.0,,,4.0,6.0,6.0,1.0,1.0,,,,,45.0,20.0,7.6,6.0,0.19616,,3,,0.15,0.17,-0.02,,,,1.0,4.0,6.0,,2.0,1.0,3.0,1.0,2.0,1.0,3.0,,,1.0,1.0,1.0,,,0.2687,0.47,,1.0,1.0,1.0,1.0,0.536,,1.0
14065126,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,,6.0,5.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,1.0,,,,,,,23.0,15.0,7.1,4.0,0.00395404,,1,,0.05,0.01,0.47,,,,,,2.0,2.0,3.0,,2.0,,,,,1.0,,,1.0,,1.0,1.0,0.4673,-0.46,,,,,,,1.0,
14065126,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,,4.0,3.0,,,0.0,,,3.0,4.0,2.0,,,,,,,12.0,5.0,6.6,1.0,0.00350407,,0,,-0.05,0.03,0.16,,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Adam Kölle,adam-kolle,A. Kölle,D,28,195,37,M,2192753,EUR,1146182400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adam,Kölle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Thomas Keller,thomas-keller,T. Keller,M,39,187,42,M,940236,EUR,933811200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065126,away,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
