match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal,stat_totalOffside
12499753,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,40.0,37.0,7.0,4.0,0.0,37.0,39.0,1.0,10.0,3.0,6.0,90.0,52.0,7.5,3.0,0.00021291,0,0.3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,False,,65.0,54.0,8.0,2.0,1.0,35.0,37.0,29.0,7.0,,,90.0,94.0,7.2,17.0,0.635045,0,,Nnamdi Collins,,19.0,1.0,1.0,3.0,4.0,8.0,4.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,88.0,77.0,14.0,7.0,0.0,48.0,52.0,36.0,4.0,,,73.0,98.0,7.1,11.0,0.0236046,0,,,,29.0,,,3.0,,5.0,1.0,1.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,,67.0,64.0,4.0,3.0,0.0,48.0,49.0,18.0,1.0,,,81.0,81.0,6.8,5.0,0.00915322,1,,,,16.0,,3.0,2.0,6.0,4.0,,,,2.0,4.0,2.0,2.0,,1.0,,,1.0,1.0,2.0,0.0325,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,False,,55.0,45.0,6.0,3.0,0.0,25.0,30.0,26.0,6.0,,,90.0,87.0,7.5,17.0,0.0262251,2,,,,20.0,1.0,2.0,1.0,4.0,6.0,4.0,2.0,,8.0,1.0,1.0,1.0,,3.0,2.0,,,,,0.9604,1.0,1.0,1.0,0.9942,,,,,,,,,
12499753,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,,29.0,19.0,1.0,1.0,0.0,3.0,5.0,26.0,6.0,,,90.0,44.0,7.9,13.0,0.131408,2,,,,18.0,2.0,,2.0,2.0,7.0,2.0,1.0,,,,4.0,4.0,,2.0,,,,,1.0,0.5441,,2.0,1.0,0.9964,2.0,,,,,,,,
12499753,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,False,,70.0,61.0,2.0,,1.0,39.0,40.0,32.0,9.0,,,90.0,86.0,8.4,12.0,0.202291,4,,,,22.0,2.0,,,3.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,,,,2.0,,2.0,1.0,0.3961,,2.0,1.0,0.3978,,1.0,1.0,,,,,,
12499753,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,,48.0,41.0,4.0,2.0,1.0,20.0,22.0,26.0,1.0,,,73.0,55.0,6.5,9.0,0.215731,0,,,,21.0,,1.0,,3.0,,,,,1.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,ellyes_skhiri,,,,,
12499753,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,M,19,19,False,,16.0,13.0,,,0.0,6.0,8.0,10.0,,,,65.0,34.0,6.6,11.0,0.0607932,1,,Jean Bahoya,,7.0,2.0,,,6.0,5.0,3.0,1.0,,,1.0,2.0,2.0,,2.0,2.0,,2.0,1.0,,0.1064,,,,,,2.0,,,,,,,
12499753,home,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,,22.0,15.0,4.0,2.0,0.0,5.0,5.0,17.0,2.0,,,90.0,40.0,8.0,18.0,0.0415208,3,,Hugo Ekitiké,,10.0,,2.0,2.0,7.0,2.0,3.0,,,,,,,,5.0,,,2.0,1.0,,0.5901,,2.0,2.0,1.2733,,,,hekitike,,,,,
12499753,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,,14.0,11.0,2.0,1.0,2.0,2.0,3.0,16.0,1.0,,,73.0,37.0,9.1,11.0,0.750416,2,,,,12.0,5.0,1.0,,5.0,8.0,4.0,3.0,1.0,,,,,,2.0,5.0,3.0,3.0,1.0,,0.1168,,1.0,1.0,0.4782,3.0,,,OMarmoush,,,,,
12499753,home,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,,14.0,12.0,1.0,1.0,0.0,8.0,8.0,6.0,1.0,,,25.0,22.0,7.1,4.0,0.0109627,2,,Can Uzun,,4.0,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,0.7679,1.0,1.0,1.0,0.6705,,,1.0,can.uzun10,,,,,
12499753,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,18.0,13.0,2.0,1.0,0.0,4.0,5.0,14.0,,,,17.0,25.0,6.8,7.0,0.0375195,0,,,,9.0,1.0,1.0,4.0,2.0,5.0,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,True,,18.0,17.0,,,0.0,8.0,9.0,9.0,2.0,,,17.0,19.0,6.6,1.0,0.01245,1,,Hugo Larsson,,9.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.0121,,,,,,1.0,,,,,,,
12499753,home,Eintracht Frankfurt,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3237,M,1019321,EUR,1049068800,F,9,9,True,,7.0,7.0,,,0.0,1.0,1.0,6.0,,,,17.0,9.0,6.4,1.0,0.00165807,0,,,,6.0,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
12499753,home,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,17.0,15.0,2.0,2.0,0.0,11.0,12.0,5.0,,,,9.0,17.0,7.1,2.0,0.32231,0,,,,4.0,,,3.0,1.0,3.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499753,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MarioGotze,,,,,
12499753,away,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,False,,33.0,17.0,29.0,13.0,0.0,7.0,13.0,20.0,9.0,2.0,2.0,90.0,42.0,5.4,16.0,0.0015724,0,-2.1896,,,10.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
12499753,away,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,D,15,15,False,,25.0,16.0,7.0,2.0,1.0,4.0,5.0,25.0,2.0,,,67.0,48.0,6.5,16.0,0.40025,1,,,,13.0,5.0,,,4.0,4.0,1.0,,1.0,2.0,,4.0,3.0,,,,1.0,,,2.0,0.0243,,1.0,,0.1101,1.0,1.0,,,,,1.0,,
12499753,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,,25.0,21.0,4.0,2.0,0.0,13.0,14.0,11.0,4.0,,,90.0,40.0,5.9,5.0,0.00626519,0,,,,8.0,,2.0,2.0,3.0,3.0,,,,11.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,
12499753,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,,34.0,23.0,4.0,4.0,1.0,10.0,17.0,17.0,6.0,,,90.0,43.0,6.2,12.0,0.209315,0,,,,13.0,,1.0,1.0,4.0,1.0,,,1.0,2.0,3.0,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,
12499753,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,,8.0,7.0,2.0,2.0,0.0,4.0,4.0,4.0,,,,33.0,18.0,5.4,5.0,0.00570961,0,,,,3.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,
12499753,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,M,29,29,False,,7.0,4.0,,,0.0,1.0,2.0,5.0,3.0,,,45.0,29.0,5.9,11.0,0.00144184,2,,,,3.0,,2.0,,9.0,5.0,2.0,,,,,5.0,3.0,,5.0,,,1.0,,1.0,0.0243,1.0,1.0,,0.009,,3.0,1.0,,,,,,
12499753,away,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,,19.0,16.0,,,0.0,8.0,9.0,10.0,2.0,,,90.0,34.0,6.7,5.0,0.012817,1,,,,8.0,,,,4.0,8.0,4.0,3.0,,1.0,,2.0,2.0,,1.0,3.0,,,,2.0,0.0418,,1.0,,0.0753,,1.0,,,,,1.0,,
12499753,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,True,45.0,33.0,7.0,3.0,0.0,15.0,18.0,27.0,6.0,,,90.0,56.0,5.9,13.0,0.0516287,1,,,,18.0,,2.0,,5.0,4.0,,,,1.0,,4.0,2.0,,,,1.0,1.0,,1.0,0.018,1.0,,,,,1.0,,,,,2.0,1.0,
12499753,away,VfL Bochum 1848,Koji Miyoshi,koji-miyoshi,K. Miyoshi,M,23,167,672,M,358984,EUR,859334400,M,23,23,False,,6.0,4.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,,,45.0,12.0,6.1,5.0,0.00244652,0,,,,3.0,1.0,2.0,,4.0,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
12499753,away,VfL Bochum 1848,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,F,10,10,False,,33.0,28.0,3.0,2.0,0.0,20.0,21.0,14.0,6.0,,,90.0,45.0,7.5,6.0,0.0112042,2,,,,9.0,2.0,3.0,1.0,4.0,3.0,,,,3.0,,2.0,1.0,,,,,,,,0.4816,,2.0,1.0,0.909,1.0,1.0,,,,,1.0,,1.0
12499753,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,,17.0,13.0,2.0,1.0,0.0,8.0,8.0,10.0,2.0,,,82.0,30.0,7.7,6.0,0.00658011,2,,,,6.0,1.0,5.0,5.0,5.0,9.0,1.0,1.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,,,,0.6837,,2.0,1.0,1.0138,1.0,,,,,,,,
12499753,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,21,21,True,,18.0,15.0,,,0.0,13.0,14.0,8.0,6.0,,,57.0,41.0,6.6,12.0,0.0361317,0,,,,3.0,4.0,1.0,1.0,6.0,3.0,,,,1.0,2.0,2.0,2.0,,2.0,,,2.0,,2.0,,,,,,1.0,1.0,,,,,,,
12499753,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,True,,9.0,7.0,2.0,1.0,0.0,5.0,5.0,4.0,1.0,,,45.0,14.0,5.8,3.0,0.00161224,0,,,,2.0,,1.0,,6.0,1.0,,,,2.0,,1.0,,,,,,1.0,,3.0,,,,,,,1.0,,,,,,,
12499753,away,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,True,,16.0,10.0,1.0,,0.0,3.0,4.0,14.0,2.0,,,45.0,21.0,6.7,9.0,0.406356,0,,,,7.0,2.0,2.0,1.0,3.0,1.0,,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
12499753,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,,10.0,6.0,4.0,1.0,0.0,5.0,6.0,6.0,2.0,,,23.0,14.0,6.4,6.0,0.181494,1,,,,2.0,2.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,0.0383,1.0,,,,1.0,,,,,,,,
12499753,away,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,7,7,True,,5.0,3.0,1.0,1.0,0.0,,1.0,4.0,1.0,,,8.0,12.0,6.7,4.0,0.00350886,1,,,,3.0,,1.0,,1.0,4.0,1.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,,0.4749,,1.0,,0.2762,,,1.0,,,,,,
12499753,away,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499753,away,VfL Bochum 1848,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499753,away,VfL Bochum 1848,Moritz-Broni Kwarteng,moritz-broni-kwarteng,M. Kwarteng,M,11,175,96,M,886132,EUR,893721600,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499753,away,VfL Bochum 1848,Mats Pannewig,mats-pannewig,M. Pannewig,M,24,195,73,M,1197157,EUR,1098921600,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
