match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_wasFouled,captain,stat_bigChanceCreated,player_firstName,player_lastName,stat_goalAssist,stat_goals,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal
11352419,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,51.0,33.0,32.0,14.0,22.0,23.0,11.0,28.0,1.0,7.0,1.0,4.0,2.0,1.0,90.0,59.0,7.3,19.0,0.00253597,0,0.0137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352419,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,37.0,26.0,4.0,,15.0,22.0,11.0,17.0,3.0,11.0,,,,,90.0,64.0,6.6,18.0,0.0211281,0,,2.0,2.0,1.0,7.0,5.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352419,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,60.0,42.0,13.0,5.0,26.0,33.0,16.0,27.0,6.0,3.0,,,,,90.0,79.0,7.4,19.0,0.00957209,0,,,1.0,4.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,
11352419,home,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,118179,EUR,560390400,D,13,13,False,39.0,38.0,4.0,4.0,29.0,30.0,9.0,9.0,9.0,5.0,,,,,90.0,58.0,7.5,3.0,0.00170019,0,,,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,,,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,,
11352419,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,51.0,37.0,9.0,5.0,16.0,22.0,21.0,30.0,7.0,5.0,,,,,90.0,78.0,8.0,16.0,0.0217985,1,,1.0,2.0,6.0,2.0,10.0,,,1.0,1.0,3.0,3.0,,,1.0,5.0,1.0,1.0,0.1618,0.2434,1.0,,,,,,,,,,,,,
11352419,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,42.0,31.0,3.0,1.0,19.0,22.0,12.0,20.0,2.0,9.0,,,,,90.0,62.0,7.0,14.0,0.00532893,0,,,5.0,1.0,10.0,11.0,1.0,1.0,1.0,,7.0,3.0,1.0,2.0,2.0,1.0,,,,,,Palhinha,3.0,,,,,,,,,,,
11352419,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,False,38.0,33.0,1.0,,13.0,15.0,20.0,25.0,,6.0,,,,,63.0,48.0,7.4,8.0,0.0270836,0,,2.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,2.0,,2.0,True,1.0,,,,,,,,,
11352419,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,M,14,14,False,31.0,26.0,4.0,3.0,6.0,8.0,20.0,26.0,1.0,,,,,,64.0,40.0,8.1,10.0,0.239935,1,,3.0,1.0,,2.0,,,,,,,,2.0,1.0,,,,1.0,0.0947,0.9454,1.0,,,,1.0,,,1.0,1.0,,,,,
11352419,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,31.0,25.0,,,12.0,13.0,13.0,19.0,2.0,4.0,,,,,85.0,43.0,6.6,11.0,0.055801,0,,1.0,1.0,2.0,3.0,4.0,,2.0,,,,,2.0,,,,,,,,,andreaspereira,2.0,,,,,,,,,,,
11352419,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,34.0,30.0,2.0,2.0,13.0,15.0,19.0,21.0,1.0,1.0,,,,,85.0,46.0,7.7,7.0,0.608179,3,,2.0,1.0,1.0,3.0,3.0,1.0,,3.0,2.0,,,2.0,,,,1.0,2.0,0.4126,1.032,3.0,willianborges88,,,2.0,,,1.0,,2.0,1.0,,,
