match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_shotOffTarget,stat_goalAssist,stat_goals
10389762,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,25.0,21.0,10.0,6.0,17.0,17.0,4.0,8.0,2.0,8.0,2.0,3.0,1.0,4.0,4.0,90.0,36.0,7.1,4.0,0.0,0.0,0.00049004,0,-0.3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389762,home,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,37.0,31.0,2.0,1.0,14.0,19.0,17.0,21.0,1.0,6.0,,,,,,83.0,54.0,6.4,12.0,0.0,0.0,0.00900553,0,,,,hamarintos27,True,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389762,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,60.0,53.0,8.0,8.0,29.0,31.0,24.0,29.0,3.0,3.0,,,,,,90.0,68.0,6.8,8.0,0.0,0.0,0.124973,0,,,,,,,2.0,7.0,4.0,2.0,1.0,,,,3.0,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
10389762,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,False,38.0,36.0,1.0,,23.0,25.0,13.0,13.0,4.0,,,,,,,56.0,44.0,6.6,2.0,0.0,0.0,0.00810952,0,,,,chriswooh,,,1.0,1.0,3.0,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,
10389762,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,94.0,79.0,8.0,2.0,48.0,54.0,31.0,40.0,2.0,4.0,,,,,,90.0,102.0,6.7,15.0,0.1096,0.0,0.0159541,1,,,,,,,1.0,3.0,3.0,1.0,,,,2.0,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,
10389762,home,Stade Rennais,Birger Meling,birger-meling,B. Meling,D,24,172,241,M,606530,EUR,787622400,D,25,25,False,44.0,40.0,4.0,3.0,19.0,22.0,22.0,23.0,,6.0,,,,,,90.0,67.0,6.9,5.0,0.0,0.0,0.0645965,0,,,,,,1.0,1.0,2.0,4.0,,,2.0,2.0,1.0,,,1.0,,,,,2.0,,,1.0,,,,,,,
10389762,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,False,26.0,19.0,1.0,1.0,3.0,4.0,16.0,22.0,,5.0,,,,,,56.0,38.0,6.3,11.0,0.0469,0.0,0.0301878,1,,Désiré Doué,,DD14,,,,8.0,5.0,3.0,1.0,4.0,3.0,,1.0,2.0,4.0,,,,,1.0,1.0,,,,,,,,,
10389762,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,64.0,55.0,8.0,5.0,18.0,19.0,38.0,50.0,1.0,4.0,,,,,,90.0,81.0,7.1,15.0,0.2836,0.1134,0.616934,3,,,,,,5.0,,3.0,2.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,
10389762,home,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,False,45.0,42.0,4.0,2.0,17.0,17.0,25.0,28.0,,3.0,,,,,,74.0,49.0,6.6,4.0,0.0,0.0,0.0273974,0,,,,l.ugochukwu8,,,,3.0,2.0,,,1.0,,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,
10389762,home,Stade Rennais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,M,17,17,False,23.0,16.0,,,3.0,3.0,13.0,20.0,,1.0,,,,,,56.0,29.0,6.5,8.0,0.3789,0.0,0.0197094,1,,,,karltokoekambi,,,1.0,1.0,3.0,,,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,,1.0,,,1.0,,
