match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,player_sofascoreId,captain,player_firstName,stat_totalOffside,stat_bigChanceCreated,stat_goals,player_lastName,stat_bigChanceMissed
13472866,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,28.0,15.0,16.0,4.0,0.0,13.0,16.0,2.0,12.0,7.0,1.0,1.0,2.0,4.0,90.0,35.0,6.3,13.0,0.00032212,0,0.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472866,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,False,32.0,29.0,2.0,2.0,0.0,6.0,8.0,23.0,24.0,2.0,,,,,77.0,43.0,7.0,7.0,0.202763,2,,6.0,3.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.1266,1.0,,,,,,,,,,,,,,,,,,
13472866,home,Botafogo,Kaio Pantaleão,kaio,K. Pantaleão,D,31,186,788,M,990193,EUR,810518400,D,31,31,False,48.0,43.0,3.0,1.0,0.0,31.0,34.0,12.0,14.0,3.0,,,,,90.0,62.0,7.1,6.0,0.00514559,0,,,,,2.0,1.0,3.0,,,5.0,1.0,1.0,1.0,,,6.0,,,,,,,,,,,,,,,,,
13472866,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,70.0,63.0,5.0,2.0,0.0,40.0,42.0,23.0,28.0,7.0,,,,,90.0,88.0,7.5,8.0,0.0160664,3,,,,1.0,4.0,4.0,7.0,,,1.0,,,2.0,0.1138,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.1138,,,,,,,,
13472866,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,False,66.0,60.0,8.0,6.0,0.0,27.0,28.0,33.0,38.0,1.0,,,,,77.0,80.0,7.3,10.0,0.095265,0,,3.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,alextelles13,True,,,,,,
13472866,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,25,25,False,68.0,62.0,3.0,2.0,0.0,31.0,32.0,31.0,36.0,7.0,,,,,90.0,84.0,7.6,7.0,0.028086,0,,,,1.0,,5.0,11.0,,,1.0,,4.0,4.0,,,1.0,,1.0,,,,1.0,7.0,6.0,,,,,,,,,
13472866,home,Botafogo,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,False,75.0,70.0,6.0,5.0,0.0,26.0,28.0,44.0,47.0,4.0,,,,,90.0,92.0,7.5,9.0,0.0635997,3,,,,,1.0,5.0,4.0,1.0,1.0,3.0,2.0,,2.0,0.0686,1.0,,2.0,,,1.0,1.0,,3.0,2.0,0.3015,,,Newton,,,,,
13472866,home,Botafogo,Álvaro Montoro,alvaro-montoro,Á. Montoro,M,10,169,4507,M,1650770,EUR,1176768000,M,8,8,False,42.0,36.0,,,0.0,6.0,6.0,30.0,36.0,4.0,,,,,87.0,58.0,7.0,13.0,0.272333,1,,3.0,1.0,,1.0,4.0,8.0,,,,1.0,2.0,,0.0301,3.0,,1.0,6.0,3.0,,1.0,,2.0,2.0,,,,Álvaro Montoro,,,,,
13472866,home,Botafogo,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5658,M,249929,EUR,776736000,M,30,30,False,51.0,45.0,3.0,2.0,0.0,9.0,11.0,36.0,40.0,2.0,,,,,64.0,64.0,7.4,15.0,0.24238,0,,4.0,,1.0,,4.0,2.0,,,,3.0,1.0,1.0,,3.0,,2.0,,,,,,1.0,1.0,,tucocorrea,,,1.0,,,,
13472866,home,Botafogo,Nathan Fernandes,nathan-fernandes,N. Fernandes,F,16,178,1314,M,1494695,EUR,1108512000,M,16,16,False,30.0,29.0,,,1.0,9.0,9.0,20.0,21.0,4.0,,,,,63.0,44.0,7.7,6.0,0.490633,0,,1.0,,1.0,1.0,4.0,6.0,1.0,,2.0,2.0,2.0,,,1.0,,1.0,4.0,3.0,,,,,,,,,,,1.0,,,
