match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_lastManTackle,stat_goals
12436622,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,27.0,21.0,9.0,4.0,0.0,17.0,20.0,4.0,7.0,4.0,1.0,90.0,31.0,6.3,6.0,0.00074576,0,-0.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,False,74.0,68.0,5.0,5.0,0.0,35.0,38.0,33.0,36.0,6.0,,90.0,86.0,7.7,6.0,0.0382522,0,,2.0,4.0,4.0,10.0,2.0,5.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,51.0,49.0,2.0,2.0,0.0,35.0,37.0,14.0,14.0,4.0,,79.0,59.0,6.9,2.0,0.00307388,0,,2.0,,2.0,1.0,3.0,,,1.0,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Tyler Fredricson,Tyler,Fredricson,tyler-fredricson,T. Fredricson,D,33,184,5383,M,,1142182,EUR,1109116800,D,55,55,False,69.0,64.0,3.0,3.0,0.0,38.0,39.0,26.0,30.0,6.0,,90.0,82.0,7.6,5.0,0.0179861,0,,2.0,5.0,3.0,12.0,4.0,4.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12436622,home,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,M,13,13,False,10.0,8.0,,,0.0,3.0,4.0,5.0,8.0,1.0,,59.0,30.0,7.6,4.0,0.0123626,1,,,1.0,4.0,11.0,1.0,7.0,7.0,3.0,2.0,,,,,2.0,,,2.0,1.0,0.0313,,,,,,,,,,,,
12436622,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,False,38.0,33.0,4.0,3.0,0.0,17.0,19.0,16.0,19.0,3.0,,59.0,55.0,7.0,11.0,0.0100661,0,,,,4.0,8.0,,3.0,1.0,3.0,,,,,1.0,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,
12436622,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,74.0,63.0,10.0,7.0,0.0,19.0,21.0,45.0,66.0,6.0,,90.0,104.0,7.5,28.0,0.368329,2,,,,4.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,2.0,,,13.0,,0.0729,1.0,3.0,1.0,1.0,1.0,1.0,0.0824,,,,,
12436622,home,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181,8461,M,,1461595,EUR,1174003200,M,41,41,False,47.0,42.0,1.0,,0.0,12.0,14.0,30.0,36.0,7.0,,90.0,70.0,7.3,11.0,0.0399737,0,,1.0,3.0,4.0,9.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,,,,3.0,,,,,,1.0,,,,
12436622,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,False,46.0,40.0,1.0,,0.0,10.0,11.0,30.0,40.0,2.0,,90.0,76.0,6.7,26.0,0.413801,1,,1.0,,14.0,5.0,,1.0,1.0,2.0,1.0,3.0,,,1.0,3.0,6.0,2.0,5.0,,0.0208,5.0,6.0,,,,1.0,,,,,,
12436622,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,F,37,37,False,22.0,19.0,1.0,,0.0,7.0,7.0,12.0,15.0,2.0,,59.0,31.0,6.6,8.0,0.00749106,1,,,1.0,2.0,2.0,,1.0,,,,,,,1.0,,1.0,,,1.0,0.0214,1.0,2.0,,,,,,,,,,
12436622,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,8.0,6.0,,,0.0,1.0,3.0,5.0,5.0,,,70.0,13.0,6.5,4.0,0.0096339,1,,5.0,1.0,8.0,2.0,,,,,1.0,,,,,,2.0,1.0,,,0.0693,1.0,,,,,1.0,,1.0,,,,
12436622,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,True,16.0,13.0,1.0,,0.0,3.0,3.0,10.0,15.0,,,31.0,29.0,6.5,9.0,0.0255566,0,,,1.0,3.0,4.0,,2.0,1.0,,,1.0,,,,,3.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,
12436622,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,True,43.0,39.0,4.0,2.0,0.0,11.0,12.0,29.0,33.0,5.0,,31.0,53.0,7.2,5.0,0.102091,4,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.5944,,,1.0,,1.0,1.0,0.0075,,,,,
12436622,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,True,14.0,14.0,1.0,1.0,0.0,1.0,1.0,13.0,14.0,1.0,,31.0,21.0,6.6,3.0,0.0559469,2,,,1.0,2.0,3.0,,,,2.0,2.0,,,,,,,,1.0,2.0,0.5104,,2.0,,,,,,,1.0,,,
12436622,home,Manchester United,Chido Obi-Martin,,,chido-obi,C. O. Martin,F,9,188,13289,M,,1566204,EUR,1196294400,F,56,56,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,20.0,5.0,6.5,1.0,0.0158651,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,True,14.0,12.0,,,0.0,7.0,8.0,5.0,6.0,2.0,,11.0,15.0,6.8,2.0,0.00527862,0,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436622,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436622,away,Wolverhampton,Daniel Bentley,,,daniel-bentley,D. Bentley,G,25,188,242,M,,101367,EUR,742521600,G,25,25,False,34.0,20.0,20.0,6.0,0.0,17.0,22.0,3.0,12.0,4.0,2.0,90.0,38.0,7.0,14.0,0.00078605,0,0.0899,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
12436622,away,Wolverhampton,Santiago Bueno,,,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,26.0,24.0,2.0,1.0,0.0,19.0,19.0,5.0,7.0,1.0,,90.0,45.0,7.3,4.0,0.0203635,0,,,,3.0,6.0,8.0,6.0,3.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12436622,away,Wolverhampton,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,,1013842,EUR,866505600,D,12,12,False,50.0,44.0,7.0,5.0,0.0,36.0,39.0,8.0,11.0,4.0,,90.0,60.0,7.1,7.0,0.00817631,0,,1.0,2.0,4.0,3.0,6.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,
12436622,away,Wolverhampton,Toti Gomes,,,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,41.0,36.0,5.0,,0.0,31.0,32.0,5.0,10.0,4.0,,90.0,58.0,7.3,8.0,0.00153488,0,,3.0,,6.0,4.0,3.0,1.0,1.0,2.0,2.0,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,
12436622,away,Wolverhampton,Nélson Semedo,,,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,M,22,22,False,29.0,24.0,4.0,3.0,0.0,11.0,13.0,13.0,17.0,5.0,,74.0,48.0,6.7,10.0,0.0165581,1,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,True,,1.0,,2.0,,1.0,1.0,0.0188,1.0,1.0,,,,,,,,,,
12436622,away,Wolverhampton,João Gomes,,,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,43.0,35.0,2.0,,0.0,18.0,21.0,18.0,23.0,5.0,,90.0,58.0,6.6,14.0,0.0259367,0,,1.0,,8.0,7.0,,4.0,1.0,,2.0,,,,,2.0,4.0,3.0,1.0,,,2.0,3.0,1.0,,,,,,,,,
12436622,away,Wolverhampton,André,André,,andre,André,M,7,176,9098,M,Andre7,1035996,EUR,995241600,M,7,7,False,61.0,58.0,2.0,2.0,0.0,34.0,35.0,24.0,26.0,10.0,,90.0,75.0,7.2,4.0,0.0184632,0,,,,3.0,8.0,1.0,5.0,1.0,2.0,2.0,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
12436622,away,Wolverhampton,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,26.0,21.0,1.0,1.0,0.0,7.0,9.0,14.0,21.0,1.0,,82.0,52.0,6.2,17.0,0.00487802,0,,,,8.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,4.0,1.0,4.0,,,3.0,1.0,,,,,,1.0,,,,
12436622,away,Wolverhampton,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,,894733,EUR,835401600,F,5,5,False,20.0,13.0,,,0.0,4.0,6.0,9.0,14.0,3.0,,90.0,36.0,6.4,15.0,0.0394963,0,,3.0,6.0,13.0,8.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,4.0,1.0,,,,4.0,1.0,,,,,,,,,,
