match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10382096,home,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,10.0,7.0,,,4.0,4.0,3.0,6.0,7.0,,3.0,2.0,,,,68.0,28.0,6.6,12.0,0,,5.0,10.0,3.0,,1.0,,,,,,,,,1.0,,5.0,1.0,6.0,,,,,,
10382096,home,NEC Nijmegen,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,F,21,21,True,6.0,5.0,,,3.0,4.0,2.0,2.0,1.0,,,1.0,,,,22.0,9.0,6.6,2.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10382096,home,NEC Nijmegen,Mikkel Duelund,,,mikkel-duelund,M. Duelund,F,10,178,139,M,770075,EUR,867542400,M,10,10,True,6.0,3.0,,,3.0,4.0,,2.0,1.0,1.0,,,,,,22.0,9.0,6.4,5.0,0,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,
10382096,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,home,NEC Nijmegen,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,home,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,home,NEC Nijmegen,Terry Sanniez,,,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,home,NEC Nijmegen,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,home,NEC Nijmegen,Andri Baldursson,,,andri-baldursson,A. Baldursson,M,16,187,235,M,932856,EUR,1010620800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,away,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,False,20.0,16.0,6.0,4.0,13.0,16.0,3.0,4.0,,,9.0,,1.0,,1.0,90.0,27.0,6.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,away,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,False,21.0,17.0,2.0,1.0,8.0,9.0,10.0,14.0,3.0,,1.0,,,,,62.0,38.0,6.4,8.0,0,2.0,,4.0,1.0,,,2.0,1.0,2.0,1.0,,,,,3.0,1.0,,,1.0,,1.0,,,,
10382096,away,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,95.0,90.0,8.0,6.0,41.0,42.0,49.0,53.0,4.0,3.0,10.0,,,,,90.0,107.0,6.9,6.0,0,,2.0,7.0,1.0,,1.0,2.0,1.0,,,,,,1.0,2.0,,4.0,,,,,,,,
10382096,away,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,87.0,82.0,6.0,4.0,43.0,44.0,39.0,44.0,5.0,5.0,12.0,1.0,,,,90.0,99.0,7.2,6.0,0,1.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,1.0,,,,,,,,
10382096,away,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,False,42.0,34.0,5.0,2.0,15.0,18.0,21.0,27.0,6.0,2.0,3.0,2.0,,,,90.0,61.0,7.7,12.0,1,3.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,1.0,,,2.0,1.0,4.0,,,2.0,,2.0,,,1.0,
10382096,away,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,54.0,50.0,1.0,,19.0,21.0,31.0,33.0,5.0,,8.0,2.0,,,,90.0,69.0,7.5,8.0,2,,,5.0,1.0,,,3.0,2.0,,,2.0,1.0,,,2.0,2.0,1.0,1.0,3.0,,,,,,
10382096,away,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13499,M,907461,EUR,978048000,M,10,10,False,79.0,65.0,5.0,1.0,27.0,31.0,39.0,52.0,3.0,1.0,13.0,2.0,,,,90.0,96.0,6.8,21.0,2,4.0,,5.0,,1.0,,1.0,,1.0,,1.0,,orkunkokcu,,1.0,3.0,,3.0,3.0,True,1.0,,,,
10382096,away,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,7,7,False,33.0,25.0,3.0,3.0,7.0,8.0,18.0,28.0,6.0,,6.0,1.0,,,,74.0,53.0,6.6,15.0,2,3.0,1.0,8.0,1.0,2.0,,3.0,3.0,3.0,1.0,,,alirezajb,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,
10382096,away,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,M,11,11,False,27.0,21.0,1.0,,6.0,8.0,17.0,24.0,4.0,,3.0,2.0,,,,80.0,39.0,6.9,10.0,2,5.0,1.0,4.0,,,,,,1.0,1.0,,,,,4.0,2.0,,,1.0,,2.0,2.0,,,
10382096,away,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,M,26,26,False,38.0,33.0,6.0,6.0,13.0,14.0,20.0,24.0,1.0,,4.0,,,,,62.0,48.0,7.1,9.0,3,,,3.0,1.0,,,1.0,1.0,,,2.0,,,,1.0,2.0,,1.0,2.0,,,1.0,,,
10382096,away,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,False,13.0,11.0,1.0,1.0,4.0,4.0,7.0,9.0,2.0,,1.0,,,,,62.0,22.0,6.8,4.0,6,,1.0,6.0,2.0,3.0,,1.0,,,,2.0,,,,,2.0,3.0,1.0,,,,1.0,1.0,,1.0
10382096,away,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,True,23.0,15.0,,,10.0,11.0,5.0,12.0,3.0,1.0,4.0,,,,,28.0,38.0,6.8,10.0,0,,,1.0,1.0,,,1.0,,2.0,2.0,,,,1.0,,,,,1.0,,,,,,
10382096,away,Feyenoord,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,M,17,17,True,4.0,2.0,,,1.0,1.0,1.0,8.0,1.0,,,,,,,28.0,13.0,6.4,8.0,1,5.0,,4.0,1.0,1.0,,1.0,,,,,,szymanski_11,1.0,2.0,,,1.0,,,,,,,
10382096,away,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,True,7.0,5.0,,,3.0,3.0,2.0,4.0,,,1.0,,,,,28.0,13.0,6.5,5.0,0,,,2.0,1.0,,,,,,,,,sant.gimenez,,1.0,,,1.0,2.0,,,,,,
10382096,away,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,True,9.0,8.0,,,1.0,1.0,7.0,8.0,,,1.0,,,,,16.0,13.0,6.3,5.0,0,,,2.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,
10382096,away,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,F,30,30,True,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,10.0,6.0,6.4,3.0,0,,,2.0,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,
10382096,away,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,away,Feyenoord,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,away,Feyenoord,Jacob Rasmussen,,,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,away,Feyenoord,Fredrik André Bjørkan,,,fredrik-andre-bjorkan,F. A. Bjørkan,D,15,180,380,M,795154,EUR,903657600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382096,away,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
