match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,captain,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_goalAssist,stat_goals,stat_penaltyConceded,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork
11373437,home,Forest Green Rovers,Jamie Searle,,,jamie-searle,J. Searle,G,20,195.0,18,M,994559,EUR,975110400.0,G,20,20,False,23.0,15.0,9.0,1.0,15.0,17.0,6.0,7.0,1.0,1.0,3.0,1.0,3.0,90.0,30.0,5.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373437,home,Forest Green Rovers,Sean Robertson,,,sean-robertson,S. Robertson,D,19,,13,M,1020670,EUR,991785600.0,D,19,19,False,25.0,18.0,1.0,,11.0,15.0,13.0,6.0,,,,,,62.0,54.0,5.9,15.0,1,8.0,3.0,1.0,2.0,2.0,7.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11373437,home,Forest Green Rovers,Darnell Johnson,,,johnson-darnell,D. Johnson,D,6,185.0,8,M,855650,EUR,904780800.0,D,4,4,False,61.0,47.0,14.0,8.0,30.0,37.0,24.0,5.0,,,,,,90.0,80.0,7.2,18.0,0,17.0,,,,3.0,2.0,7.0,1.0,,,,3.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,
11373437,home,Forest Green Rovers,Jordan Moore-Taylor,,,jordan-moore-taylor,J. Moore-Taylor,D,15,178.0,9,M,255369,EUR,759110400.0,D,15,15,False,39.0,21.0,17.0,6.0,15.0,21.0,18.0,2.0,,,,,,86.0,47.0,6.3,19.0,0,6.0,,,1.0,1.0,2.0,4.0,,,,,3.0,3.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
11373437,home,Forest Green Rovers,Dominic Bernard,,,dominic-bernard,D. Bernard,D,3,180.0,10,M,960237,EUR,859593600.0,D,3,3,False,41.0,29.0,2.0,2.0,12.0,16.0,25.0,7.0,,,,,,90.0,60.0,6.4,15.0,0,17.0,,,5.0,1.0,8.0,4.0,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,,True,1.0,,,,,,,,,,
11373437,home,Forest Green Rovers,Dylan Kadji,,,dylan-kadji,D. Kadji,M,8,188.0,16,M,1391789,EUR,1062374400.0,M,16,16,False,21.0,17.0,,,9.0,11.0,12.0,5.0,,,,,,62.0,37.0,6.7,11.0,1,8.0,2.0,,,,6.0,5.0,,,,,2.0,2.0,3.0,3.0,1.0,,,5.0,3.0,,,1.0,2.0,,,,,,,,
11373437,home,Forest Green Rovers,Harvey Bunker,,,harvey-bunker,H. Bunker,M,16,183.0,21,M,1005716,EUR,1050364800.0,M,27,27,False,62.0,52.0,9.0,7.0,30.0,32.0,31.0,11.0,,,,,,90.0,83.0,6.8,15.0,3,22.0,1.0,,3.0,3.0,8.0,7.0,1.0,1.0,,,2.0,,2.0,,2.0,,3.0,1.0,3.0,,,2.0,,1.0,,,,,,,
11373437,home,Forest Green Rovers,Charlie McCann,,,charlie-mccann,C. McCann,M,14,178.0,75,M,983064,EUR,1019606400.0,M,8,8,False,33.0,25.0,4.0,,13.0,16.0,20.0,7.0,,,,,,76.0,47.0,6.3,15.0,0,12.0,3.0,,1.0,,6.0,5.0,,2.0,,,5.0,2.0,,,,,1.0,1.0,3.0,,1.0,,,,,,,,,,
11373437,home,Forest Green Rovers,Teddy Jenks,,,teddy-jenks,T. Jenks,M,,191.0,20,M,982784,EUR,1015891200.0,M,6,6,False,20.0,12.0,4.0,2.0,4.0,5.0,15.0,7.0,,,,,,90.0,35.0,6.4,17.0,0,8.0,,,2.0,,9.0,2.0,2.0,1.0,1.0,,1.0,,,3.0,2.0,,,6.0,2.0,,2.0,,,,1.0,,,,,,
11373437,home,Forest Green Rovers,Tyrese Omotoye,,,tyrese-omotoye,T. Omotoye,F,9,188.0,44,M,1014210,EUR,1032739200.0,F,23,23,False,10.0,5.0,,,,1.0,9.0,4.0,,,,,,90.0,28.0,7.1,12.0,2,5.0,,,3.0,1.0,12.0,2.0,5.0,,,,,,1.0,4.0,1.0,,,1.0,,,1.0,2.0,,,,1.0,,,,,
