match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_interceptionWon,player_sofascoreId,stat_errorLeadToAShot,stat_totalContest,stat_goals,captain,stat_keyPass,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_goalAssist
10385692,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,False,34.0,20.0,29.0,15.0,6.0,6.0,14.0,28.0,1.0,1.0,4.0,8.0,3.0,2.0,3.0,3.0,90.0,46.0,7.0,14.0,0.0,0.0,0.00294946,0,-0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385692,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,29.0,21.0,2.0,1.0,10.0,14.0,12.0,17.0,,4.0,,5.0,,,,,90.0,57.0,6.9,17.0,0.0,0.0,0.0452728,0,,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385692,home,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,13.0,11.0,2.0,1.0,8.0,9.0,3.0,5.0,,1.0,1.0,4.0,,,,,42.0,19.0,6.8,3.0,0.0052,0.0738,0.00119355,1,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10385692,home,Southampton,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,33.0,25.0,8.0,5.0,17.0,22.0,8.0,11.0,3.0,5.0,9.0,6.0,,,,,90.0,58.0,7.9,9.0,0.0,0.0,0.00502745,0,,,,2.0,,6.0,2.0,1.0,,,1.0,1.0,,3.0,salisu_sarki,1.0,,,,,,,,,,,,,
10385692,home,Southampton,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,False,30.0,23.0,3.0,,9.0,11.0,14.0,21.0,,2.0,1.0,3.0,,,,,90.0,56.0,6.9,15.0,0.0312,0.3579,0.00991645,1,,2.0,,5.0,1.0,,2.0,,4.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,
10385692,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,37.0,30.0,2.0,,14.0,18.0,16.0,25.0,3.0,3.0,2.0,7.0,,,,,90.0,50.0,6.8,14.0,0.0,0.0,0.0179605,0,,6.0,,2.0,1.0,,,,,,,1.0,,3.0,prowsey16,,,,True,1.0,,,,,,,,,
10385692,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,3,3,False,21.0,18.0,2.0,2.0,12.0,12.0,6.0,9.0,,2.0,2.0,3.0,,,,,74.0,31.0,7.0,3.0,0.0,0.0,0.00217378,0,,,,2.0,,1.0,1.0,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,
10385692,home,Southampton,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,119151,EUR,775958400,M,24,24,False,27.0,19.0,2.0,1.0,3.0,6.0,16.0,22.0,1.0,4.0,3.0,8.0,,,,,90.0,44.0,7.2,13.0,0.1184,0.3175,0.134386,3,,1.0,,6.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,3.0,,,1.0,1.0,2.0,1.0,1.0,,,,,
10385692,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,F,7,7,False,27.0,19.0,,,7.0,8.0,12.0,20.0,5.0,10.0,1.0,2.0,,,,,74.0,46.0,6.8,14.0,0.0,0.0,0.0141918,0,,1.0,,9.0,2.0,,3.0,,1.0,,,4.0,,2.0,,,4.0,,,1.0,1.0,2.0,,,,,,,
10385692,home,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,10,10,False,19.0,10.0,2.0,1.0,3.0,4.0,7.0,15.0,4.0,6.0,2.0,1.0,,,,,74.0,36.0,6.9,15.0,0.2557,0.3854,0.00890282,3,,,,6.0,1.0,1.0,1.0,1.0,5.0,,1.0,4.0,3.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,
10385692,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,F,9,9,False,20.0,15.0,2.0,1.0,4.0,5.0,11.0,16.0,,,1.0,5.0,,,,,74.0,33.0,6.5,11.0,0.0,0.0,0.038925,0,,1.0,,10.0,3.0,2.0,,,,,1.0,3.0,,,,,2.0,,,2.0,1.0,,,,,,,,
10385692,home,Southampton,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,6,6,True,13.0,9.0,4.0,2.0,8.0,10.0,1.0,3.0,2.0,2.0,4.0,1.0,,,,,48.0,21.0,6.7,4.0,0.0,0.0,0.00045534,0,,,,2.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
10385692,home,Southampton,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,769,M,1065214,EUR,1043712000,F,23,23,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,,16.0,9.0,6.5,4.0,0.0322,0.0305,0.00225298,1,,,,2.0,1.0,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,
10385692,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,True,4.0,3.0,,,1.0,1.0,2.0,4.0,,2.0,2.0,1.0,,,,,16.0,14.0,6.4,5.0,0.0,0.0,0.00476361,0,,1.0,,4.0,1.0,,,,1.0,,1.0,1.0,,,,,3.0,,,,,2.0,,,,,,,
10385692,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,True,4.0,2.0,,,,,2.0,4.0,2.0,2.0,1.0,,,,,,16.0,8.0,6.6,4.0,0.0,0.0,0.00134522,0,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,
10385692,home,Southampton,Ibrahima Diallo,,,diallo-ibrahima,I. Diallo,M,6,180,255,M,873050,EUR,920851200,M,27,27,True,9.0,6.0,1.0,,2.0,3.0,4.0,6.0,2.0,3.0,1.0,4.0,,,,,16.0,12.0,6.8,3.0,0.0138,0.0,0.00102093,1,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,
10385692,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385692,home,Southampton,Lyanco,,,lyanco,Lyanco,D,4,187,2875,M,797893,EUR,854755200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385692,home,Southampton,Juan Larios,,,juan-larios,J. Larios,D,27,170,273,M,1134532,EUR,1073865600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385692,home,Southampton,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2136,M,869910,EUR,897868800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
