match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_clearanceOffLine,stat_fouls,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_crossNotClaimed,stat_lastManTackle
12765110,away,Molde FK,Kristian Eriksen,,,kristian-eriksen,K. Eriksen,M,20,177,254,M,551358,EUR,806025600,M,20,20,False,25.0,17.0,,,0.0,5.0,6.0,12.0,19.0,1.0,4.0,,,,90.0,38.0,7.0,10.0,0.144378,2,,,4.0,4.0,8.0,6.0,2.0,,,,2.0,2.0,,,0.111,,2.0,,2.0,,,,,,,,1.0,1.0,,,,,
12765110,away,Molde FK,Emil Breivik,,,breivik-emil,E. Breivik,M,16,186,286,M,953952,EUR,960681600,M,16,16,False,52.0,36.0,6.0,2.0,0.0,8.0,8.0,28.0,46.0,1.0,2.0,,,,90.0,77.0,7.5,21.0,0.155506,3,,2.0,,2.0,3.0,8.0,1.0,3.0,4.0,3.0,1.0,,1.0,1.0,0.0803,,,,1.0,1.0,3.0,2.0,,,,,1.0,1.0,,,0.1702,,
12765110,away,Molde FK,Mads Enggård,Mads Enggaard,,mads-enggard,M. Enggård,M,30,180,176,M,1083383,EUR,1074556800,F,10,10,False,19.0,16.0,1.0,,0.0,5.0,5.0,11.0,17.0,,1.0,,,,61.0,31.0,6.5,10.0,0.177403,1,,3.0,2.0,2.0,3.0,2.0,,,,,3.0,,,,0.0419,,,,,1.0,,,,,,,1.0,,,,,,
12765110,away,Molde FK,Ola Brynhildsen,,,ola-brynhildsen,O. Brynhildsen,F,9,175,512,M,877364,EUR,925171200,F,27,27,False,6.0,5.0,,,0.0,,,5.0,6.0,,1.0,,,,77.0,20.0,6.4,8.0,0.0108548,1,,,3.0,,8.0,3.0,,,,,3.0,2.0,,,0.0185,,2.0,,,1.0,4.0,1.0,,1.0,,,1.0,,,,,,
12765110,away,Molde FK,Kristoffer Haugen,,,kristoffer-haugen,K. Haugen,D,23,185,44,M,149740,EUR,761702400,D,28,28,True,15.0,9.0,,,0.0,4.0,5.0,5.0,11.0,,3.0,,,,29.0,18.0,6.5,7.0,0.00555177,0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Frederik Ihler,Frederik Ihler,,frederik-ihler,F. Ihler,F,24,180,404,M,1035693,EUR,1056499200,F,9,9,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,2.0,,,,29.0,7.0,6.4,1.0,0.00300063,0,,,3.0,,4.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12765110,away,Molde FK,Sondre Milian Granaas,,,sondre-milian-granaas,S. M. Granaas,M,23,176,129,M,1387004,EUR,1156896000,M,23,23,True,17.0,12.0,,,0.0,2.0,3.0,10.0,14.0,,3.0,,,,13.0,21.0,6.8,5.0,0.0140134,0,,,,,1.0,2.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Eirik Hestad,,,eirik-hestad,E. Hestad,M,5,177,61,M,277373,EUR,801446400,M,5,5,True,12.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,9.0,,1.0,,,,13.0,14.0,6.5,5.0,0.00517582,0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Valdemar Lund,,,valdemar-lund,V. Lund,D,5,193,143,M,1100830,EUR,1054080000,D,4,4,True,10.0,7.0,3.0,2.0,0.0,3.0,3.0,4.0,8.0,,2.0,,,,9.0,13.0,6.5,4.0,0.00102443,0,,1.0,1.0,,3.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Sean McDermott,,,sean-mcdermott,S. McDermott,G,34,183,34,M,94653,EUR,738720000,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Peder Hoel Lervik,,,lervik-peder-hoel,P. H. Lervik,G,32,185,21,M,1125309,EUR,1114300800,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Eirik Haugan,,,eirik-haugan,E. Haugan,D,19,180,35,M,950651,EUR,872640000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Niklas Odegard,Niklas Odegard,,niklas-odegard,N. Odegard,M,18,189,126,M,1134558,EUR,1080518400,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765110,away,Molde FK,Gustav Kjolstad Nyheim,,,nyheim-gustav-kjolstad,G. K. Nyheim,F,29,185,65,M,1175696,EUR,1139788800,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
