match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,confirmed,isHome,id,incidentClass,player_id,player_name,playerName,reason,rescinded,injury
13981437,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13981437,,,,,90,0.0,,1,,,injuryTime,7.0,,,,,,,,,,
13981437,,,,,88,,,3,,,varDecision,,False,True,52193.0,penaltyAwarded,769333.0,Christopher Nkunku,,,,
13981437,,,,,86,,,5,,,card,,,False,123880530.0,yellow,44906.0,Łukasz Skorupski,Łukasz Skorupski,Argument,False,
13981437,,,,,85,,,6,,,substitution,,,True,124479298.0,regular,,,,,,False
13981437,,,,,83,,,8,,,substitution,,,False,124479272.0,regular,,,,,,False
13981437,,,,,74,,,17,,,substitution,,,False,124479168.0,regular,,,,,,False
13981437,,,,,74,,,17,,,substitution,,,False,124479167.0,regular,,,,,,False
13981437,,,,,73,,,18,,,card,,,False,123880442.0,yellow,855829.0,Juan Miranda,Juan Miranda,Foul,False,
13981437,,,,,65,,,26,,,substitution,,,True,124478987.0,regular,,,,,,False
13981437,,,,,65,,,26,,,substitution,,,True,124478986.0,regular,,,,,,False
13981437,,,,,63,,,28,,,substitution,,,False,124478973.0,regular,,,,,,False
13981437,,,,,62,,,29,,,substitution,,,False,124478972.0,regular,,,,,,False
13981437,,1.0,0.0,,61,,,30,,,goal,,,True,322489366.0,regular,15466.0,Luka Modrić,,,,
13981437,,,,,56,,,35,,,substitution,,,True,124478923.0,injury,,,,,,True
13981437,,,,,46,,,45,,,substitution,,,True,124478854.0,regular,,,,,,False
13981437,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13981437,,,,,45,1.0,,1,,,card,,,True,123879874.0,yellow,901891.0,Alexis Saelemaekers,Alexis Saelemaekers,Foul,False,
13981437,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,
13981437,,,,,18,,,28,,,card,,,True,123879715.0,yellow,788255.0,Fikayo Tomori,Fikayo Tomori,Foul,False,
13981437,,,,,10,,,36,,,card,,,True,123879662.0,yellow,805465.0,Pervis Estupiñán,Pervis Estupiñán,Foul,False,
13981437,,,,,-5,,,6,,,card,,,True,123880561.0,red,,,Massimiliano Allegri,Argument,False,
