match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_aerialLost,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_hitWoodwork
11406832,home,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,17,17,False,14.0,12.0,1.0,1.0,6.0,6.0,6.0,9.0,3.0,7.0,2.0,90.0,26.0,7.1,4.0,0.0125324,3,,1.0,,2.0,2.0,2.0,,,1.0,,1.0,,2.0,0.2421,,1.0,,2.0,,,,1.0,1.0,,,2.0,0.6443,,,,,,
11406832,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189.0,682,M,609206,EUR,801360000,D,19,19,True,2.0,,1.0,,,,,3.0,,,,23.0,7.0,6.7,4.0,,0,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
11406832,home,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173.0,795,M,964119,EUR,942537600,D,33,33,True,5.0,5.0,,,,,5.0,6.0,,,,15.0,7.0,6.6,2.0,0.00706833,0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191.0,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Marco Silvestri,,,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Antonio Tikvić,,,antonio-tikvic,A. Tikvić,D,4,195.0,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175.0,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lakisamar10,,,
11406832,home,Udinese,Roberto Pereyra,,,roberto-pereyra,R. Pereyra,M,37,184.0,1199,M,122701,EUR,663206400,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Isaac Success,Isaac,Success,isaac-success,S. Isaac,F,29,182.0,366,M,359640,EUR,820972800,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Brenner,,,brenner,Brenner,F,20,176.0,2858,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,home,Udinese,Keinan Davis,,,keinan-davis,K. Davis,F,9,189.0,1417,M,830858,EUR,887328000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,15497,EUR,490060800,G,13,13,False,30.0,18.0,17.0,5.0,15.0,18.0,3.0,12.0,,,,90.0,41.0,7.2,12.0,0.00020361,0,0.7627,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,GuiOchoa,3.0,4.0,
11406832,away,Salernitana,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,D,59,59,False,33.0,28.0,3.0,2.0,18.0,20.0,11.0,15.0,,1.0,,86.0,56.0,6.5,13.0,0.030404,0,,2.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11406832,away,Salernitana,Konstantinos Manolas,Konstantinos,Manolas,konstantinos-manolas,K. Manolas,D,44,185.0,1080,M,41234,EUR,676771200,D,44,44,False,32.0,29.0,4.0,3.0,29.0,30.0,,2.0,1.0,2.0,,73.0,37.0,6.8,3.0,0.00022204,0,,,,1.0,,,,,2.0,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11406832,away,Salernitana,Marco Pellegrino,Marco Pellegrino,,pellegrino-marco,M. Pellegrino,D,26,184.0,1270,M,1095023,EUR,1026950400,D,24,24,False,47.0,45.0,4.0,3.0,41.0,41.0,4.0,6.0,1.0,2.0,1.0,90.0,54.0,6.7,2.0,0.00056995,1,,,,4.0,,,,,,,,1.0,,0.0169,,4.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,
11406832,away,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,D,3,3,False,35.0,29.0,3.0,,18.0,22.0,13.0,17.0,,2.0,1.0,90.0,52.0,6.9,11.0,0.0902539,1,,4.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,,,0.0297,3.0,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,
11406832,away,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,804621,EUR,829094400,M,18,18,False,16.0,10.0,1.0,,6.0,6.0,4.0,10.0,1.0,4.0,1.0,73.0,27.0,6.2,11.0,0.00209866,0,,,,10.0,,,,,,2.0,1.0,4.0,,,1.0,1.0,,,2.0,3.0,3.0,,,,,,,,,,,,
11406832,away,Salernitana,Giulio Maggiore,,,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,848185,EUR,889660800,M,25,25,False,42.0,35.0,3.0,2.0,23.0,27.0,12.0,15.0,1.0,7.0,3.0,86.0,58.0,7.3,7.0,0.0120716,1,,,,3.0,,,1.0,1.0,6.0,3.0,,1.0,,0.081,1.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,1.0,,,,
11406832,away,Salernitana,Toma Bašić,,,toma-basic,T. Bašić,M,26,189.0,1423,M,798002,EUR,848880000,M,26,26,False,31.0,28.0,3.0,1.0,13.0,14.0,15.0,21.0,1.0,7.0,2.0,90.0,54.0,7.3,10.0,0.00979241,3,,4.0,,5.0,,,1.0,2.0,6.0,4.0,3.0,1.0,,0.1059,1.0,,1.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,
11406832,away,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,27982,EUR,541468800,M,87,87,False,53.0,40.0,11.0,7.0,12.0,15.0,29.0,41.0,,2.0,1.0,90.0,66.0,7.2,18.0,0.216837,4,,3.0,1.0,4.0,1.0,,2.0,,3.0,1.0,1.0,1.0,,0.1319,3.0,1.0,,,1.0,1.0,1.0,,2.0,True,1.0,,,,,,,,
11406832,away,Salernitana,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180.0,1357,M,1004505,EUR,1062979200,F,33,33,False,26.0,19.0,1.0,1.0,9.0,12.0,10.0,14.0,1.0,3.0,2.0,90.0,41.0,7.4,13.0,0.0299421,6,,,,6.0,1.0,,1.0,,1.0,,4.0,,1.0,0.7132,2.0,,,4.0,,,1.0,2.0,4.0,,,1.0,0.5543,1.0,,,,,1.0
11406832,away,Salernitana,Shon Weissman,,,shon-weissman,S.Weissman,F,18,174.0,695,M,790817,EUR,824256000,F,14,14,False,8.0,4.0,,,2.0,4.0,2.0,4.0,,3.0,2.0,71.0,21.0,6.4,7.0,0.00125345,1,,,,8.0,1.0,,,1.0,,1.0,1.0,1.0,,0.0217,,1.0,,3.0,1.0,2.0,1.0,,1.0,,,,,,,,,,
11406832,away,Salernitana,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,414,M,1143547,EUR,996969600,F,22,22,True,2.0,2.0,,,,,2.0,2.0,,,,19.0,4.0,6.5,2.0,0.00018345,0,,,,1.0,,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11406832,away,Salernitana,Triantafyllos Pasalidis,Triantafyllos,Pasalidis,triantafyllos-pasalidis,T. Pasalidis,D,,185.0,43,M,859266,EUR,837648000,D,4,4,True,11.0,10.0,1.0,,10.0,10.0,,1.0,1.0,1.0,,17.0,12.0,6.5,1.0,0.00024241,0,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Iron Gomis,,,iron-gomis,I. Gomis,M,17,182.0,122,M,979593,EUR,942019200,M,11,11,True,11.0,11.0,1.0,1.0,3.0,3.0,8.0,8.0,1.0,1.0,,17.0,12.0,6.8,,0.032669,0,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181.0,801,M,1064080,EUR,1043798400,M,99,99,True,5.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,,1.0,,8.0,6.0,6.7,2.0,0.00076112,0,,,,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11406832,away,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,M,6,6,True,9.0,8.0,1.0,1.0,2.0,2.0,6.0,7.0,,,,8.0,10.0,6.7,1.0,0.00290278,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Pasquale Allocca,,,allocca-pasquale,P. Allocca,G,,186.0,6,M,1498819,EUR,1115596800,G,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Benoît Costil,,,benoit-costil,B. Costil,G,,188.0,146,M,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Tommaso Ferrari,Tommaso Ferrari,,tommaso-ferrari,T. Ferrari,D,41,,4,M,1806953,EUR,1114819200,D,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Agustín Martegani,,,agustin-martegani,A. Martegani,M,19,183.0,565,M,984926,EUR,958780800,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Emanuel Vignato,Emanuel,Vignato,emanuel-vignato,E. Vignato,F,25,175.0,267,M,862373,EUR,967075200,M,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406832,away,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180.0,11046,M,960080,EUR,848102400,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boulaye_dia,,,
11406832,away,Salernitana,Simy,,,simy,Simy,F,9,198.0,516,M,170499,EUR,705196800,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
