match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_clearanceOffLine,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,captain,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11369838,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,19.0,15.0,9.0,5.0,13.0,14.0,2.0,5.0,8.0,4.0,4.0,5.0,90.0,34.0,7.3,4.0,0.0,0.0,0.00065889,0,0.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369838,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,False,42.0,36.0,2.0,2.0,13.0,16.0,24.0,30.0,4.0,,,,79.0,64.0,7.0,12.0,0.0,0.0,0.0961255,0,,,,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11369838,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,57.0,48.0,4.0,2.0,27.0,30.0,21.0,27.0,4.0,,,,90.0,66.0,8.0,9.0,0.2331,0.378,0.00839061,2,,,,,,,1.0,4.0,3.0,6.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,
11369838,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,69.0,62.0,5.0,3.0,42.0,48.0,20.0,21.0,7.0,,,,90.0,78.0,6.8,8.0,0.0,0.0,0.0104101,0,,Jorne,Spileers,1.0,,,,1.0,,2.0,,,,4.0,,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,
11369838,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,57.0,50.0,5.0,3.0,20.0,21.0,32.0,45.0,10.0,,,,90.0,90.0,6.9,21.0,0.037,0.0,0.451592,1,,,,,9.0,2.0,1.0,,6.0,,1.0,2.0,,1.0,,3.0,1.0,1.0,,,,,,,4.0,1.0,1.0,1.0,,,,,,,
11369838,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,44.0,39.0,1.0,1.0,18.0,20.0,21.0,24.0,8.0,,,,67.0,61.0,6.3,12.0,0.1291,0.0415,0.0177901,2,,,,,,,,,6.0,2.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,2.0,3.0,,,1.0,,,,,,
11369838,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,77.0,71.0,8.0,4.0,36.0,37.0,35.0,40.0,6.0,,,,90.0,90.0,7.1,8.0,0.0271,0.0,0.0986922,1,,,,,,,,,3.0,4.0,1.0,,,1.0,,,1.0,1.0,,,,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,,
11369838,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,64.0,50.0,4.0,3.0,15.0,18.0,36.0,50.0,6.0,,,,90.0,82.0,7.2,18.0,0.0647,0.0,0.385014,2,,,,,4.0,1.0,2.0,5.0,4.0,6.0,,,,2.0,,1.0,2.0,2.0,,1.0,,,,,,,,1.0,1.0,True,,,,,
11369838,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,False,31.0,26.0,2.0,1.0,5.0,8.0,22.0,26.0,5.0,,,,79.0,59.0,6.9,21.0,0.0456,0.1369,0.201939,2,,,,1.0,3.0,1.0,1.0,,12.0,5.0,2.0,7.0,1.0,1.0,,,,3.0,1.0,1.0,,,2.0,1.0,5.0,3.0,1.0,,2.0,,,,,,
11369838,home,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,18.0,15.0,1.0,1.0,4.0,5.0,11.0,13.0,3.0,,,,89.0,34.0,7.0,7.0,1.1348,1.1565,0.143112,5,,,,,,,2.0,2.0,7.0,4.0,2.0,,,1.0,,1.0,,,3.0,,1.0,,2.0,2.0,1.0,3.0,,2.0,,,2.0,,,,
11369838,home,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,F,77,77,False,28.0,24.0,,,4.0,4.0,21.0,27.0,2.0,,,,67.0,44.0,7.2,9.0,0.5021,0.1666,0.135534,5,,,,,3.0,1.0,,1.0,3.0,3.0,1.0,3.0,1.0,,,,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,2.0,,,,,,,
