match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_ownGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,captain,stat_goalAssist,stat_goodHighClaim,stat_hitWoodwork
11450119,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190,31,M,840297,EUR,895190400,G,25,25,False,25.0,16.0,12.0,3.0,15.0,18.0,1.0,7.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,3.0,1.0,1.0,90.0,34.0,6.7,9.0,0.00048179,0,-0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183,184,M,155998,EUR,766368000,D,2,2,False,35.0,28.0,4.0,1.0,9.0,9.0,19.0,27.0,6.0,5.0,1.0,,5.0,1.0,,,,,90.0,58.0,6.8,15.0,0.243341,1,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0108,2.0,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,722,M,978518,EUR,965347200,D,23,23,False,41.0,36.0,8.0,4.0,29.0,31.0,7.0,10.0,6.0,4.0,,5.0,4.0,,,,,,90.0,55.0,7.3,6.0,0.00134738,2,,,2.0,1.0,,1.0,,2.0,2.0,,3.0,0.1839,,3.0,1.0,1.0,1.0,1.0,0.1402,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,False,59.0,48.0,10.0,3.0,36.0,40.0,12.0,19.0,1.0,6.0,,4.0,5.0,,,,,,90.0,68.0,7.0,11.0,0.0184901,0,,,2.0,,,,,4.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,D,12,12,False,47.0,35.0,5.0,2.0,18.0,20.0,17.0,30.0,6.0,4.0,2.0,2.0,6.0,,,,,,90.0,72.0,7.0,18.0,0.0413081,1,,3.0,3.0,,2.0,,2.0,1.0,,1.0,1.0,0.0189,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11450119,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,False,32.0,27.0,5.0,3.0,12.0,12.0,15.0,20.0,2.0,2.0,,4.0,3.0,1.0,,,,,90.0,41.0,7.5,6.0,0.0432485,1,,,1.0,,,,1.0,,,,2.0,0.0717,2.0,,1.0,,,,0.3656,,1.0,,,,,,,,,,,
11450119,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,M,7,7,False,22.0,17.0,1.0,,3.0,4.0,14.0,20.0,5.0,3.0,2.0,1.0,5.0,,,,,,90.0,42.0,7.4,14.0,0.354851,3,,2.0,,1.0,4.0,,,1.0,1.0,3.0,,0.6158,1.0,,3.0,,,,0.873,,1.0,,,2.0,1.0,1.0,,,,,,
11450119,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,39.0,27.0,6.0,3.0,6.0,8.0,24.0,38.0,5.0,3.0,1.0,3.0,6.0,2.0,,,,,90.0,57.0,7.8,21.0,0.513695,0,,7.0,,1.0,,,,1.0,1.0,4.0,1.0,,5.0,2.0,,,,,,,,,,,,2.0,3.0,1.0,,,,
11450119,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,False,38.0,33.0,1.0,,14.0,15.0,20.0,26.0,4.0,,1.0,1.0,8.0,,,,,,75.0,48.0,6.8,8.0,0.0423964,4,,3.0,,,,2.0,,,,1.0,,0.3371,1.0,3.0,2.0,,,,0.2028,,,,,,1.0,,1.0,,True,,,
11450119,home,Kasımpaşa,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,17,188,194,M,387050,EUR,827452800,M,14,14,False,27.0,22.0,2.0,1.0,7.0,8.0,15.0,23.0,3.0,6.0,,2.0,2.0,1.0,,,,,73.0,50.0,7.4,12.0,0.0165134,4,,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,,0.318,,1.0,1.0,,,,0.0222,,,,,1.0,,,,,,,,
11450119,home,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,18,18,False,12.0,10.0,2.0,1.0,4.0,4.0,6.0,8.0,5.0,4.0,1.0,2.0,,2.0,,,,,86.0,25.0,7.2,6.0,0.450217,2,,,1.0,2.0,2.0,2.0,,,,1.0,,0.2634,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,
11450119,home,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,17.0,5.0,6.5,1.0,0.00050818,1,,,,,,,,,,,,0.0594,,2.0,,,,,,1.0,,,,,,,,,,,,
11450119,home,Kasımpaşa,Loret Sadiku,loret-sadiku,L. Sadiku,M,,180,55,M,143356,EUR,680659200,M,26,26,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,,1.0,,,,,,,15.0,5.0,6.5,1.0,0.00274206,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Trazie Thomas Zai,trazie-thomas-zai,T. T. Zai,M,,172,48,M,1083235,EUR,930787200,M,8,8,True,,,,,,,,,1.0,,,,,,,,,,12.0,2.0,6.5,1.0,,0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,Trazie Thomas Zai,,,,,,,,,,
11450119,home,Kasımpaşa,Erol Karaman,karaman-erol,E. Karaman,G,,192,2,M,1544606,EUR,1161561600,G,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Melih Akyuz,akyuz-melih,M. Akyüz,G,98,204,7,M,1430686,EUR,1151452800,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,home,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,19,180,26,M,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,32.0,30.0,2.0,,28.0,28.0,2.0,4.0,,1.0,,2.0,9.0,,4.0,5.0,1.0,1.0,90.0,47.0,7.4,4.0,0.00099603,0,-0.3962,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11450119,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,40.0,31.0,8.0,4.0,18.0,19.0,13.0,26.0,5.0,3.0,1.0,3.0,2.0,,,,,,90.0,64.0,6.9,16.0,0.0858317,1,,5.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,0.0757,1.0,2.0,1.0,,,,0.0761,,,,,,,,,1.0,,,,
11450119,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,False,69.0,56.0,14.0,5.0,48.0,54.0,8.0,15.0,4.0,2.0,1.0,4.0,5.0,,,,,,90.0,80.0,6.8,15.0,0.0125551,0,,,,,,,2.0,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,
11450119,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,2,2,False,20.0,17.0,5.0,2.0,14.0,14.0,3.0,6.0,,,,1.0,1.0,,,,,,24.0,21.0,6.5,3.0,0.000494,0,,,,,,,,,,,,,,,,,,,,,,Nuno Lima,,,,,,,,,,
11450119,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,False,45.0,37.0,10.0,4.0,27.0,29.0,12.0,27.0,1.0,1.0,1.0,2.0,3.0,,,,,,90.0,71.0,6.7,20.0,0.149797,1,,11.0,,,,1.0,,1.0,,2.0,,0.056,2.0,,,,,,,,,,,,,,2.0,,,,,
11450119,away,Alanyaspor,Richard,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,50.0,45.0,,,31.0,34.0,14.0,16.0,2.0,9.0,,1.0,12.0,2.0,,,,,90.0,65.0,7.4,7.0,0.0314937,1,,,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0663,,,,,2.0,,,,,,,2.0,,,,,,,,
11450119,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188,136,M,31821,EUR,631497600,M,8,8,False,34.0,29.0,3.0,1.0,16.0,17.0,13.0,17.0,5.0,7.0,,2.0,2.0,1.0,,,,,90.0,47.0,6.7,7.0,0.00990729,1,,,2.0,1.0,,1.0,,4.0,2.0,,2.0,0.1765,,2.0,,,,,,,,,,,1.0,,,,,,,1.0
11450119,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,M,11,11,False,19.0,13.0,4.0,1.0,7.0,11.0,6.0,13.0,4.0,2.0,,,4.0,,,,,,65.0,35.0,6.1,16.0,0.0284523,0,,5.0,1.0,1.0,2.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,
11450119,away,Alanyaspor,João Novais,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,10,10,False,12.0,9.0,,,3.0,3.0,6.0,11.0,3.0,5.0,,2.0,,3.0,,,,,64.0,25.0,6.6,8.0,0.00791214,0,,2.0,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,
11450119,away,Alanyaspor,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,M,27,27,False,32.0,27.0,4.0,1.0,10.0,10.0,17.0,25.0,6.0,9.0,,1.0,4.0,1.0,,,,,83.0,54.0,6.7,14.0,0.037104,1,,3.0,,,7.0,,,4.0,1.0,2.0,1.0,0.2361,,2.0,1.0,,,,,,,Loide Augusto,,4.0,1.0,1.0,,,,,,
11450119,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,F,7,7,False,18.0,13.0,1.0,1.0,10.0,11.0,3.0,7.0,1.0,3.0,,,3.0,2.0,,,,,65.0,24.0,6.7,7.0,0.00288258,0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,
11450119,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,53.0,43.0,9.0,3.0,29.0,35.0,14.0,19.0,1.0,4.0,,5.0,,,,,,,66.0,64.0,7.1,12.0,0.0182931,0,,1.0,3.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11450119,away,Alanyaspor,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,28,28,True,5.0,5.0,,,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,26.0,7.0,6.7,1.0,0.182348,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,1.0,,,,
11450119,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,M,88,88,True,8.0,6.0,,,3.0,4.0,3.0,5.0,3.0,,1.0,,2.0,,,,,,25.0,14.0,6.3,5.0,0.00202173,0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,Yusuf Ozdemir,,,,1.0,,,,,,
11450119,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,16.0,12.0,1.0,1.0,2.0,2.0,10.0,14.0,2.0,,,,,,,,,,25.0,16.0,6.7,4.0,0.0258104,0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11450119,away,Alanyaspor,Pione Sisto,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,F,18,18,True,10.0,10.0,,,1.0,1.0,9.0,9.0,,1.0,,,2.0,,,,,,15.0,14.0,6.7,1.0,0.0198026,2,,,,,1.0,,,,,,,0.0763,,,2.0,,,,0.1759,,,,,1.0,,,,,,,,
11450119,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Yusuf Karagoz,,,,,,,,,,
11450119,away,Alanyaspor,Yavuz Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Yavuz,Aygün,,,,,,,,,
11450119,away,Alanyaspor,Yunus Bahadir,yunus-bahadir,Y. Bahadir,D,2,170,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,away,Alanyaspor,Mert-Yusuf Torlak,mert-yusuf-torlak,M. Torlak,M,37,173,19,M,1015654,EUR,1026950400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450119,away,Alanyaspor,Eren Altıntaş,altintas-eren,E. Altıntaş,M,26,183,20,M,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Eren Altintas,,,,,,,,,,
