match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_outfielderBlock,stat_lastManTackle
12624383,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600,F,38,38,False,17.0,11.0,,1.0,3.0,3.0,15.0,1.0,,,,,,90.0,31.0,7.1,13.0,4,,8.0,1.0,,,,4.0,2.0,,2.0,2.0,1.0,,1.0,,,,2.0,1.0,1.0,2.0,4.0,,,,1.0,,,1.0,3.0,,,,,,
12624383,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,6.0,6.0,,0.0,,,6.0,,,,,,,31.0,11.0,7.8,,1,,6.0,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,
12624383,home,Al-Taawoun,Anas Al Ghamdi,anas-al-ghamdi,A. A. Ghamdi,F,33,,6,M,1935206,EUR,1113955200,F,33,33,True,14.0,12.0,2.0,0.0,10.0,10.0,4.0,2.0,,,,,,30.0,17.0,6.6,2.0,0,1.0,2.0,,,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,Anas Al Ghamdi,,,,,,,,,,,,,
12624383,home,Al-Taawoun,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800,M,90,90,True,13.0,12.0,1.0,1.0,5.0,5.0,8.0,3.0,,,,,,20.0,17.0,8.6,2.0,2,1.0,7.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,
12624383,home,Al-Taawoun,Abdulrahman Al-Ghamdi,abdul-rahman-al-ghamdi,A. Al-Ghamdi,G,13,184.0,20,M,1935203,EUR,1139788800,G,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Abdul Rahman Al Ghamdi,,,,,,,,,,,,,
12624383,home,Al-Taawoun,Abdulmalik Al Harbi,abdulmalik-al-harbi,A. A. Harbi,M,44,178.0,11,M,1968481,EUR,1119139200,M,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Abdulmalik Al Harbi,,,,,,,,,,,,,
12624383,home,Al-Taawoun,Turki Sheafan,sheafan-turki,T. Sheafan,M,,178.0,11,M,1923541,EUR,1112745600,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624383,home,Al-Taawoun,Ali Sharahili,ali-sharahili,A. Sharahili,F,2,,5,M,1935205,EUR,1135209600,F,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Ali Sharahili,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,36.0,23.0,23.0,0.0,17.0,20.0,16.0,13.0,2.0,1.0,2.0,3.0,2.0,90.0,54.0,6.7,13.0,0,10.0,6.0,,,,,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12624383,away,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600,D,87,87,False,26.0,21.0,2.0,0.0,9.0,12.0,14.0,4.0,,,,,,90.0,39.0,6.1,6.0,1,,12.0,,,,,3.0,2.0,2.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,,,Marzouq Tambakti,,,1.0,1.0,,,,,,,,,
12624383,away,Al-Riyadh,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,False,17.0,13.0,3.0,0.0,9.0,11.0,6.0,1.0,,,,,,87.0,25.0,5.9,5.0,0,2.0,4.0,,,,,1.0,1.0,1.0,,,,,4.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,
12624383,away,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,False,54.0,48.0,16.0,0.0,33.0,33.0,21.0,8.0,,,,,,90.0,63.0,6.7,6.0,1,10.0,15.0,,,,,,1.0,,,,,,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,
12624383,away,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,37.0,36.0,1.0,0.0,17.0,17.0,21.0,2.0,,,,,,90.0,51.0,6.7,3.0,1,1.0,19.0,1.0,,1.0,,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,,1.0,Abdulelah Al Khaibari,,True,,,,,,,,,,,1.0
12624383,away,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,34.0,29.0,2.0,0.0,12.0,14.0,20.0,4.0,,,,,,88.0,37.0,7.0,6.0,0,1.0,17.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,
12624383,away,Al-Riyadh,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,42.0,39.0,3.0,0.0,21.0,23.0,19.0,5.0,,,,,,90.0,50.0,6.8,7.0,0,3.0,18.0,,,,1.0,2.0,4.0,,,2.0,1.0,,,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,False,37.0,34.0,3.0,0.0,26.0,27.0,10.0,2.0,,,,,,90.0,42.0,6.2,5.0,0,1.0,8.0,,,1.0,,3.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,Saud Zidan,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Enes Sali,sali-enes,E. Sali,F,98,168.0,434,M,1133883,EUR,1140652800,M,99,99,False,12.0,9.0,1.0,1.0,3.0,4.0,8.0,,,,,,,65.0,24.0,7.9,9.0,1,,6.0,,,,,3.0,3.0,,1.0,3.0,2.0,,,,1.0,,4.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,
12624383,away,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,F,20,20,False,7.0,6.0,,0.0,4.0,4.0,4.0,1.0,,,,,,26.0,8.0,6.5,2.0,0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12624383,away,Al-Riyadh,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,F,17,17,False,28.0,20.0,1.0,0.0,8.0,10.0,22.0,1.0,,,,,,90.0,54.0,7.6,18.0,2,1.0,14.0,4.0,2.0,1.0,1.0,8.0,9.0,1.0,1.0,5.0,2.0,,1.0,,1.0,1.0,3.0,5.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,
12624383,away,Al-Riyadh,Nawaf Al-Abed,nawaf-al-abed,N. Al-Abed,M,,168.0,122,,144377,EUR,633312000,M,10,10,True,18.0,13.0,1.0,1.0,1.0,2.0,19.0,1.0,,,,,,64.0,29.0,6.8,11.0,1,,13.0,3.0,1.0,1.0,1.0,5.0,2.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,
12624383,away,Al-Riyadh,Sekou Lega,lega-sekou,S. Lega,F,11,190.0,117,M,1019662,EUR,1043107200,F,77,77,True,5.0,4.0,,0.0,2.0,2.0,3.0,,,,,,,25.0,9.0,6.6,2.0,3,,2.0,,,,3.0,,3.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,
12624383,away,Al-Riyadh,Saud Al-Tumbukti,saud-al-tumbukti,S. Al-Tumbukti,D,,177.0,8,M,1943702,EUR,1106870400,D,23,23,True,4.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,,,,,,13.0,6.0,6.2,1.0,0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,Saud Al-Tumbukti,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Talal Al-Shubili,al-shubili-talal,T. Al-Shubili,M,14,184.0,4,M,2058331,EUR,1110153600,M,16,16,True,5.0,5.0,1.0,0.0,2.0,2.0,3.0,,,,,,,12.0,6.0,6.7,,0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mohamed Al Oqil,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Thamer Al Dhafeeri,thamer-al-dhafeeri,T. A. Dhafeeri,F,90,170.0,8,M,1941490,EUR,1137283200,F,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Thamer Al Dhafeeri,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800,F,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624383,away,Al-Riyadh,Luca Ramirez,luca-ramirez,L. Ramirez,F,32,,29,M,2158886,EUR,1143763200,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Luca Ramirez,,,,,,,,,,,,,
