match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_challengeLost,stat_wonTackle,stat_onTargetScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_lastManTackle
14073467,home,Birmingham City,James Beadle,James Beadle,,beadle-james,J. Beadle,G,25,201.0,588,M,1148507,EUR,1089936000,G,25,25,False,54.0,32.0,30.0,9.0,0.0,26.0,30.0,6.0,24.0,1.0,8.0,1.0,1.0,90.0,60.0,6.1,22.0,1.0,0,0.19,0.02,-0.1,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073467,home,Birmingham City,Ethan Laird,,,laird-ethan,E. Laird,D,2,177.0,535,M,927363,EUR,996969600,D,2,2,False,24.0,15.0,3.0,1.0,0.0,11.0,15.0,4.0,9.0,1.0,1.0,,,68.0,59.0,7.0,23.0,1.0,2,0.1,0.32,0.13,,3.0,1.0,5.0,6.0,8.0,9.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,-0.61,,,,,,,,,,,,,,,,,,,
14073467,home,Birmingham City,Christoph Klarer,,,christoph-klarer,C. Klarer,D,4,191.0,229,M,865554,EUR,960940800,D,4,4,False,58.0,53.0,3.0,2.0,0.0,43.0,45.0,10.0,13.0,6.0,7.0,,,90.0,76.0,7.9,6.0,1.0,1,0.75,0.08,0.14,,,,6.0,7.0,8.0,11.0,1.0,,,1.0,,,,,1.0,,-0.12,True,1.0,3.0,1.0,,,,,,,,,,,,,,,
14073467,home,Birmingham City,Eiran Cashin,,,cashin-eiran-joe,E. J. Cashin,D,20,184.0,469,M,998928,EUR,1005264000,D,41,41,False,55.0,49.0,7.0,3.0,0.0,43.0,44.0,6.0,11.0,4.0,6.0,,,90.0,64.0,6.0,7.0,,0,0.17,0.05,-0.11,,,,2.0,3.0,3.0,4.0,,,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
14073467,home,Birmingham City,Alex Cochrane,,,alex-cochrane,A. Cochrane,D,20,173.0,103,M,970353,EUR,956275200,D,20,20,False,33.0,26.0,6.0,1.0,0.0,17.0,19.0,9.0,14.0,,2.0,,,90.0,57.0,8.2,13.0,1.0,1,0.74,0.05,-0.18,,3.0,2.0,2.0,,3.0,8.0,,,,,,,,,4.0,,0.24,,,4.0,1.0,,3.0,1.0,,,,,,,,,,,,
14073467,home,Birmingham City,Tomoki Iwata,,,iwata-tomoki,T. Iwata,M,24,176.0,546,M,794520,EUR,860371200,M,24,24,False,53.0,40.0,8.0,3.0,0.0,16.0,17.0,24.0,36.0,1.0,3.0,,,90.0,71.0,7.2,18.0,1.0,1,0.22,0.14,-0.03,,1.0,,,2.0,,6.0,,,,,1.0,,3.0,3.0,,,-0.11,,,4.0,,,4.0,,,,,,,,,,,,,
14073467,home,Birmingham City,Marc Leonard,,,marc-leonard,M. Leonard,M,49,180.0,177,M,1004556,EUR,1008720000,M,12,12,False,34.0,31.0,3.0,3.0,0.0,21.0,21.0,10.0,13.0,1.0,6.0,,,77.0,43.0,7.1,4.0,,0,0.22,0.08,-0.1,,,,,1.0,1.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,
14073467,home,Birmingham City,Willum Thor Willumsson,,,willum-thor-willumsson,W. T. Willumsson,M,19,193.0,297,M,978823,EUR,909100800,M,18,18,False,35.0,27.0,,,1.0,13.0,14.0,14.0,21.0,1.0,7.0,,,90.0,48.0,6.7,12.0,3.0,2,0.0,0.08,-0.07,,1.0,1.0,2.0,2.0,7.0,5.0,2.0,,,,2.0,,,2.0,2.0,,-0.37,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
14073467,home,Birmingham City,Tommy Doyle,,,tommy-doyle,T. Doyle,M,7,172.0,752,M,932628,EUR,1003276800,M,7,7,False,26.0,19.0,,,0.0,9.0,9.0,10.0,17.0,,5.0,,,67.0,42.0,7.3,12.0,2.0,1,0.34,0.13,-0.02,,2.0,1.0,,1.0,3.0,4.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,,-0.23,,,,1.0,,,1.0,1.0,,,,,,,,,,,
14073467,home,Birmingham City,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,M,10,10,False,10.0,8.0,,,1.0,4.0,5.0,4.0,5.0,,2.0,,,45.0,20.0,7.4,5.0,1.0,3,0.54,0.12,-0.05,,,,1.0,,4.0,4.0,,1.0,,1.0,1.0,,,2.0,1.0,,-0.52,,,3.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,
14073467,home,Birmingham City,Kyogo Furuhashi,,,furuhashi-kyogo,K. Furuhashi,F,9,170.0,4163,M,877766,EUR,790560000,F,9,9,False,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,5.0,,,57.0,20.0,6.8,9.0,1.0,7,-0.22,0.79,0.13,,1.0,,5.0,,10.0,1.0,1.0,2.0,,6.0,,,,3.0,,,0.36,,,1.0,2.0,,1.0,1.0,,Kyogo_Furuhashi,2.0,1.0,,,,,,,,
14073467,home,Birmingham City,Keshi Anderson,,,keshi-anderson,K. Anderson,M,37,175.0,107,M,816519,EUR,816393600,M,14,14,True,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,,2.0,,,45.0,20.0,6.7,7.0,,0,0.04,0.06,-0.06,,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
14073467,home,Birmingham City,Jay Stansfield,,,jay-stansfield,J. Stansfield,F,28,187.0,1008,M,1013987,EUR,1038096000,F,28,28,True,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,33.0,15.0,8.0,6.0,1.0,2,0.25,0.49,-0.01,,1.0,,,,2.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,,1.0,0.46,,,,1.0,,,1.0,,,,1.0,,,,,,,,
