match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_accurateCross,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside,stat_errorLeadToAShot
12530730,home,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,32.0,18.0,22.0,8.0,0.0,14.0,16.0,4.0,16.0,1.0,1.0,10.0,1.0,3.0,3.0,2.0,2.0,90.0,42.0,7.0,14.0,0.00269038,0,0.2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,44.0,35.0,1.0,1.0,0.0,18.0,24.0,17.0,21.0,1.0,4.0,2.0,3.0,,,,,79.0,64.0,6.6,12.0,0.404586,0,,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,59.0,51.0,6.0,3.0,0.0,35.0,38.0,16.0,21.0,1.0,9.0,8.0,4.0,,,,,90.0,75.0,7.2,8.0,0.0547187,0,,,8.0,1.0,,,4.0,3.0,3.0,3.0,3.0,1.0,True,5.0,1.0,1.0,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,False,45.0,40.0,3.0,2.0,0.0,32.0,35.0,8.0,10.0,2.0,3.0,2.0,,,,,,90.0,59.0,7.3,5.0,0.00253718,1,,,4.0,,,,1.0,3.0,1.0,1.0,1.0,,,3.0,,,1.0,1.0,0.0505,,,,,,,,,,,,,
12530730,home,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,False,48.0,38.0,7.0,2.0,0.0,21.0,23.0,19.0,27.0,1.0,4.0,1.0,,,,,,90.0,73.0,6.9,14.0,0.0825906,1,,2.0,6.0,3.0,,,1.0,4.0,2.0,1.0,,1.0,,3.0,1.0,1.0,1.0,,0.0218,2.0,1.0,,,,,,,,,,,
12530730,home,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,77.0,71.0,5.0,2.0,0.0,32.0,33.0,42.0,49.0,3.0,6.0,5.0,,,,,,90.0,92.0,7.5,10.0,0.0992322,3,,5.0,4.0,1.0,,,,,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,3.0,,0.1839,3.0,2.0,,,,,,,,,,,
12530730,home,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,21.0,12.0,,,0.0,7.0,8.0,5.0,13.0,5.0,8.0,6.0,1.0,,,,,71.0,25.0,6.6,9.0,0.00782616,0,,,3.0,2.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,162,M,892933,EUR,819676800,M,81,81,False,29.0,15.0,1.0,,0.0,6.0,7.0,10.0,23.0,6.0,10.0,1.0,1.0,,,,,71.0,43.0,7.0,17.0,0.233817,2,,1.0,7.0,,,,1.0,,4.0,4.0,4.0,1.0,,3.0,1.0,,,,0.1635,1.0,2.0,,,1.0,2.0,1.1617,,,,,,
12530730,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,False,36.0,30.0,5.0,3.0,0.0,11.0,12.0,20.0,29.0,,2.0,6.0,2.0,,,,,90.0,53.0,6.6,18.0,0.128147,0,,5.0,11.0,2.0,3.0,1.0,,,,,2.0,3.0,,2.0,2.0,,,,,1.0,3.0,,,,,,,,,,,
12530730,home,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,False,39.0,33.0,3.0,1.0,0.0,14.0,19.0,20.0,25.0,3.0,6.0,8.0,,,,,,90.0,61.0,7.4,16.0,0.0791693,4,,5.0,7.0,3.0,,,,1.0,,,,3.0,,2.0,5.0,3.0,2.0,,0.3586,1.0,3.0,,,1.0,1.0,0.5506,1.0,,,,,
12530730,home,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,10,10,False,26.0,19.0,2.0,1.0,0.0,4.0,5.0,15.0,22.0,,,2.0,,,,,,90.0,41.0,6.6,17.0,0.0184178,1,,1.0,3.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,0.0402,,7.0,,,,,,1.0,,,,,
12530730,home,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,5,5,True,11.0,8.0,2.0,,0.0,2.0,4.0,6.0,7.0,,2.0,,1.0,,,,,19.0,17.0,6.3,5.0,0.0145037,2,,,5.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,0.1663,,1.0,,,,,,2.0,,,,,
12530730,home,Antalyaspor,Deni Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,58,58,True,7.0,6.0,,,0.0,5.0,5.0,1.0,2.0,,1.0,2.0,,,,,,19.0,11.0,6.6,1.0,0.00050122,1,,,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,0.1187,,,Deni,Milošević,,,,1.0,,,,,
12530730,home,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,11.0,9.0,8.6,3.0,0.00039708,2,,,3.0,,,,,,,,2.0,,,1.0,,,,,1.4858,,1.0,,,,2.0,1.709,,2.0,,,,
12530730,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530730,home,Antalyaspor,Oleksandr Petrusenko,oleksandr-petrusenko,O. Petrusenko,M,16,181,116,M,906673,EUR,890870400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Oleksandr,Petrusenko,,,,,,,,,
