match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_challengeLost,player_firstName,player_lastName,stat_totalCross,stat_wasFouled,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed
10411450,home,Sassuolo,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,186,878,M,377302,EUR,823478400,F,77,77,False,12.0,10.0,1.0,,4.0,4.0,7.0,13.0,2.0,,,,45.0,29.0,6.7,12.0,0.0,0.0,0.0391054,0,,77,,2.0,4.0,2.0,,1.0,1.0,1.0,,,,3.0,,,,,5.0,2.0,,1.0,,,,1.0,,1.0,,,,,,
10411450,home,Sassuolo,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,185,4066,M,138152,EUR,784425600,D,5,5,True,4.0,2.0,2.0,,2.0,2.0,,2.0,1.0,,,,45.0,9.0,6.2,2.0,0.0,0.0,1.753e-05,0,,23,,,3.0,,,1.0,1.0,,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,
10411450,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,True,8.0,6.0,,,2.0,2.0,4.0,6.0,1.0,,,,22.0,12.0,6.3,4.0,0.0,0.0,0.00203307,0,,42,2.0,2.0,5.0,,,,,,3.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,
10411450,home,Sassuolo,Abdou Harroui,abdou-harroui,A. Harroui,M,181,1064,M,915812,EUR,884649600,M,8,8,True,3.0,2.0,1.0,,2.0,3.0,,,1.0,,,,22.0,8.0,5.9,4.0,0.0,0.0,4.266e-05,0,,21,,4.0,2.0,1.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,
10411450,home,Sassuolo,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,185,121,M,792311,EUR,890870400,D,3,3,True,3.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,9.0,3.0,6.0,1.0,0.0,0.0,7.84e-06,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,home,Sassuolo,Agustín Álvarez,agustin-alvarez,A. Álvarez,F,180,1490,M,1065937,EUR,990230400,F,11,11,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,1.0,2.0,,,0.0,0.0,0.00257181,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,home,Sassuolo,Alessandro Russo,alessandro-russo,A. Russo,G,190,75,M,918862,EUR,985996800,G,64,64,True,,,,,,,,,,,,,,,,,,0.0,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,home,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,192,280,M,46799,EUR,701654400,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,home,Sassuolo,Janis Antiste,janis-antiste,J. Antiste,F,180,356,M,963398,EUR,1029628800,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,191,324,M,43970,EUR,667872000,G,1,1,False,11.0,10.0,3.0,2.0,9.0,10.0,1.0,1.0,4.0,,1.0,1.0,90.0,16.0,6.6,1.0,0.0,0.0,0.00023404,0,-0.7051,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,184,3369,M,913401,EUR,961804800,D,18,18,False,72.0,65.0,10.0,5.0,28.0,30.0,37.0,42.0,7.0,,,,90.0,79.0,6.9,7.0,0.0,0.0,0.0342165,0,,18,,1.0,3.0,,,3.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,191,1878,M,880207,EUR,822009600,D,50,50,False,67.0,62.0,4.0,3.0,37.0,41.0,25.0,26.0,4.0,,,,90.0,78.0,7.1,5.0,0.1425,0.0,0.0186655,1,,50,3.0,5.0,6.0,,1.0,1.0,,2.0,4.0,3.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,
10411450,away,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,185,507,M,848279,EUR,921110400,D,23,23,False,33.0,29.0,4.0,2.0,24.0,25.0,5.0,8.0,2.0,,,,45.0,41.0,6.5,5.0,0.0446,0.0,0.00203151,1,,77,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
10411450,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,184,1199,M,122701,EUR,663206400,M,37,37,False,50.0,41.0,3.0,3.0,10.0,11.0,33.0,43.0,5.0,,,,90.0,74.0,7.9,18.0,0.0282,0.0,0.677555,1,,37,,8.0,6.0,6.0,,2.0,2.0,3.0,,,,1.0,True,,,,4.0,,,4.0,,,3.0,3.0,2.0,2.0,,1.0,2.0,,,
10411450,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,180,807,M,575852,EUR,891043200,M,4,4,False,54.0,51.0,11.0,9.0,9.0,10.0,42.0,46.0,8.0,,,,90.0,69.0,7.8,8.0,0.1971,0.0,0.386657,3,,4,,2.0,2.0,1.0,,,,,,1.0,,1.0,,2.0,,,2.0,1.0,,1.0,,,3.0,,1.0,,3.0,,1.0,1.0,,
10411450,away,Udinese,Walace,walace,Walace,M,188,1455,M,553686,EUR,796953600,M,11,11,False,46.0,43.0,3.0,2.0,20.0,20.0,24.0,28.0,7.0,,,,67.0,54.0,6.7,5.0,0.0279,0.0,0.136709,1,,5,,2.0,1.0,,2.0,,,1.0,,,,,,1.0,,,2.0,1.0,,,,,1.0,,,1.0,,1.0,,,,
10411450,away,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,180,393,M,71203,EUR,650764800,M,5,5,False,29.0,28.0,6.0,6.0,14.0,14.0,14.0,15.0,4.0,,,,45.0,34.0,6.8,2.0,0.0,0.0,0.178505,0,,30,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,186,5941,M,983572,EUR,1038441600,M,13,13,False,51.0,41.0,2.0,1.0,16.0,17.0,25.0,36.0,7.0,,,,90.0,73.0,6.7,20.0,0.0,0.0,0.036062,0,,13,,6.0,4.0,2.0,4.0,3.0,3.0,1.0,,,,4.0,,1.0,,,2.0,,udogiethree,1.0,,,,3.0,,,,,,,,
10411450,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,182,366,M,359640,EUR,820972800,F,7,7,False,16.0,12.0,,,4.0,4.0,8.0,12.0,,,,,68.0,30.0,6.5,10.0,0.2228,0.0,0.0346634,2,,29,2.0,7.0,4.0,4.0,2.0,,,2.0,1.0,,,1.0,,,Isaac,Success,,3.0,,,,,1.0,,,,2.0,,,1.0,,
10411450,away,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,174,1480,M,96372,EUR,763516800,F,10,10,False,45.0,37.0,2.0,1.0,9.0,10.0,30.0,39.0,4.0,,,,81.0,63.0,7.6,14.0,0.1302,0.0,0.318472,2,,,,4.0,4.0,4.0,,1.0,,1.0,,,,,,1.0,,,4.0,,,3.0,,,6.0,1.0,,2.0,,2.0,,1.0,1.0,
10411450,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,189,682,M,609206,EUR,801360000,D,19,19,True,29.0,27.0,2.0,1.0,12.0,12.0,15.0,19.0,3.0,,,,45.0,40.0,6.6,4.0,0.0,0.0,0.0184678,0,,19,3.0,7.0,4.0,,,1.0,1.0,4.0,3.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
10411450,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,183,4807,M,980624,EUR,1014508800,M,24,24,True,34.0,32.0,8.0,6.0,3.0,3.0,29.0,31.0,1.0,,,,45.0,40.0,7.4,3.0,0.1938,0.3545,0.0634097,3,,10,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,lakisamar10,,2.0,1.0,,,,,1.0,,,,,
10411450,away,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,182,255,M,55314,EUR,637200000,F,30,30,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,23.0,5.0,6.5,,0.0,0.0,0.00196589,0,,90,,,,,,,,,,1.0,,,,,Ilija,Nestorovski,,,,,,,,,,,,,,2.0,,
10411450,away,Udinese,Beto,beto,Beto,F,194,3398,M,987489,EUR,886204800,F,9,9,True,3.0,3.0,,,,,3.0,4.0,,,,,22.0,10.0,8.1,3.0,1.1141,1.5982,0.0530741,3,,9,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,2.0,2.0,,,,,1.0,,,,,1.0
10411450,away,Udinese,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,177,232,M,802138,EUR,897609600,M,6,6,True,13.0,12.0,,,3.0,4.0,9.0,10.0,1.0,,,,9.0,14.0,6.6,2.0,0.0,0.0,0.00935875,0,,17,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411450,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,191,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,197,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,180,593,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,188,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,190,135,M,70930,EUR,641779200,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411450,away,Udinese,Mato Jajalo,mato-jajalo,M. Jajalo,M,180,69,M,42147,EUR,580521600,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
